variant,representation,scope,lapse_global,decay,distance,selection_spread,edit_blend,age_actionable,margin,in_sample_selection_nll,in_sample_expected_selection_f1,in_sample_map_selection_f1,in_sample_exact_subset_accuracy,in_sample_cardinality_mae,in_sample_amount_mae,in_sample_direction_accuracy,in_sample_zero_amount_mae,cv_selection_nll,cv_expected_selection_f1,cv_map_selection_f1,cv_exact_subset_accuracy,cv_cardinality_mae,cv_amount_mae,cv_direction_accuracy,cv_zero_amount_mae,participant,xai,testing_cases,selected_by_cv
base_prototype,base,prototype,0.01,0.0,nan,0.05,0.0,0,0.1,1.3248555946618117,0.32724618892305973,0.45,0.45,0.0,0.24852214988663776,0.75,0.35306915898798996,1.3923150912051896,0.3132881712462118,0.45,0.45,0.0,0.2915949231375613,0.75,0.3530691589879901,R_6wXGfWyjo5t4lnH,attribution,20,1
base_exemplar,base,exemplar,0.01,0.0,24.0,0.025,0.0,0,0.025,1.4562792833148592,0.278821166462466,0.4,0.4,0.0,0.13695795818464754,0.65,0.18170874777913,1.6566831542228329,0.24998889944769598,0.35,0.35,0.0,0.16495253511913394,0.6,0.18170874777913,R_71RY4LPSIYx8Hst,none,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,1.484018725225009,0.26097854105397245,0.25,0.25,0.0,0.16074930724845177,0.55,0.18170874777913,1.5891103404950617,0.2476060607401088,0.25,0.25,0.0,0.17417366089629815,0.55,0.18170874777913,R_71RY4LPSIYx8Hst,none,20,1
additive_exemplar,additive,exemplar,0.01,1.0,24.0,0.025,0.0,0,0.2,1.9179593465292768,0.21072912223781376,0.2,0.2,0.0,0.23197235338585234,0.85,0.35484014517995,2.0703925867574324,0.17344883068175493,0.15,0.15,0.0,0.23897042721008685,0.85,0.35484014517995,R_7HbIET5CgcoCLFJ,attribution,20,0
additive_prototype,additive,prototype,0.01,4.0,nan,0.025,0.0,1,0.1,1.9805798204560254,0.19188779925798957,0.2,0.2,0.0,0.26905308064830097,0.8,0.35484014517995,1.9805798204560254,0.19188779925798963,0.2,0.2,0.0,0.27905308064830103,0.8,0.35484014517995,R_7HbIET5CgcoCLFJ,attribution,20,0
base_exemplar,base,exemplar,0.01,0.0,12.0,0.025,0.0,1,0.1,1.5170934400969918,0.2656209044173853,0.35,0.35,0.0,0.1953349855245036,0.8,0.35484014517995,1.5170934400969915,0.2656209044173853,0.35,0.35,0.0,0.20087372461082684,0.8,0.35484014517995,R_7HbIET5CgcoCLFJ,attribution,20,1
base_prototype,base,prototype,0.01,0.0,nan,0.025,0.0,1,0.1,1.5691954267882877,0.2442011504524399,0.35,0.35,0.0,0.20920215779776216,0.8,0.35484014517995,1.5691954267882877,0.24420115045243995,0.35,0.35,0.0,0.20920215779776216,0.8,0.35484014517995,R_7HbIET5CgcoCLFJ,attribution,20,0
additive_exemplar,additive,exemplar,0.01,1.0,0.0,0.025,0.0,0,0.2,1.5042664054462453,0.25800957542978475,0.1,0.1,0.0,0.15947323850065415,0.85,0.27955141295674996,1.5776941244593483,0.24940201990637972,0.1,0.1,0.0,0.15573215485492214,0.85,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,0
additive_prototype,additive,prototype,0.01,1.0,nan,0.025,0.0,0,0.2,1.5042664054462453,0.25800957542978475,0.1,0.1,0.0,0.15947323850065415,0.85,0.27955141295674996,1.5776941244593483,0.24940201990637972,0.1,0.1,0.0,0.15573215485492214,0.85,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,0
base_exemplar,base,exemplar,0.01,0.0,0.0,0.025,0.0,0,0.1,1.4315643110735667,0.26775045364247113,0.25,0.25,0.0,0.12708071954278152,0.85,0.27955141295674996,1.4517979323554813,0.2673858520100455,0.25,0.25,0.0,0.12708071954278152,0.85,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.025,0.0,0,0.1,1.4315643110735667,0.26775045364247113,0.25,0.25,0.0,0.12708071954278152,0.85,0.27955141295674996,1.4517979323554813,0.2673858520100455,0.25,0.25,0.0,0.12708071954278152,0.85,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,1
counterfactual_exemplar,counterfactual,exemplar,0.01,0.0,0.0,0.025,1.0,0,0.1,1.467266113929237,0.24540591516238228,0.55,0.55,0.0,0.1253436624055977,0.95,0.27955141295674996,1.5872948714129052,0.224801229295789,0.2,0.2,0.0,0.12123539856653028,0.9,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.01,0.0,nan,0.025,1.0,0,0.1,1.467266113929237,0.24540591516238228,0.55,0.55,0.0,0.1253436624055977,0.95,0.27955141295674996,1.5872948714129052,0.224801229295789,0.2,0.2,0.0,0.12123539856653028,0.9,0.27955141295674996,R_7KJVcP40lic0MLg,counterfactual,20,0
additive_exemplar,additive,exemplar,0.01,0.0,0.0,0.025,0.0,0,0.05,1.379648113227203,0.285574010669741,0.2,0.2,0.0,0.09828866362356939,0.8,0.179893107658885,1.5335921354464044,0.273346237225428,0.25,0.25,0.0,0.09924356731752264,0.8,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,0
additive_prototype,additive,prototype,0.01,0.0,nan,0.025,0.0,0,0.05,1.379648113227203,0.285574010669741,0.2,0.2,0.0,0.09828866362356939,0.8,0.179893107658885,1.4794350612237808,0.2844469883450361,0.2,0.2,0.0,0.0982886636235694,0.8,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,0
base_exemplar,base,exemplar,0.01,0.0,0.0,0.025,0.0,0,0.0,1.4200030926124916,0.2715770738444265,0.35,0.35,0.0,0.08140030215158442,0.85,0.179893107658885,1.4448016586550747,0.27470765047237566,0.35,0.35,0.0,0.0814003021515844,0.85,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,1.4200030926124916,0.2715770738444265,0.35,0.35,0.0,0.08140030215158442,0.85,0.179893107658885,1.4448016586550747,0.27470765047237566,0.35,0.35,0.0,0.0814003021515844,0.85,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,1
counterfactual_exemplar,counterfactual,exemplar,0.01,0.5,0.0,0.025,1.0,0,0.0,1.4590688075537743,0.24723305198532203,0.45,0.45,0.0,0.11080122599187625,0.9,0.179893107658885,1.4960142338336828,0.2391340777727465,0.4,0.4,0.0,0.11080465047116743,0.9,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.01,0.5,nan,0.025,1.0,0,0.0,1.4590688075537743,0.24723305198532203,0.45,0.45,0.0,0.11080122599187625,0.9,0.179893107658885,1.4960142338336828,0.2391340777727465,0.4,0.4,0.0,0.11080465047116743,0.9,0.17989310765888497,R_7OLfrecF1gIsoj7,counterfactual,20,0
additive_exemplar,additive,exemplar,0.01,4.0,12.0,0.025,0.0,0,0.0,1.4865728975520636,0.3239356468078348,0.45,0.45,0.0,0.2508472353093507,0.3,0.22392284773115495,1.576324706570421,0.2990528520141141,0.4,0.4,0.0,0.2500115671927413,0.3,0.22392284773115495,R_7Qh7ofV2bDyshsg,attribution,20,0
additive_prototype,additive,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,1.6021945065472043,0.3008643250372439,0.4,0.4,0.0,0.27365230212623315,0.3,0.22392284773115495,1.6021945065472043,0.300864325037244,0.4,0.4,0.0,0.27365230212623315,0.3,0.22392284773115495,R_7Qh7ofV2bDyshsg,attribution,20,0
base_exemplar,base,exemplar,0.01,0.0,6.0,0.05,0.0,0,0.0,1.3194563616547643,0.3226229843211644,0.55,0.55,0.0,0.2628058227753306,0.4,0.22392284773115495,1.3507004603385044,0.31602890232078623,0.5,0.5,0.0,0.2581011808885544,0.4,0.22392284773115495,R_7Qh7ofV2bDyshsg,attribution,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.05,0.0,0,0.0,1.34206613351854,0.3070422487694174,0.5,0.5,0.0,0.27345680794592553,0.4,0.22392284773115495,1.3420661335185404,0.30704224876941727,0.5,0.5,0.0,0.2734568079459256,0.4,0.22392284773115495,R_7Qh7ofV2bDyshsg,attribution,20,1
additive_exemplar,additive,exemplar,0.01,1.0,24.0,0.025,0.0,0,0.4,1.3890025229622645,0.3511141608505074,0.5,0.5,0.0,0.3857725012557558,0.65,0.4727932271109224,1.4069245799727503,0.3495716087770752,0.5,0.5,0.0,0.42729830107763905,0.65,0.4727932271109225,R_7Yxs9v5sGmNaIqa,attribution,20,1
additive_prototype,additive,prototype,0.01,0.0,nan,0.025,0.0,0,0.4,1.5122996350873847,0.32583010579074145,0.45,0.45,0.0,0.34747032754863544,0.65,0.4727932271109224,1.6017887707850018,0.30090552731911846,0.4,0.4,0.0,0.3473193543704398,0.65,0.4727932271109225,R_7Yxs9v5sGmNaIqa,attribution,20,0
base_exemplar,base,exemplar,0.01,2.0,2.0,0.025,0.0,1,0.4,1.3692393153699707,0.2910941754332372,0.55,0.55,0.0,0.3704479173515388,0.65,0.4727932271109224,1.5261273639501256,0.267383643596547,0.4,0.4,0.0,0.418742933100265,0.65,0.4727932271109225,R_7Yxs9v5sGmNaIqa,attribution,20,0
base_prototype,base,prototype,0.01,2.0,nan,0.025,0.0,1,0.3,1.371212342142394,0.2912410921686972,0.5,0.5,0.0,0.37124926570157857,0.65,0.4727932271109224,1.4561953817069813,0.2874486786405578,0.5,0.5,0.0,0.38856224354088564,0.65,0.4727932271109225,R_7Yxs9v5sGmNaIqa,attribution,20,0
base_exemplar,base,exemplar,0.01,0.0,0.0,0.05,0.0,0,0.4,1.2827791657659886,0.33075165732224016,0.45,0.45,0.0,0.30843501362214615,0.75,0.55773078939195,1.3094023900306655,0.32461832057000145,0.4,0.4,0.0,0.3117608944483763,0.75,0.5577307893919501,R_7dLf87GYWh7ib3L,none,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.05,0.0,0,0.4,1.2827791657659886,0.33075165732224016,0.45,0.45,0.0,0.30843501362214615,0.75,0.55773078939195,1.2827791657659884,0.3307516573222401,0.45,0.45,0.0,0.30843501362214615,0.75,0.5577307893919501,R_7dLf87GYWh7ib3L,none,20,1
additive_exemplar,additive,exemplar,0.01,4.0,24.0,0.025,0.0,0,0.0,2.182479792616875,0.1244253884918058,0.0,0.0,0.0,0.20756745114074254,0.35,0.185208270073955,2.295352988202044,0.10460261755077424,0.0,0.0,0.0,0.192613646494664,0.3,0.18520827007395502,R_7g5abNEr7vFVyvi,attribution,20,0
additive_prototype,additive,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,2.3213534782257605,0.10113807900926393,0.0,0.0,0.0,0.23878944164392224,0.1,0.185208270073955,2.3213534782257605,0.10113807900926393,0.0,0.0,0.0,0.23878944164392218,0.1,0.18520827007395502,R_7g5abNEr7vFVyvi,attribution,20,0
base_exemplar,base,exemplar,0.01,4.0,0.0,0.05,0.0,0,0.0,1.298633334037971,0.34478227697330044,0.4,0.4,0.0,0.35999829303867686,0.15,0.185208270073955,1.341543006013736,0.32232017674809427,0.4,0.4,0.0,0.35100044335964137,0.15,0.18520827007395502,R_7g5abNEr7vFVyvi,attribution,20,0
base_prototype,base,prototype,0.01,4.0,nan,0.05,0.0,0,0.0,1.298633334037971,0.34478227697330044,0.4,0.4,0.0,0.35999829303867686,0.15,0.185208270073955,1.331680127126265,0.326347490198166,0.4,0.4,0.0,0.35999829303867686,0.15,0.18520827007395502,R_7g5abNEr7vFVyvi,attribution,20,1
base_exemplar,base,exemplar,0.01,4.0,0.0,0.05,0.0,0,0.025,1.0812792442879395,0.4090423084619986,0.6,0.6,0.0,0.26685491503993464,0.6,0.23378874515964995,1.1178222211031446,0.4099300836697927,0.6,0.6,0.0,0.2743549150399346,0.6,0.23378874515965,R_7hgRhwQwSRyqBIR,none,20,0
base_prototype,base,prototype,0.01,4.0,nan,0.05,0.0,0,0.025,1.0812792442879395,0.4090423084619986,0.6,0.6,0.0,0.26685491503993464,0.6,0.23378874515964995,1.1178222211031446,0.4099300836697927,0.6,0.6,0.0,0.2743549150399346,0.6,0.23378874515965,R_7hgRhwQwSRyqBIR,none,20,1
base_exemplar,base,exemplar,0.01,0.0,0.0,0.05,0.0,0,0.3,1.2988652251192552,0.3334318721679078,0.45,0.45,0.0,0.20693141877920737,0.85,0.44231782410114,1.3279764335377569,0.31617400693093517,0.45,0.45,0.0,0.25285864552833687,0.85,0.44231782410114,R_7hmrIdn7RLRi2Rz,none,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.05,0.0,0,0.3,1.2988652251192552,0.3334318721679078,0.45,0.45,0.0,0.20693141877920737,0.85,0.44231782410114,1.3279764335377569,0.31617400693093517,0.45,0.45,0.0,0.25285864552833687,0.85,0.44231782410114,R_7hmrIdn7RLRi2Rz,none,20,1
additive_exemplar,additive,exemplar,0.01,1.0,24.0,0.025,0.0,0,0.2,1.7381696036096375,0.26237291719946043,0.3,0.3,0.0,0.2401265742636109,0.75,0.30087244670305,1.8917610343516114,0.22423940671901219,0.25,0.25,0.0,0.26896774428057935,0.65,0.30087244670305,R_7kuDqbBN7bMoK74,attribution,20,0
additive_prototype,additive,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,1.7819842494668432,0.25093276353024896,0.3,0.3,0.0,0.2438753340755156,0.5,0.30087244670305,1.8714733851644607,0.22600818505862588,0.25,0.25,0.0,0.24716016179563596,0.55,0.30087244670305,R_7kuDqbBN7bMoK74,attribution,20,0
base_exemplar,base,exemplar,0.01,4.0,24.0,0.025,0.0,1,0.1,1.589756393764407,0.24403364609493877,0.35,0.35,0.0,0.2126738892382652,0.75,0.30087244670305,1.5897563937644072,0.24403364609493877,0.35,0.35,0.0,0.21267388923826513,0.75,0.30087244670305,R_7kuDqbBN7bMoK74,attribution,20,1
base_prototype,base,prototype,0.01,4.0,nan,0.025,0.0,1,0.05,1.6717321763402384,0.22982489200911785,0.4,0.4,0.0,0.25269120170452014,0.65,0.30087244670305,1.7671813777174095,0.20862097925374065,0.2,0.2,0.0,0.26835069941447254,0.65,0.30087244670305,R_7kuDqbBN7bMoK74,attribution,20,0
base_exemplar,base,exemplar,0.01,0.0,6.0,0.05,0.0,0,0.05,1.3686145122525764,0.31148103290611334,0.4,0.4,0.0,0.0814634875892454,0.85,0.21107995834160503,1.4458965461746818,0.29967109423047833,0.35,0.35,0.0,0.10412154966192036,0.8,0.21107995834160498,R_7syu0dQm97V3Ah8,none,20,0
base_prototype,base,prototype,0.01,0.0,nan,0.025,0.0,0,0.0,1.4176564448331075,0.27323899204097757,0.35,0.35,0.0,0.08259885599973878,0.85,0.21107995834160503,1.437017246267958,0.27618047477246566,0.35,0.35,0.0,0.08259885599973878,0.85,0.21107995834160498,R_7syu0dQm97V3Ah8,none,20,1
