participant,xai,case,instance id,selected model family,model MAP subset probability,user suggested edits,model suggested edits,edit vector MAE (lower is closer),edit closeness 0-1 (higher is closer),edit closeness definition,selection F1,amount MAE,direction accuracy,observed success,simulated success,observed target confidence gain,simulated target confidence gain,observed boundary improvement,observed boundary distance original,observed plausibility,simulated plausibility,observed actionability,simulated actionability,observed edit L1,simulated edit L1,original value: glucose,user after: glucose,model after: glucose,user normalized change: glucose,model normalized change: glucose,absolute change difference: glucose,original value: blood_pressure,user after: blood_pressure,model after: blood_pressure,user normalized change: blood_pressure,model normalized change: blood_pressure,absolute change difference: blood_pressure,original value: insulin,user after: insulin,model after: insulin,user normalized change: insulin,model normalized change: insulin,absolute change difference: insulin,original value: bmi,user after: bmi,model after: bmi,user normalized change: bmi,model normalized change: bmi,absolute change difference: bmi,original value: age,user after: age,model after: age,user normalized change: age,model normalized change: age,absolute change difference: age,simulated boundary distance new,simulated boundary improvement
R_1QfQiW4jahDRgtB,attribution,12,160206,weighted examples,0.7304077695925416,blood_pressure: 80.00 -> 69.00 (delta -11.00),bmi: 20.40 -> 36.47 (delta +16.07),0.16068422955647,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.4017105738911751,,0.0,0.0,1.52360822863e-05,0.0021178902366145,0.361918636154,0.558946397893,0.96265311762,0.9604154349980948,1.0,1.0,0.239130434783,0.5642907129993502,103.0,103.0,103.0,0.0,0.0,0.0,80.0,68.999999999982,80.0,-0.239130434783,0.0,0.239130434783,82.0,82.0,82.0,0.0,0.0,0.0,20.4,20.4,36.46648518051752,0.0,0.5642907129993502,0.5642907129993502,22.0,22.0,22.0,0.0,0.0,0.0,0.1440486369777158,0.4148977609152842
R_1QfQiW4jahDRgtB,attribution,13,160217,weighted examples,0.3745992489196792,bmi: 34.10 -> 24.67 (delta -9.43),insulin: 94.00 -> 206.34 (delta +112.34),0.1125684968285436,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.281421242071359,,0.0,0.0,0.0896684783847,0.2572494449975887,-0.0010941961005,0.030760691058,0.954590167376,0.9625823688890696,1.0,1.0,0.331174487216,0.231667996926718,112.0,112.0,112.0,0.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,0.0,94.0,94.0,206.34044506970437,0.0,0.231667996926718,0.231667996926718,34.1,24.67079999998604,34.1,-0.331174487216,0.0,0.331174487216,26.0,26.0,26.0,0.0,0.0,0.0,0.0084291747064514,0.0223315163515485
R_1QfQiW4jahDRgtB,attribution,14,160218,weighted examples,0.5512954883088589,bmi: 29.30 -> 24.96 (delta -4.34),bmi: 29.30 -> 36.33 (delta +7.03),0.079874812396736,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.3993740619836804,0.0,0.0,1.0,-0.0222517458422,0.9404698243520296,-0.0556380987715,0.0818222236912,0.969482438887,0.950642748715864,1.0,1.0,0.152587805563,0.2467862564206804,154.0,154.0,154.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,193.0,193.0,193.0,0.0,0.0,0.0,29.3,24.95552000001026,36.326498292809625,-0.152587805563,0.2467862564206804,0.3993740619836804,39.0,39.0,39.0,0.0,0.0,0.0,0.0549432840818404,0.0268789396093595
R_1QfQiW4jahDRgtB,attribution,15,160215,weighted examples,0.7141109320090152,bmi: 33.80 -> 26.38 (delta -7.42),blood_pressure: 60.00 -> 78.40 (delta +18.40),0.1321313004639145,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3303282511597863,,0.0,0.0,0.0142962509021,-0.0751262820371549,-0.00171390633401,0.0606767911965,0.952939974267,0.9616258647606652,1.0,1.0,0.260637819612,0.4000186827075727,117.0,117.0,117.0,0.0,0.0,0.0,60.0,60.0,78.40085940454834,0.0,0.4000186827075727,0.4000186827075727,106.0,106.0,106.0,0.0,0.0,0.0,33.8,26.379120000007124,33.8,-0.260637819612,0.0,0.260637819612,27.0,27.0,27.0,0.0,0.0,0.0,0.1991594846290239,-0.1384826934325239
R_1QfQiW4jahDRgtB,attribution,16,160219,weighted examples,0.5713153410053088,glucose: 139.00 -> 118.00 (delta -21.00),blood_pressure: 64.00 -> 77.26 (delta +13.26),0.093350061724471,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.2333751543111775,,0.0,0.0,-0.0354011991705,0.3615197288223248,-0.08861336528,0.038863565943,0.964291787111,0.95334910752778,1.0,1.0,0.178541064445,0.2882092441773551,139.0,117.99999999997908,139.0,-0.178541064445,0.0,0.178541064445,64.0,64.0,77.25762523215833,0.0,0.2882092441773551,0.2882092441773551,140.0,140.0,140.0,0.0,0.0,0.0,28.6,28.6,28.6,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0069175157374432,0.0319460502055567
R_1QfQiW4jahDRgtB,attribution,17,160207,weighted examples,0.6486235056272563,blood_pressure: 74.00 -> 60.00 (delta -14.00),glucose: 89.00 -> 129.65 (delta +40.65),0.1299970406577936,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3249926016444842,,0.0,1.0,-3.04521532479e-06,0.7933297960878847,-0.0381845695248,0.204135275223,0.939130434782,0.9526471950203672,1.0,1.0,0.304347826087,0.3456373772019683,89.0,89.0,129.65386830649553,0.0,0.3456373772019683,0.3456373772019683,74.0,59.999999999998,74.0,-0.304347826087,0.0,0.304347826087,85.0,85.0,85.0,0.0,0.0,0.0,30.4,30.4,30.4,0.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0366996923658175,0.1674355828571824
R_1QfQiW4jahDRgtB,attribution,18,160208,weighted examples,0.5967703899841579,glucose: 126.00 -> 99.00 (delta -27.00),bmi: 25.90 -> 35.79 (delta +9.89),0.1154033361257296,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.288508340314324,,0.0,0.0,-0.0118437792659,-0.0086005774165272,-0.163698912512,0.0900870805017,0.976157341094,0.966066859799482,1.0,1.0,0.229552797143,0.347463883485648,126.0,99.00000000004032,126.0,-0.229552797143,0.0,0.229552797143,74.0,74.0,74.0,0.0,0.0,0.0,75.0,75.0,75.0,0.0,0.0,0.0,25.9,25.9,35.79299169060339,0.0,0.347463883485648,0.347463883485648,39.0,39.0,39.0,0.0,0.0,0.0,0.0638595042437094,0.0262275762579905
R_1QfQiW4jahDRgtB,attribution,19,160205,weighted examples,0.6848921795673762,blood_pressure: 74.00 -> 60.00 (delta -14.00),bmi: 20.40 -> 36.12 (delta +15.72),0.1713243107062566,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.4283107767656416,,0.0,0.0,0.000189218413345,0.2218636596435291,0.140048611231,0.284435118814,0.960949224958,0.938542498379908,1.0,1.0,0.304347826087,0.5522737274442834,100.0,100.0,100.0,0.0,0.0,0.0,74.0,59.999999999998,74.0,-0.304347826087,0.0,0.304347826087,46.0,46.0,46.0,0.0,0.0,0.0,20.4,20.4,36.12433756779365,0.0,0.5522737274442834,0.5522737274442834,28.0,28.0,28.0,0.0,0.0,0.0,0.0249410589444069,0.259494059869593
R_1QfQiW4jahDRgtB,attribution,20,160216,weighted examples,0.7368908572414488,bmi: 35.50 -> 25.24 (delta -10.26),blood_pressure: 62.00 -> 77.42 (delta +15.42),0.1390929146317176,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3477322865792941,,0.0,1.0,-0.0393512497498,0.9416537705184632,-0.0836757434874,0.034821278767,0.943686877608,0.9385649825681646,1.0,1.0,0.360345602697,0.3351189704615882,151.0,151.0,151.0,0.0,0.0,0.0,62.0,62.0,77.41547264123307,0.0,0.3351189704615882,0.3351189704615882,120.0,120.0,120.0,0.0,0.0,0.0,35.5,25.240240000011003,35.5,-0.360345602697,0.0,0.360345602697,28.0,28.0,28.0,0.0,0.0,0.0,0.1418040367491536,-0.1069827579821536
R_1TZbMIIo6RtFnsb,attribution,1,160204,feature contribution,0.5411639416731093,glucose: 125.00 -> 103.00 (delta -22.00),glucose: 125.00 -> 106.84 (delta -18.16),0.006533503477917,0.9043182626416708,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0326675173895853,1.0,1.0,1.0,0.968300038939,0.9673270409232564,-0.0600891886248,0.0395820491408,0.962591396021,0.9691248994989172,1.0,1.0,0.187043019895,0.1543755025054146,125.0,102.99999999995008,106.84235339531313,-0.187043019895,-0.1543755025054146,0.0326675173895853,70.0,70.0,70.0,0.0,0.0,0.0,122.0,122.0,122.0,0.0,0.0,0.0,28.9,28.9,28.9,0.0,0.0,0.0,45.0,45.0,45.0,0.0,0.0,0.0,0.0807014364822441,-0.041119387341444
R_1TZbMIIo6RtFnsb,attribution,2,160213,feature contribution,0.4210789066840198,blood_pressure: 88.00 -> 68.00 (delta -20.00); bmi: 34.50 -> 28.37 (delta -6.13),blood_pressure: 88.00 -> 67.85 (delta -20.15); bmi: 34.50 -> 26.77 (delta -7.73),0.0118890576702425,0.956272778791464,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0297226441756064,1.0,0.0,1.0,0.366722353079,0.8976049037392185,0.0840349829173,0.0929170929375,0.940761076508,0.9288720188375243,1.0,1.0,0.650005986049,0.709451274400213,117.0,117.0,117.0,0.0,0.0,0.0,88.0,67.999999999984,67.85040223407198,-0.434782608696,-0.4380347340419135,0.0032521253459135,145.0,145.0,145.0,0.0,0.0,0.0,34.5,28.372160000005376,26.77222826291849,-0.215223377353,-0.2714165403582995,0.0561931630052994,40.0,40.0,40.0,0.0,0.0,0.0,0.0419536223340242,0.0509634706034757
R_1TZbMIIo6RtFnsb,attribution,3,160211,feature contribution,0.6802366675409179,glucose: 145.00 -> 122.00 (delta -23.00); blood_pressure: 80.00 -> 71.00 (delta -9.00); bmi: 37.90 -> 28.94 (delta -8.96),glucose: 145.00 -> 115.98 (delta -29.02); blood_pressure: 80.00 -> 63.75 (delta -16.25); bmi: 37.90 -> 29.84 (delta -8.06),0.048106512908277,0.8486040283380856,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.080177521513795,1.0,0.0,1.0,-0.000555747290179,0.9757721837164564,-0.00332250027242,0.0747170723186,0.963797445523,0.9403808376113432,1.0,1.0,0.70583609278,0.882928534845123,145.0,122.00000000003872,115.97580961786949,-0.195544975344,-0.2467623735940359,0.0512173982500359,80.0,71.000000000002,63.75062516755396,-0.195652173913,-0.3532472789662182,0.1575951050532182,130.0,130.0,130.0,0.0,0.0,0.0,37.9,28.94160000001313,29.8447335835852,-0.314638943523,-0.2829188822848689,0.031720061238131,40.0,40.0,40.0,0.0,0.0,0.0,0.0753381417878075,-0.0006210694692075
R_1TZbMIIo6RtFnsb,attribution,4,160212,feature contribution,0.5414995921966703,insulin: 207.00 -> 123.00 (delta -84.00); bmi: 37.10 -> 29.23 (delta -7.87),insulin: 207.00 -> 36.00 (delta -171.00); bmi: 37.10 -> 28.36 (delta -8.74),0.0419539827027369,0.8108990370810907,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1048849567568424,1.0,1.0,1.0,0.985477483166,0.985477631631578,-0.119206547914,0.0372518432215,0.910046877472,0.914192225188034,1.0,1.0,0.449765612642,0.6595355261556848,111.0,111.0,111.0,0.0,0.0,0.0,72.0,72.0,72.0,0.0,0.0,0.0,207.0,122.99999999986134,36.0,-0.173224449394,-0.352635486265775,0.179411036871775,37.1,29.226320000002936,28.36194206425448,-0.276541163248,-0.3069000398899097,0.0303588766419097,56.0,56.0,56.0,0.0,0.0,0.0,0.3435788182355445,-0.3063269750140445
R_1TZbMIIo6RtFnsb,attribution,5,160210,feature contribution,0.5340950801936128,insulin: 215.00 -> 148.00 (delta -67.00); bmi: 39.40 -> 28.37 (delta -11.03),insulin: 215.00 -> 48.57 (delta -166.43); bmi: 39.40 -> 31.82 (delta -7.58),0.0652168078234445,0.7126959127273533,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1630420195586113,1.0,1.0,1.0,0.596098167538,0.9979351754647005,0.06263798706,0.0664632820126,0.968355883354,0.9730833401986844,1.0,1.0,0.52548940189,0.6094893664690263,100.0,100.0,100.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,215.0,147.99999999987784,48.57103246368513,-0.13816712035,-0.3432091221981245,0.2050420018481245,39.4,28.372159999993105,31.81846888511887,-0.38732228154,-0.2662802442709018,0.1210420372690981,43.0,43.0,43.0,0.0,0.0,0.0,0.2166814866555584,-0.1502182046429584
R_1TZbMIIo6RtFnsb,attribution,6,160200,feature contribution,0.4163919640418479,glucose: 154.00 -> 103.00 (delta -51.00); bmi: 31.30 -> 27.52 (delta -3.78),glucose: 154.00 -> 135.55 (delta -18.45); blood_pressure: 72.00 -> 64.66 (delta -7.34),0.113833305415553,0.3553726796493113,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.5,0.1897221756925883,1.0,1.0,1.0,0.971603653412,0.7370986514138833,0.0150619750019,0.0980127823706,0.940927865347,0.9382631048228336,1.0,1.0,0.566431984189,0.3165069002010199,154.0,103.00000000005004,135.54704766646628,-0.433599727937,-0.1568861786561274,0.2767135492808726,72.0,72.0,64.65744680893495,0.0,-0.1596207215448924,0.1596207215448924,126.0,126.0,126.0,0.0,0.0,0.0,31.3,27.51799999999305,31.3,-0.132832256252,0.0,0.132832256252,37.0,37.0,37.0,0.0,0.0,0.0,0.05337448205736,0.0446383003132399
R_1TZbMIIo6RtFnsb,attribution,7,160203,feature contribution,0.4505392342600239,glucose: 161.00 -> 97.00 (delta -64.00); insulin: 132.00 -> 109.00 (delta -23.00),glucose: 161.00 -> 142.25 (delta -18.75); insulin: 132.00 -> 54.33 (delta -77.67),0.0994952905408234,0.4539857794893447,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.2487382263520585,1.0,1.0,1.0,0.984594595425,0.9437287734260662,-0.168045791284,0.0605519329641,0.903637764114,0.9360900696333412,1.0,1.0,0.5915556527847,0.319549651833294,161.0,97.00000000002588,142.25326309950725,-0.544125148784,-0.1593839219562384,0.3847412268277616,68.0,68.0,68.0,0.0,0.0,0.0,132.0,108.9999999999805,54.33243426801805,-0.0474305040007,-0.1601657298770555,0.1127352258763555,25.5,25.5,25.5,0.0,0.0,0.0,47.0,47.0,47.0,0.0,0.0,0.0,0.0721560366705508,-0.0116041037064508
R_1TZbMIIo6RtFnsb,attribution,8,160201,feature contribution,1.0,glucose: 187.00 -> 98.00 (delta -89.00); blood_pressure: 70.00 -> 62.00 (delta -8.00); insulin: 200.00 -> 143.00 (delta -57.00); bmi: 36.40 -> 28.37 (delta -8.03),glucose: 187.00 -> 157.63 (delta -29.37); blood_pressure: 70.00 -> 58.95 (delta -11.05); insulin: 200.00 -> 58.48 (delta -141.52); bmi: 36.40 -> 29.90 (delta -6.50),0.1602201937264993,0.6576938318092231,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.2002752421581241,1.0,1.0,1.0,0.999790020687,0.9997864178023594,0.138005852435,0.281142117469,0.942044973135,0.930884654975361,1.0,1.0,1.330087846102,1.0102175385968248,187.0,98.0000000000066,157.6329739245723,-0.756674035028,-0.249677147385034,0.506996887642966,70.0,62.000000000012,58.9497629200377,-0.173913043478,-0.2402225452165717,0.0663095017385717,200.0,142.999999999802,58.4756174859397,-0.117545162089,-0.2918509909140889,0.1743058288250889,36.4,28.372160000004683,29.89509170213005,-0.281955605507,-0.2284668550811302,0.0534887504258697,36.0,36.0,36.0,0.0,0.0,0.0,0.1907388684653888,0.0904032490036111
R_1TZbMIIo6RtFnsb,attribution,9,160202,feature contribution,0.7533739645409976,glucose: 125.00 -> 109.00 (delta -16.00); blood_pressure: 70.00 -> 64.00 (delta -6.00); bmi: 31.10 -> 28.09 (delta -3.01),glucose: 125.00 -> 106.84 (delta -18.16); blood_pressure: 70.00 -> 62.69 (delta -7.31); bmi: 31.10 -> 26.68 (delta -4.42),0.0192099736879906,0.8857362131839165,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0320166228133178,1.0,1.0,1.0,0.97735064511,0.9773875102411022,-0.0932230309314,0.0569726484831,0.938464337036,0.9277165838082456,1.0,1.0,0.3722738809879999,0.4683237494279534,125.0,109.00000000000648,106.84235339531313,-0.136031287196,-0.1543755025054146,0.0183442153094146,70.0,63.999999999986,62.6943262415237,-0.130434782609,-0.1588189947494847,0.0283842121404847,115.0,115.0,115.0,0.0,0.0,0.0,31.1,28.08743999999762,26.6831599321288,-0.105807811183,-0.155129252173054,0.049321440990054,41.0,41.0,41.0,0.0,0.0,0.0,0.1814311993356456,-0.1244585508525456
R_1TZbMIIo6RtFnsb,attribution,10,160214,feature contribution,0.572391883852377,blood_pressure: 74.00 -> 64.00 (delta -10.00); insulin: 156.00 -> 138.00 (delta -18.00),blood_pressure: 74.00 -> 66.62 (delta -7.38); insulin: 156.00 -> 78.34 (delta -77.66),0.0359989677516716,0.6870083832039064,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0899974193791791,1.0,1.0,1.0,0.995887767688,0.995959987559489,-0.0648165334737,0.0501717968156,0.949097834156,0.9513972563907545,1.0,1.0,0.2545108292181,0.3205679559610586,104.0,104.0,104.0,0.0,0.0,0.0,74.0,63.999999999992,66.62056737634619,-0.217391304348,-0.1604224483403001,0.0569688560076998,156.0,137.99999999999108,78.34224044454169,-0.0371195248701,-0.1601455076207583,0.1230259827506583,29.9,29.9,29.9,0.0,0.0,0.0,41.0,41.0,41.0,0.0,0.0,0.0,0.2152890814035399,-0.1651172845879399
R_1TZbMIIo6RtFnsb,attribution,11,160209,feature contribution,0.5284868506441815,glucose: 83.00 -> 133.00 (delta +50.00),insulin: 71.00 -> 268.42 (delta +197.42),0.166444430982844,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.4161110774571102,,1.0,1.0,0.9584559523,0.9247655790041706,0.0868181536191,0.215219871146,0.928956871911,0.918575123514756,1.0,1.0,0.425097772488,0.4071243824262204,83.0,133.0000000000386,83.0,0.425097772488,0.0,0.425097772488,78.0,78.0,78.0,0.0,0.0,0.0,71.0,71.0,268.4227555261232,0.0,0.4071243824262204,0.4071243824262204,29.3,29.3,29.3,0.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0278804419580401,0.1873394291879598
R_1TZbMIIo6RtFnsb,attribution,12,160218,feature contribution,0.6061764427838074,bmi: 29.30 -> 37.48 (delta +8.18),bmi: 29.30 -> 33.84 (delta +4.54),0.0256059954569137,0.7134476753433114,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1280299772845688,1.0,1.0,1.0,0.934946491144,0.8988220636788212,0.012721118973,0.0818222236912,0.942517561112,0.9681235565695138,1.0,1.0,0.287412194437,0.1593822171524311,154.0,154.0,154.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,193.0,193.0,193.0,0.0,0.0,0.0,29.3,37.48320000001028,33.83793048676403,0.287412194437,0.1593822171524311,0.1280299772845688,39.0,39.0,39.0,0.0,0.0,0.0,0.0512013133761484,0.0306209103150515
R_1TZbMIIo6RtFnsb,attribution,13,160208,feature contribution,0.5466585277864893,insulin: 75.00 -> 283.00 (delta +208.00); bmi: 25.90 -> 32.36 (delta +6.46),insulin: 75.00 -> 237.83 (delta +162.83); bmi: 25.90 -> 31.72 (delta +5.82),0.02314283228616,0.903234046641746,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.0578570807154002,1.0,0.0,0.0,0.00803839699317,0.2304360231278761,0.0239490643156,0.0900870805017,0.921777740285,0.9358959018562272,1.0,1.0,0.655764492439,0.5400503310081994,126.0,126.0,126.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,75.0,282.99999999997385,237.828497146653,0.428936731832,0.3357842471885108,0.0931524846434891,25.9,32.35824000000251,31.715863938514183,0.226827760607,0.2042660838196886,0.0225616767873113,39.0,39.0,39.0,0.0,0.0,0.0,0.0242056517731786,0.0658814287285213
R_1TZbMIIo6RtFnsb,attribution,14,160215,feature contribution,0.6359658164487322,glucose: 117.00 -> 140.00 (delta +23.00); blood_pressure: 60.00 -> 78.00 (delta +18.00); insulin: 106.00 -> 225.00 (delta +119.00),glucose: 117.00 -> 140.64 (delta +23.64); blood_pressure: 60.00 -> 71.82 (delta +11.82); insulin: 106.00 -> 312.12 (delta +206.12),0.0639048454662729,0.813705726178425,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1065080757771215,1.0,0.0,0.0,0.0267498121109,0.0087560310250619,0.0255731225314,0.0606767911965,0.936530821034,0.9478558558987666,1.0,1.0,0.8322506264780001,0.8829079813350974,117.0,139.9999999999613,140.63790536672877,0.195544975344,0.2009684183534155,0.0054234430094155,60.0,77.99999999999599,71.81606193308785,0.391304347826,0.2568709115888664,0.1344334362371336,106.0,225.0000000001156,312.1242904334045,0.245401303308,0.4250686513928154,0.1796673480848154,33.8,33.8,33.8,0.0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0510599074366814,0.0096168837598185
R_1TZbMIIo6RtFnsb,attribution,15,160206,feature contribution,0.4703327651345345,insulin: 82.00 -> 264.00 (delta +182.00); bmi: 20.40 -> 37.77 (delta +17.37),insulin: 82.00 -> 340.99 (delta +258.99); bmi: 20.40 -> 28.69 (delta +8.29),0.0955012025766193,0.7362843385071052,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.2387530064415483,1.0,0.0,0.0,1.64201161256e-05,9.65786084439202e-09,0.33502226378,0.558946397893,0.921202170108,0.8666263838909066,1.0,1.0,0.985319640353,0.8253654368241928,103.0,103.0,103.0,0.0,0.0,0.0,80.0,80.0,80.0,0.0,0.0,0.0,82.0,263.99999999997715,340.9936116960183,0.375319640353,0.5340955450301448,0.1587759046771448,20.4,37.76792000000002,28.693036359160143,0.61,0.291269891794048,0.3187301082059519,22.0,22.0,22.0,0.0,0.0,0.0,0.398509108783649,0.160437289109351
R_1TZbMIIo6RtFnsb,attribution,16,160219,feature contribution,0.5158902475550017,blood_pressure: 64.00 -> 80.00 (delta +16.00); insulin: 140.00 -> 303.00 (delta +163.00); bmi: 28.60 -> 37.20 (delta +8.60),blood_pressure: 64.00 -> 74.31 (delta +10.31); insulin: 140.00 -> 309.06 (delta +169.06); bmi: 28.60 -> 34.58 (delta +5.98),0.0456417918192558,0.8709735556948727,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.076069653032093,1.0,0.0,0.0,-0.0512705697619,-0.0338616463033758,-0.107004941921,0.038863565943,0.918710924933,0.954529520274385,1.0,1.0,0.985961758792,0.7827373658355126,139.0,139.0,139.0,0.0,0.0,0.0,64.0,80.000000000022,74.3118856277109,0.347826086957,0.224171426689367,0.1236546602676329,140.0,303.0000000000728,309.0577579063267,0.336137919657,0.3486302027268959,0.0124922830698959,28.6,37.198480000012026,34.577290287328886,0.301997752178,0.2099357364192496,0.0920620157587503,26.0,26.0,26.0,0.0,0.0,0.0,0.0900986232965429,-0.0512350573535429
R_1TZbMIIo6RtFnsb,attribution,17,160205,feature contribution,0.5313810373578618,insulin: 46.00 -> 293.00 (delta +247.00); bmi: 20.40 -> 37.48 (delta +17.08),insulin: 46.00 -> 338.37 (delta +292.37); bmi: 20.40 -> 29.05 (delta +8.65),0.0779222082513241,0.8067652474598035,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1948055206283102,1.0,0.0,0.0,0.0271407149593,7.339061630973198e-06,0.204689090848,0.284435118814,0.965507682725,0.9221748937762098,1.0,1.0,1.109362369051,0.9068952457668829,100.0,100.0,100.0,0.0,0.0,0.0,74.0,74.0,74.0,0.0,0.0,0.0,46.0,293.0000000002114,338.37491435182466,0.509362369051,0.6029343280372517,0.0935719589862517,20.4,37.483200000000025,29.054375249598067,0.6,0.3039609177296312,0.2960390822703688,28.0,28.0,28.0,0.0,0.0,0.0,0.2640606740869513,0.0203744447270487
R_1TZbMIIo6RtFnsb,attribution,18,160207,feature contribution,0.6033697446100849,glucose: 89.00 -> 133.00 (delta +44.00); insulin: 85.00 -> 288.00 (delta +203.00),glucose: 89.00 -> 112.55 (delta +23.55); insulin: 85.00 -> 258.26 (delta +173.26),0.0470417795799344,0.825798889502319,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.117604448949836,1.0,0.0,1.0,0.0063530349281,0.8090522869747642,0.0530279398106,0.204135275223,0.912457327372,0.9235600294114008,1.0,1.0,0.79271179249,0.557502894590328,89.0,132.9999999999822,112.54718939006624,0.374086039789,0.2001971551612501,0.1738888846277499,74.0,74.0,74.0,0.0,0.0,0.0,85.0,287.99999999976933,258.2646991639488,0.418625752701,0.3573057394290778,0.0613200132719221,30.4,30.4,30.4,0.0,0.0,0.0,38.0,38.0,38.0,0.0,0.0,0.0,0.0404400791906983,0.1636951960323017
R_1TZbMIIo6RtFnsb,attribution,19,160216,feature contribution,0.6307773570457091,insulin: 120.00 -> 196.00 (delta +76.00),blood_pressure: 62.00 -> 87.79 (delta +25.79),0.1434606485012607,0.0,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),0.0,0.3586516212531517,,1.0,1.0,0.941669053002,0.9129953950156716,-0.0870843282429,0.034821278767,0.968654623443,0.9193672464417768,1.0,1.0,0.156726882785,0.5605763597213035,151.0,151.0,151.0,0.0,0.0,0.0,62.0,62.0,87.78651254717997,0.0,0.5605763597213035,0.5605763597213035,120.0,196.00000000010235,120.0,0.156726882785,0.0,0.156726882785,35.5,35.5,35.5,0.0,0.0,0.0,28.0,28.0,28.0,0.0,0.0,0.0,0.1043493096051016,-0.0695280308381016
R_1TZbMIIo6RtFnsb,attribution,20,160217,feature contribution,0.6185532771857736,insulin: 94.00 -> 235.00 (delta +141.00),insulin: 94.00 -> 312.41 (delta +218.41),0.0319262420935207,0.7846228029786422,1 - sum(abs(model delta - user delta)) / (sum(abs(model delta)) + sum(abs(user delta))),1.0,0.1596312104676036,1.0,0.0,0.0,0.262283781291,-0.1349523372993873,0.0213695035789,0.030760691058,0.950762045978,0.9350334182423355,1.0,1.0,0.290769611482,0.4504008219496036,112.0,112.0,112.0,0.0,0.0,0.0,68.0,68.0,68.0,0.0,0.0,0.0,94.0,234.99999999985167,312.40836657980225,0.290769611482,0.4504008219496036,0.1596312104676036,34.1,34.1,34.1,0.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,0.0,0.1144380356398497,-0.0836773445818497
