model family,xai,configuration,case,instance id,K,eta,alpha,rho,lambda,beta,age actionable,MAP subset,MAP subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,counterfactual,316,18,160217,2,1.0,nan,0.1,2.0,0.5,0,0|1,0.6222258833582932,1.0,0.7368153327852547,-0.014720393757817474,0.9404618592802206,1.0,0.5547346816633882
weighted examples,counterfactual,316,19,160218,2,1.0,nan,0.1,2.0,0.5,0,1|3,0.4821939772516293,1.0,0.8769857671225822,0.024659994636242466,0.9505946110284564,1.0,0.3714871758962619
weighted examples,counterfactual,316,20,160219,2,1.0,nan,0.1,2.0,0.5,0,1|3,0.4455991993011458,1.0,0.8066253597250164,0.013856520600722788,0.9623620940353632,1.0,0.5142600779461457
weighted examples,counterfactual,317,1,160200,2,1.0,nan,0.1,2.0,0.5,1,0|4,0.38157002209841473,0.0,0.002384755410687299,0.026998099473508064,0.9708095146702331,0.0,0.4274303827741155
weighted examples,counterfactual,317,2,160201,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.29241130416285627,1.0,0.9661161616882332,0.20133173928246118,0.9308302735960425,1.0,0.5899104276107686
weighted examples,counterfactual,317,3,160202,2,1.0,nan,0.1,2.0,0.5,1,0|2,0.4397449724767622,0.0,-0.0046378485018657226,0.0006860065480882582,0.9577887559796787,1.0,0.2773822689252077
weighted examples,counterfactual,317,4,160203,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.3586434921197629,1.0,0.8876603647894827,0.028065153477629015,0.9583151824930348,1.0,0.4859459470587596
weighted examples,counterfactual,317,5,160204,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.3392351104395686,1.0,0.968478706773297,-0.1227021927730143,0.9414892562813532,1.0,0.2925537185932342
weighted examples,counterfactual,317,6,160205,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.5304619660681016,1.0,0.8657575683098424,0.22766258357362584,0.9511293053331235,1.0,0.6471692431955425
weighted examples,counterfactual,317,7,160206,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.3970089807036252,0.0,0.03226304969543137,0.4608650572112893,0.9379594379177196,1.0,0.6311688651528381
weighted examples,counterfactual,317,8,160207,2,1.0,nan,0.1,2.0,0.5,1,0|1,0.3305866993570052,1.0,0.9168797284611858,0.17272811862304227,0.9403449013779034,1.0,0.5675376225184924
weighted examples,counterfactual,317,9,160208,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.3980846510605589,1.0,0.9873584948869877,-0.0966491221831905,0.9218789493142586,1.0,0.4507864163701036
weighted examples,counterfactual,317,10,160209,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.2845169987389615,0.0,0.425730220166477,0.20907873175466093,0.9448750219319119,1.0,0.5676945716381077
weighted examples,counterfactual,317,11,160210,2,1.0,nan,0.1,2.0,0.5,1,2|3,0.41804462466710934,1.0,0.9975602088525158,0.002590267845742955,0.9652046375686151,1.0,0.3914535788374601
weighted examples,counterfactual,317,12,160211,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.3998700638141221,0.0,0.011626232557105688,-0.03400528668756336,0.9410187548227155,1.0,0.4298717097695095
weighted examples,counterfactual,317,13,160212,2,1.0,nan,0.1,2.0,0.5,1,3|4,0.3464423553937789,0.0,-0.014152087072373377,-0.08521337635328347,0.9326428768342871,0.0,0.46817479219937674
weighted examples,counterfactual,317,14,160213,2,1.0,nan,0.1,2.0,0.5,1,1|3,0.2924638662558465,0.0,-0.004532393062488473,-0.03220511212258759,0.9540444858819979,1.0,0.3963690940413493
weighted examples,counterfactual,317,15,160214,2,1.0,nan,0.1,2.0,0.5,1,0|3,0.5330091087125218,0.0,0.04944718699032638,-0.005678403539020355,0.9437460068257877,1.0,0.28126996587106184
