aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,18,0.2222222222222222,0.09000928108601694,0.45214584316212625,0.2222222222222222,1.0,0.6666666666666666,0.8666666666666667,0.22692875620703593,0.2048533964988234,0.2928361662189527,0.26573200892545457,0.33684821704471507,0.9539562966704691,0.8739407952922668,0.1631764606520648,0.02556877980242298,4,0.4864038673452662,0.6464558482387751,0.9308970444743606,0.8392349106655722,0.18456820027022247,0.08921544482579902,14,0.15706453504687687
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,18,0.2222222222222222,0.09000928108601694,0.45214584316212625,0.2222222222222222,1.0,0.6666666666666666,0.8666666666666667,0.22692875620703593,0.2048533964988234,0.2928361662189527,0.26573200892545457,0.33684821704471507,0.9539562966704691,0.8739407952922668,0.1631764606520648,0.02556877980242298,4,0.4864038673452662,0.6464558482387751,0.9308970444743606,0.8392349106655722,0.18456820027022247,0.08921544482579902,14,0.15706453504687687
domain_xai,diabetes,counterfactual,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,18,0.2222222222222222,0.09000928108601694,0.45214584316212625,0.2222222222222222,1.0,0.6666666666666666,0.8666666666666667,0.22692875620703593,0.2048533964988234,0.2928361662189527,0.26573200892545457,0.33684821704471507,0.9539562966704691,0.8739407952922668,0.1631764606520648,0.02556877980242298,4,0.4864038673452662,0.6464558482387751,0.9308970444743606,0.8392349106655722,0.18456820027022247,0.08921544482579902,14,0.15706453504687687
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,1,18,0.2222222222222222,0.09000928108601694,0.45214584316212625,0.2222222222222222,0.8888888888888888,1.0,0.8000000000000002,0.3049108424920547,0.2828354827838422,0.26090571538114404,0.21088300328621848,0.28867433083926675,0.9551080947729117,0.9371502145644267,0.08511275971503166,-0.05249492113461015,4,0.24359827770160264,0.24359827770160264,0.9485577585231767,0.940268392043879,0.06259275682719481,0.06091572386829795,14,0.0915470462544136
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,2,18,0.3888888888888889,0.2030524657216362,0.613809583977621,0.2222222222222222,0.6666666666666666,2.0,0.6,0.39512483032474444,0.3730494706165319,0.4041606167266177,0.33480339520335045,0.4319292321847404,0.9608058589100883,0.9639280094818309,0.07093751475454581,-0.066670166095096,7,0.4515195594388666,0.47323512962310754,0.956876768341365,0.9610260025772144,0.04004979902475235,0.014166294366412258,11,0.09059333385532345
domain_xai,diabetes,counterfactual,Nearest target example + example values,Nearest target example,Nearest target-example value,3,18,0.5555555555555556,0.33716415642042774,0.7544048187299437,0.3333333333333333,0.5555555555555556,3.0,0.4000000000000001,0.6225314137749327,0.6004560540667202,0.4955948402701529,0.43016893583925364,0.5589305625934998,0.9765481197032453,0.9822148541905378,0.04365018111628726,-0.09395749973335454,10,0.5513061811805822,0.6653104813626066,0.9816785760777351,0.9816785760777351,0.057241757535019346,0.04892479427486286,8,0.026660710592872165
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,1,18,0.1111111111111111,0.03101952264561239,0.32799765130178804,0.1111111111111111,0.8333333333333334,1.0,0.8000000000000002,0.09807369219587882,0.0759983324876663,0.07802296837109306,0.08890742538668123,0.07802296837109306,0.9760284105657515,0.8846606937123328,0.13249322915603035,-0.005114451693611456,2,0.09352150994728783,0.09352150994728783,0.9812956980105424,0.8155176701229571,0.009106174016566215,0.009106174016566215,16,0.14791661104846335
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,2,18,0.05555555555555555,0.009875190978303097,0.25757300781872594,0.05555555555555555,0.6666666666666666,1.8888888888888888,0.6222222222222222,0.09947728280877545,0.07740192310056293,0.11116947690020967,0.11329050411758607,0.14673658376543386,0.9702667312492728,0.8865872861413586,0.07506783867572672,-0.06253984217391506,1,0.11526064038207046,0.11526064038207046,0.9769478719235859,0.9129091885016987,0.013892104134486882,0.013892104134486882,17,0.07866641129579965
domain_xai,diabetes,counterfactual,Similar remembered edit + copied amounts,Similar remembered edit,Remembered edit amount,3,18,0.05555555555555555,0.009875190978303097,0.25757300781872594,0.05555555555555555,0.6666666666666666,1.8888888888888888,0.6222222222222222,0.09947728280877545,0.07740192310056293,0.11116947690020967,0.11329050411758607,0.14673658376543386,0.9702667312492728,0.8865872861413586,0.07506783867572672,-0.06253984217391506,1,0.11526064038207046,0.11526064038207046,0.9769478719235859,0.9129091885016987,0.013892104134486882,0.013892104134486882,17,0.07866641129579965
domain_xai,diabetes,counterfactual,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,18,0.16666666666666666,0.05836576805861446,0.39222038103915724,0.16666666666666666,0.8888888888888888,1.0,0.8000000000000002,0.22726746635391418,0.20519210664570164,0.25137866808791504,0.24058724360775463,0.2912245782320281,0.9549427788964526,0.9078264506339456,0.1176860187556916,-0.019921662093950184,3,0.21180687051809846,0.2842706386340405,0.9614887341469475,0.9016908778523495,0.062129989332039,0.06371388284318258,15,0.12879722464042215
