domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,none,1,120200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.930921079955922,0.0026046308098854535,0.0026046308098854535,0.0,0,1,0,0.16632784664879635,0.16632784664879635,0.0
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,bmi,0.8,0.49950828884518184,0.6515172801348685,0.9379813988114694,0.8699629456485326,0.0026046308098854535,8.680068268154259e-05,-0.002517830127203911,0,1,0,0.16632784664879635,0.12660746290521413,-0.03972038374358222
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / bmi,0.6,0.831084551385566,0.9830935426752527,0.9529442788503066,0.926380474105097,0.0026046308098854535,0.997012366843837,0.9944077360339515,1,1,1,0.16632784664879635,0.0891171358865401,-0.07721071076225625
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / bmi,0.4,0.9832584644290443,1.135267455718731,0.96520438673898,0.9481196045398796,0.0026046308098854535,0.8983838702816235,0.895779239471738,1,1,1,0.16632784664879635,0.06497586767373564,-0.10135197897506071
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,bmi,0.8,0.3748243888732796,0.5268333801629663,0.9250351222253441,0.8948997256429131,0.0026046308098854535,1.418427052336694e-05,-0.0025904465393620864,0,1,0,0.16632784664879635,0.181936473324654,0.015608626675857662
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / bmi,0.6,0.5044792094820195,0.6564882007717062,0.9383338035299412,0.9109329657131486,0.0026046308098854535,0.004383898763013229,0.0017792679531277752,0,1,0,0.16632784664879635,0.06589728455959565,-0.1004305620892007
diabetes,none,1,120200,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / bmi,0.4,0.5370879051341935,0.6890968964238802,0.9318120643995065,0.9174547048435834,0.0026046308098854535,0.0018394818224682983,-0.0007651489874171552,0,1,0,0.16632784664879635,0.08229136163955364,-0.08403648500924271
diabetes,none,1,120200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,bmi,0.8,0.09735880865411739,0.2493677999438041,0.9805282382691766,0.9503928416867455,0.0026046308098854535,0.436427301911736,0.4338226711018506,0,1,0,0.16632784664879635,0.004664938931507573,-0.16166290771728878
diabetes,none,1,120200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,insulin / bmi,0.6,0.17984664169874312,0.3318556329884298,0.9668904082956706,0.9668904082956706,0.0026046308098854535,0.9939437526770991,0.9913391218672136,1,1,1,0.16632784664879635,0.10223412688655786,-0.06409371976223849
diabetes,none,1,120200,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / bmi,0.4,0.2478622852967706,0.39987127658645727,0.9804935370152762,0.9804935370152762,0.0026046308098854535,0.9928391679893777,0.9902345371794922,1,1,1,0.16632784664879635,0.09944605863393141,-0.06688178801486494
diabetes,none,2,120201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.9219132197058532,0.014941239657022936,0.014941239657022936,0.0,0,1,0,0.09259040883395539,0.09259040883395539,0.0
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.12162162162162163,0.12162162162162163,0.9756756756756757,0.9314097725848152,0.014941239657022936,0.0016959227473250568,-0.01324531690969788,0,0,0,0.09259040883395539,0.08530029397714392,-0.007290114856811469
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,insulin / age,0.6,0.1876118880573222,0.1876118880573222,0.9624776223885355,0.940483434219724,0.014941239657022936,0.16560695818220877,0.15066571852518584,0,0,0,0.09259040883395539,0.01987441943859783,-0.07271598939535756
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,blood_pressure / insulin / age,0.4,0.38326406197036567,0.38326406197036567,0.9622499387531346,0.9051244424516651,0.014941239657022936,0.004947419023099673,-0.009993820633923263,0,0,0,0.09259040883395539,0.10537579259068292,0.012785383756727525
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.060810810810810814,0.060810810810810814,0.9878378378378379,0.9340753818680153,0.014941239657022936,0.002936756560299827,-0.012004483096723109,0,0,0,0.09259040883395539,0.1408054165707131,0.048215007736757715
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,insulin / age,0.6,0.11649009811593318,0.11649009811593318,0.9767019803768133,0.9303834678836775,0.014941239657022936,0.027406260222161905,0.012465020565138969,0,0,0,0.09259040883395539,0.04342137310718319,-0.0491690357267722
diabetes,none,2,120201,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,blood_pressure / insulin / age,0.4,0.15996835898549844,0.15996835898549844,0.9680063282029003,0.9216878157097644,0.014941239657022936,0.023746091187451423,0.008804851530428487,0,0,0,0.09259040883395539,0.04760967958107509,-0.0449807292528803
diabetes,none,2,120201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.2550586634926032,0.2550586634926032,0.9489882673014793,0.9729249524043738,0.014941239657022936,0.990173796380443,0.97523255672342,1,1,1,0.09259040883395539,0.08592870930981486,-0.00666169952414053
diabetes,none,2,120201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.3361397445736843,0.3361397445736843,0.9600965289696446,0.98914116862059,0.014941239657022936,0.6612749721701284,0.6463337325131054,1,0,0,0.09259040883395539,0.01279233909730465,-0.07979806973665074
diabetes,none,2,120201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / bmi / age,0.4,0.3677497473834622,0.3677497473834622,0.9664185295316001,0.9954631691825456,0.014941239657022936,0.38655734204351844,0.3716161023864955,0,0,0,0.09259040883395539,0.005968960071756235,-0.08662144876219915
diabetes,none,3,120202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.7037696758417145,4.191954054696356e-05,4.191954054696356e-05,0.0,0,1,0,0.0925151324209531,0.0925151324209531,0.0
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,insulin,0.8,0.6990843850532032,0.6990843850532032,0.9167558258005946,0.8394621612001238,4.191954054696356e-05,3.861524740757744e-08,-4.188092529955598e-05,0,1,0,0.0925151324209531,0.23708722626833856,0.14457209384738545
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,1.1241821575408752,1.1241821575408752,0.9396633744423871,0.8899435673543223,4.191954054696356e-05,0.9999921528075673,0.9999502332670203,1,1,1,0.0925151324209531,0.1944242495373702,0.10190911711641709
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / insulin,0.4,1.4502691140626145,1.4502691140626145,0.9426994596403431,0.946465306484757,4.191954054696356e-05,0.9917173878675614,0.9916754683270144,1,1,1,0.0925151324209531,0.07282995018386279,-0.019685182237090315
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,insulin,0.8,0.688773405922625,0.688773405922625,0.914693629974479,0.8415243570262394,4.191954054696356e-05,2.574527990202663e-08,-4.189379526706153e-05,0,1,0,0.0925151324209531,0.23641530537695266,0.14390017295599955
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,0.9119497364786527,0.9119497364786527,0.9161654404021351,0.86150395233316,4.191954054696356e-05,0.203639894347201,0.20359797480665404,0,1,0,0.0925151324209531,0.013238974820924954,-0.07927615760002815
diabetes,none,3,120202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / insulin,0.4,1.1184714756090877,1.1184714756090877,0.9303984087374335,0.8888014309679648,4.191954054696356e-05,0.0021698605214245863,0.0021279409808776227,0,1,0,0.0925151324209531,0.10873597051196879,0.016220838091015682
diabetes,none,3,120202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,insulin,0.8,0.688773405922625,0.688773405922625,0.914693629974479,0.8415243570262394,4.191954054696356e-05,2.574527990202663e-08,-4.189379526706153e-05,0,1,0,0.0925151324209531,0.23641530537695266,0.14390017295599955
diabetes,none,3,120202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,insulin / bmi,0.6,1.0540445495022817,1.0540445495022817,0.9145785857421708,0.9145785857421708,4.191954054696356e-05,0.6955514555200094,0.6955095359794624,1,1,1,0.0925151324209531,0.011681913281189171,-0.08083321913976393
diabetes,none,3,120202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / bmi,0.4,1.215581703047597,1.215581703047597,0.9468860164512338,0.9468860164512338,4.191954054696356e-05,0.998526154511258,0.998484234970711,1,1,1,0.0925151324209531,0.1057306500082887,0.013215517587335593
diabetes,none,4,120203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,age,0.8,0.6305997687615346,0.6305997687615346,0.9316367824238728,0.8726720465643896,0.004422398547984759,0.02107687303889148,0.01665447449090672,0,0,0,0.04571754691410146,0.051370626751137405,0.005653079837035946
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.8243243243243243,0.8243243243243243,0.9638452903995628,0.9114169576769475,0.004422398547984759,0.9999773678447856,0.9955549692968009,1,0,0,0.04571754691410146,0.14235393156524603,0.09663638465114457
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,insulin / age,0.6,0.9728024238046507,0.9728024238046507,0.9597208987473316,0.9302404666664623,0.004422398547984759,0.9999233042934468,0.995500905745462,1,0,0,0.04571754691410146,0.1485872060951208,0.10286965918101934
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / age,0.4,1.074825889201692,1.074825889201692,0.9427169878478247,0.9438435953860679,0.004422398547984759,0.9993918317027174,0.9949694331547326,1,0,0,0.04571754691410146,0.07102903130504423,0.025311484390942773
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.7027027027027026,0.7027027027027026,0.9395209660752385,0.8870926333526232,0.004422398547984759,0.8180591100988279,0.8136367115508432,1,0,0,0.04571754691410146,0.020732309943624405,-0.024985236970477054
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,insulin / age,0.6,0.8408698230524507,0.8408698230524507,0.9492762232388078,0.9038539465160224,0.004422398547984759,0.8293494536834142,0.8249270551354294,1,0,0,0.04571754691410146,0.036513394699171864,-0.009204152214929595
diabetes,none,4,120203,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / age,0.4,0.8429953119148891,0.8429953119148891,0.9497013210112955,0.90427904428851,0.004422398547984759,0.8431521862479262,0.8387297876999414,1,0,0,0.04571754691410146,0.03863888356161033,-0.007078663352491132
diabetes,none,4,120203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.8648648648648649,0.8648648648648649,0.9611425876968601,0.9195250657850557,0.004422398547984759,0.9999977203116197,0.995575321763635,1,0,0,0.04571754691410146,0.1619474742732484,0.11622992735914695
diabetes,none,4,120203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / age,0.6,1.1257344300822563,1.1257344300822563,0.9411961267638846,0.971698978828534,0.004422398547984759,0.014361155253488194,0.009938756705503435,0,0,0,0.04571754691410146,0.05529804599241994,0.009580499078318483
diabetes,none,4,120203,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / age,0.4,1.18553810903961,1.18553810903961,0.9531568625553554,0.9836597146200047,0.004422398547984759,0.05506078012217725,0.050638381574192495,0,0,0,0.04571754691410146,0.06386445251374373,0.01814690559964227
diabetes,none,5,120204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.8589234465714682,3.52255057276219e-05,3.52255057276219e-05,0.0,0,1,0,0.6464056232165589,0.6464056232165589,0.0
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,blood_pressure,0.8,0.5434782608695652,0.8913043478260869,0.91471485070464,0.8893582291801639,3.52255057276219e-05,1.3230335719944292e-05,-2.199517000767761e-05,0,1,0,0.6464056232165589,0.29628762682093357,-0.35011799639562535
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / bmi,0.6,1.042986549714747,2.031020560245304,0.9656656684454441,0.9201386776380762,3.52255057276219e-05,0.1372786396254569,0.13724341411972926,0,1,0,0.6464056232165589,0.031694532199777525,-0.6147110910167815
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,2,blood_pressure / bmi,0.6,1.042986549714747,2.031020560245304,0.9656656684454441,0.9201386776380762,3.52255057276219e-05,0.1372786396254569,0.13724341411972926,0,1,0,0.6464056232165589,0.031694532199777525,-0.6147110910167815
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,blood_pressure,0.8,0.42391304347826086,0.7717391304347826,0.9195867745390932,0.9132712726584248,3.52255057276219e-05,3.38359937670113e-07,-3.4887145789951786e-05,0,1,0,0.6464056232165589,0.2421204710039112,-0.4042851522126477
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,blood_pressure / bmi,0.6,0.7987374323515405,1.7867714428820975,0.9411108781099553,0.9298580663281089,3.52255057276219e-05,0.9943136483743908,0.9942784228686632,1,1,1,0.6464056232165589,0.09916979893228173,-0.5472358242842772
diabetes,none,5,120204,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,2,blood_pressure / bmi,0.6,0.7987374323515405,1.7867714428820975,0.9411108781099553,0.9298580663281089,3.52255057276219e-05,0.9943136483743908,0.9942784228686632,1,1,1,0.6464056232165589,0.09916979893228173,-0.5472358242842772
diabetes,none,5,120204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.34782608695652173,0.6956521739130435,0.9304347826086956,0.9284886639627726,3.52255057276219e-05,3.148478156788351e-07,-3.491065791194306e-05,0,1,0,0.6464056232165589,0.2684663390601335,-0.3779392841564254
diabetes,none,5,120204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / blood_pressure,0.6,0.5603749732003578,0.9082010601568795,0.9709984412115398,0.9709984412115398,3.52255057276219e-05,1.5871138368425022e-07,-3.506679434393765e-05,0,1,0,0.6464056232165589,0.3222788728177044,-0.3241267503988545
diabetes,none,5,120204,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / blood_pressure / bmi,0.4,0.6577337818544752,1.6457677923850325,0.9904702029423633,0.9904702029423633,3.52255057276219e-05,0.988253074990621,0.9882178494848933,1,1,1,0.6464056232165589,0.0784862948745616,-0.5679193283419973
diabetes,none,6,120205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,0,,1.0,0.0,0.0,1.0,0.8583855365929929,0.005216605912598539,0.005216605912598539,0.0,0,1,0,0.07264714432385869,0.07264714432385869,0.0
diabetes,none,6,120205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,bmi,0.8,0.3845883675189655,0.3845883675189655,0.9314736096120829,0.8326097303868355,0.005216605912598539,0.9935320949185329,0.9883154890059344,1,1,1,0.07264714432385869,0.06297452096867179,-0.009672623355186899
diabetes,none,6,120205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,blood_pressure / bmi,0.6,0.7541535849102698,0.7541535849102698,0.9632654467090684,0.9008904963405124,0.005216605912598539,0.9481710140748699,0.9429544081622714,1,1,1,0.07264714432385869,0.028333694356515615,-0.04431344996734307
diabetes,none,6,120205,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,blood_pressure / insulin / bmi,0.4,0.9294402301300996,0.9294402301300996,0.9628157779360378,0.9318234337322471,0.005216605912598539,0.49932435265178365,0.4941077467391851,0,1,0,0.07264714432385869,5.510301086250613e-05,-0.07259204131299618
diabetes,none,6,120205,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,bmi,0.8,0.2599044675470633,0.2599044675470633,0.9546773223315509,0.8463073982710726,0.005216605912598539,0.9945450746305111,0.9893284687179126,1,1,1,0.07264714432385869,0.060923254057942966,-0.01172389026591572
