aggregation,domain,training explanation condition,strategy,attribute selection method,change amount method,maximum attributes allowed,trials,valid counterfactual rate,valid rate Wilson 95% lower,valid rate Wilson 95% upper,valid and actionable rate,actionable rate,mean actual attributes changed,mean sparsity,mean target confidence,mean target confidence gain,mean proximity,median proximity,mean model-consistent proximity,mean plausibility,mean plausibility subset,mean boundary distance,mean boundary distance change,valid trials,mean proximity valid,mean model-consistent proximity valid,mean plausibility valid,mean plausibility subset valid,mean boundary distance valid,median boundary distance valid,invalid trials,mean remaining boundary distance invalid
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,12,0.25,0.08894166839405471,0.5323053349335657,0.08333333333333333,0.3333333333333333,0.9166666666666666,0.8166666666666669,0.28434523731069977,0.26816030998777257,0.3166407882485169,0.3438596938748888,0.3166407882485169,0.9382937046911105,0.8719262022298805,0.13393337466675778,0.048254733550437655,3,0.4249963415023492,0.4249963415023492,0.9336430332245088,0.853464179865524,0.11450038057815304,0.07312826617459098,9,0.14041103936295937
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,12,0.25,0.08894166839405471,0.5323053349335657,0.08333333333333333,0.3333333333333333,0.9166666666666666,0.8166666666666669,0.28434523731069977,0.26816030998777257,0.3166407882485169,0.3438596938748888,0.3166407882485169,0.9382937046911105,0.8719262022298805,0.13393337466675778,0.048254733550437655,3,0.4249963415023492,0.4249963415023492,0.9336430332245088,0.853464179865524,0.11450038057815304,0.07312826617459098,9,0.14041103936295937
domain_xai,diabetes,none,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,12,0.25,0.08894166839405471,0.5323053349335657,0.08333333333333333,0.3333333333333333,0.9166666666666666,0.8166666666666669,0.28434523731069977,0.26816030998777257,0.3166407882485169,0.3438596938748888,0.3166407882485169,0.9382937046911105,0.8719262022298805,0.13393337466675778,0.048254733550437655,3,0.4249963415023492,0.4249963415023492,0.9336430332245088,0.853464179865524,0.11450038057815304,0.07312826617459098,9,0.14041103936295937
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,12,0.25,0.08894166839405471,0.5323053349335657,0.0,0.08333333333333333,0.9166666666666666,0.8166666666666669,0.2545770231412315,0.23839209581830423,0.29905282648457454,0.3438596938748888,0.29905282648457454,0.9397648322234665,0.8718156096255671,0.13970395584400686,0.05402531472768673,3,0.370090148509101,0.370090148509101,0.9382738679699459,0.8622277003285852,0.11049401222776818,0.06110916112343644,9,0.14944060371608642
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,12,0.25,0.08894166839405471,0.5323053349335657,0.0,0.08333333333333333,1.0,0.8000000000000002,0.2340663935834009,0.21788146626047364,0.31154608745029355,0.3438596938748888,0.31154608745029355,0.9385754728822581,0.8740077854902975,0.13559310635643,0.04991446524010987,3,0.42006319237197715,0.42006319237197715,0.9335164306051119,0.8709964037875059,0.09405061427746071,0.040099108460764366,9,0.14944060371608642
domain_xai,diabetes,none,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,12,0.25,0.08894166839405471,0.5323053349335657,0.0,0.08333333333333333,1.0,0.8000000000000002,0.2340663935834009,0.21788146626047364,0.31154608745029355,0.3438596938748888,0.31154608745029355,0.9385754728822581,0.8740077854902975,0.13559310635643,0.04991446524010987,3,0.42006319237197715,0.42006319237197715,0.9335164306051119,0.8709964037875059,0.09405061427746071,0.040099108460764366,9,0.14944060371608642
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,1,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.25,0.6666666666666666,1.0,0.8000000000000002,0.39642157626041336,0.38023664893748615,0.40721683155848815,0.3951250351222249,0.4144632083700824,0.9442526249849551,0.9078543327610188,0.1187722578102176,0.03309361669389745,5,0.37358742480752316,0.39097872915534926,0.9401963815150541,0.9150391784320359,0.09835640765562884,0.05131716824617494,7,0.13335500792063812
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,2,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.25,0.6666666666666666,2.0,0.5999999999999999,0.43092881338052,0.4147438860575927,0.6577736791196089,0.6891552406457626,0.6795128095543915,0.9633156841843428,0.9538214634280032,0.07261813451289867,-0.013060506603421472,4,0.6341486966226605,0.6558878270574431,0.967765553255046,0.9561209655468913,0.0632873633376164,0.07409973581273002,8,0.0772835201005398
domain_xai,diabetes,none,Nearest target example + example values,Nearest target example,Nearest target-example value,3,12,0.6666666666666666,0.39062208887279953,0.8618799089087867,0.16666666666666666,0.3333333333333333,3.0,0.4000000000000001,0.6586587013543356,0.6424737740314084,0.7992844122324817,0.8162481560274129,0.8210235426672643,0.9821236100505777,0.9821236100505777,0.05688722043798337,-0.028791420678336756,8,0.7921041089040546,0.8247128045562285,0.987704629670098,0.987704629670098,0.05553829048089726,0.049143481439736965,4,0.05958508035215564
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,12,0.25,0.08894166839405471,0.5323053349335657,0.16666666666666666,0.5833333333333334,1.0,0.8000000000000002,0.30763952251487275,0.29145459519194555,0.335953932065676,0.30881382496081766,0.3432003088772702,0.9412916155205302,0.90096862523751,0.08592185129361192,0.00024321017729179994,3,0.3607669029217719,0.3897524101681487,0.9404553353561614,0.9029226551261339,0.14591945746804297,0.1338333882383426,9,0.06592264923546826
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.16666666666666666,0.4166666666666667,2.0,0.5999999999999999,0.3974578266934983,0.38127289937057113,0.5343869022267919,0.5302513182174705,0.5561260326615743,0.9440575766420952,0.9163292587301565,0.06961648675390321,-0.01606215436241693,5,0.6068985439772895,0.6590724570207679,0.9499953796227733,0.9200999133070275,0.030889555525852964,0.03355742451874727,7,0.09727858048822481
domain_xai,diabetes,none,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.08333333333333333,0.16666666666666666,2.9166666666666665,0.41666666666666674,0.3736683921382049,0.3574834648152776,0.6348533231015404,0.6505844346884258,0.656592453536323,0.9485592872603258,0.9236306528697534,0.06298949222420229,-0.022689148892117834,4,0.6096318188272172,0.6531100796967825,0.9470216516351921,0.9260810204353508,0.03768779510764779,0.030159290227803698,8,0.07564034078247957
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,12,0.3333333333333333,0.13812009109121315,0.6093779111272004,0.16666666666666666,0.5833333333333334,1.0,0.8000000000000002,0.3541568290261738,0.33797190170324654,0.42298150736357143,0.41259108604300065,0.43022788417516566,0.935987845624294,0.8957938951097623,0.07161620021950331,-0.014062440896816839,4,0.45186063132949916,0.47359976176428176,0.9339748166999658,0.8889690789294913,0.0847671294827921,0.07287320943176519,8,0.0650407355878589
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,12,0.4166666666666667,0.19326031365875665,0.6804886874504503,0.16666666666666666,0.4166666666666667,2.0,0.5999999999999999,0.2979239507081363,0.28173902338520906,0.7224140596420231,0.7263332679351941,0.7441531900768057,0.9482473404889622,0.9179906134312074,0.07393476399487166,-0.011743877121448485,5,0.791427964894458,0.8436018779379364,0.9538012460262195,0.9222688339209251,0.0192434530443368,0.013362657749394408,7,0.11299998610239656
domain_xai,diabetes,none,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,12,0.5,0.2537815976337061,0.7462184023662939,0.08333333333333333,0.16666666666666666,2.9166666666666665,0.41666666666666674,0.4854136864519247,0.4692287591289974,0.9151408958423906,0.9029543468153628,0.9368800262771733,0.9454674723507575,0.922245547742469,0.06944849523225982,-0.01623014588406031,6,0.9628488728459391,1.0063271337155042,0.9496650416253117,0.9264999557457324,0.06567166056747616,0.0595474344200049,6,0.0732253298970435
domain,diabetes,all,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,36,0.2777777777777778,0.1584833794013461,0.43992489997397105,0.2222222222222222,0.5555555555555556,0.8888888888888888,0.8222222222222224,0.3040088835854074,0.2878239562624802,0.37586934689678125,0.3293865391137401,0.3831157237083754,0.9408001231591077,0.8808291555720014,0.10619617862000642,0.020517537503686296,10,0.3951784156368535,0.42126537215859267,0.9410883510339616,0.8955465557460685,0.08195959218312883,0.0633916718937601,26,0.11551794263419012
domain,diabetes,all,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,36,0.3055555555555556,0.1800445159482992,0.4685627285051034,0.2222222222222222,0.5277777777777778,1.0,0.8000000000000002,0.33481637936234127,0.318631452039414,0.39174510305352706,0.3293865391137401,0.3989914798651213,0.9423222021744778,0.8827292376848701,0.10218901511295622,0.016510373996636088,11,0.4628758066674188,0.48659122168718166,0.938494995767681,0.8958372306755881,0.08476424648377852,0.06439073608037005,25,0.10985591330979441
