participant,domain,xai,phase,explanation,original label,target label,case,instance id,response time (seconds),attribute values before and after,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Construction Grade"" - -72% toward Cheap
""Bedrooms"" - +28% toward Expensive",Cheap,,1,6557,116.595,"""Living Area"" - 1300(0.142045454545)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1(0)
""Construction Grade"" - 6(0)",,,,,,,,,Cheap,1
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Bedrooms"" - +68% toward Expensive
""Bathrooms"" - +32% toward Expensive",Expensive,,2,4666,98.924,"""Living Area"" - 1600(0.227272727273)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,0
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Living Area"" - -56% toward Cheap
""Floors"" - +44% toward Expensive",Expensive,,3,2968,91.638,"""Living Area"" - 1090(0.0823863636364)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,0
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Floors"" - +55% toward Expensive
""Bedrooms"" - +45% toward Expensive",Expensive,,4,8187,38.751,"""Living Area"" - 1680(0.25)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Bedrooms"" - +50% toward Expensive
""Living Area"" - -50% toward Cheap",Cheap,,5,14693,47.465,"""Living Area"" - 1190(0.110795454545)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1(0)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,1
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Bathrooms"" - +56% toward Expensive
""Floors"" - -44% toward Cheap",Cheap,,6,2898,50.522,"""Living Area"" - 2350(0.440340909091)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 3.5(0.909090909091)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,0
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Living Area"" - +67% toward Expensive
""Bathrooms"" - -33% toward Cheap",Expensive,,7,13350,42.774,"""Living Area"" - 2610(0.514204545455)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Living Area"" - +51% toward Expensive
""Construction Grade"" - +49% toward Expensive",Expensive,,8,15034,55.177,"""Living Area"" - 2210(0.400568181818)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 1(0)
""Construction Grade"" - 8(0.4)",,,,,,,,,Expensive,1
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Construction Grade"" - -62% toward Cheap
""Bathrooms"" - -38% toward Cheap",Cheap,,9,2864,40.228,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,0
R_39eI4Ru6gkJHOk9,housing,attribution,training,"""Construction Grade"" - -54% toward Cheap
""Floors"" - -46% toward Cheap",Cheap,,10,12633,17.326,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,1
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,1,2275,74.909,"""Living Area"" - 1530(0.207386363636) -> 2236(0.407954545455)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 3.25(0.818181818182)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 8(0.4)",1,0.200568181818,Expensive,1,0.491477272727,0.486463617766,0.850930099402,0.364466481636,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,2,675,69.872,"""Living Area"" - 920(0.0340909090909) -> 1538(0.209659090909)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1(0)
""Floors"" - 1(0)
""Construction Grade"" - 6(0)",1,0.175568181818,Cheap,0,0.482102272727,0.0650342540676,0.144353254484,0.0793190004161,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,3,2255,41.98,"""Living Area"" - 1489(0.195738636364) -> 1910(0.315340909091)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.119602272727,Cheap,0,0.410511363636,0.126423724615,0.134874470398,0.00845074578255,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,4,692,12.681,"""Living Area"" - 2220(0.403409090909) -> 2236(0.407954545455)
""Bedrooms"" - 6(1)
""Bathrooms"" - 2(0.363636363636)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",1,0.00454545454545,Cheap,0,0.295454545455,0.460348934227,0.45655975725,-0.00378917697703,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,5,2987,40.27,"""Living Area"" - 1400(0.170454545455) -> 1538(0.209659090909)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4)",1,0.0392045454545,Expensive,1,0.238920454545,0.481747906423,0.62501251967,0.143264613246,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,6,1760,28.956,"""Living Area"" - 1794(0.282386363636) -> 2050(0.355113636364)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.0727272727273,Cheap,0,0.363636363636,0.137929229351,0.157608184306,0.0196789549557,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,7,3174,25.458,"""Living Area"" - 1100(0.0852272727273) -> 1538(0.209659090909)
""Bedrooms"" - 1(0)
""Bathrooms"" - 1.25(0.0909090909091)
""Floors"" - 3(1)
""Construction Grade"" - 9(0.6)",1,0.124431818182,Expensive,1,0.324147727273,0.405495881814,0.808919181831,0.403423300017,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,8,102,8.977,"""Living Area"" - 1700(0.255681818182) -> 1444(0.182954545455)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",1,0.0727272727273,Cheap,0,0.606060606061,0.275833056192,0.208527067685,-0.0673059885071,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,9,577,8.312,"""Living Area"" - 1930(0.321022727273) -> 1491(0.196306818182)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2(0.363636363636)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",1,0.124715909091,Cheap,0,0.658049242424,0.346561897239,0.196008041305,-0.150553855934,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Cheap,Expensive,10,614,17.691,"""Living Area"" - 1670(0.247159090909) -> 2143(0.381534090909)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",1,0.134375,Cheap,0,0.667708333333,0.317415355088,0.423654948967,0.106239593879,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,11,1657,138.063,"""Living Area"" - 3290(0.707386363636) -> 1538(0.209659090909)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6)",1,0.497727272727,Expensive,0,0.753409090909,0.0968733241257,0.0974113451732,0.00053802104747,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,12,172,44.045,"""Living Area"" - 1290(0.139204545455)
""Bedrooms"" - 2(0)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4) -> 6(0)",1,0.4,Cheap,1,0.400284090909,0.256568711116,0.810571292831,0.554002581714,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,13,456,28.053,"""Living Area"" - 3170(0.673295454545)
""Bedrooms"" - 5(1)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 6(0)",1,0.6,Cheap,1,0.342613636364,0.0996697892111,0.715180269684,0.615510480473,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,14,2462,23.116,"""Living Area"" - 2610(0.514204545455)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 3.25(0.818181818182)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 10(0.8) -> 6(0)",1,0.8,Cheap,1,0.275568181818,0.00332912598489,0.891938457093,0.888609331108,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,15,2767,22.651,"""Living Area"" - 3410(0.741477272727)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 3(0.727272727273)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 6(0)",1,0.6,Cheap,1,0.282102272727,0.0247626116842,0.965592188029,0.940829576345,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,16,1751,29.758,"""Living Area"" - 3600(0.795454545455)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 6(0)",1,0.6,Cheap,1,0.206818181818,0.0524975827183,0.845417858206,0.792920275488,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,17,1155,26.338,"""Living Area"" - 4360(1)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 4(1)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 10(0.8) -> 6(0)",1,0.8,Cheap,1,0.224431818182,5.16019645762e-05,0.977178048624,0.977126446659,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,18,2447,21.594,"""Living Area"" - 3190(0.678977272727)
""Bedrooms"" - 5(1)
""Bathrooms"" - 3.5(0.909090909091)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 8(0.4) -> 6(0)",1,0.4,Cheap,1,0.200284090909,0.19821191858,0.889846388935,0.691634470355,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,19,2728,18.906,"""Living Area"" - 2160(0.386363636364)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4) -> 6(0)",1,0.4,Cheap,1,0.200284090909,0.101627349659,0.704128291772,0.602500942113,,
R_39eI4Ru6gkJHOk9,housing,attribution,testing,Neither,Expensive,Cheap,20,553,23.08,"""Living Area"" - 3040(0.636363636364)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 6(0)",1,0.6,Cheap,1,0.275852272727,0.0930185614867,0.887749414799,0.794730853312,,
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1190(0.110795454545) -> 3527(0.774715909091)
""Bedrooms"" - 2(0) -> 5(1)
""Bathrooms"" - 1(0)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",Cheap,,1,14693,10.55,"""Living Area"" - 1190(0.110795454545)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1(0)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,0
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 2610(0.514204545455) -> 2463(0.472443181818)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.75(0.636363636364) -> 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",Expensive,,2,13350,4.591,"""Living Area"" - 2610(0.514204545455)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1680(0.25)
""Bedrooms"" - 2(0) -> 3(0.333333333333)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333) -> 1(0)
""Construction Grade"" - 7(0.2)",Expensive,,3,8187,4.371,"""Living Area"" - 1680(0.25)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 2210(0.400568181818) -> 2121(0.375284090909)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 1(0)
""Construction Grade"" - 8(0.4) -> 7(0.2)",Expensive,,4,15034,5.165,"""Living Area"" - 2210(0.400568181818)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 1(0)
""Construction Grade"" - 8(0.4)",,,,,,,,,Expensive,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1600(0.227272727273)
""Bedrooms"" - 2(0) -> 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727) -> 1.5(0.181818181818)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",Expensive,,5,4666,5.545,"""Living Area"" - 1600(0.227272727273)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,0
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 2350(0.440340909091)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 3.5(0.909090909091) -> 3.75(1)
""Floors"" - 1(0) -> 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",Cheap,,6,2898,6.1,"""Living Area"" - 2350(0.440340909091)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 3.5(0.909090909091)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,0
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1300(0.142045454545)
""Bedrooms"" - 2(0) -> 3(0.333333333333)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1(0)
""Construction Grade"" - 6(0) -> 9(0.6)",Cheap,,7,6557,5.114,"""Living Area"" - 1300(0.142045454545)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1(0)
""Construction Grade"" - 6(0)",,,,,,,,,Cheap,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1090(0.0823863636364) -> 1089(0.0821022727273)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333) -> 2(0.666666666667)
""Construction Grade"" - 7(0.2)",Expensive,,8,2968,5.472,"""Living Area"" - 1090(0.0823863636364)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545) -> 2(0.363636363636)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2) -> 8(0.4)",Cheap,,9,2864,5.069,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,1
R_6aVQRGrKd153TVx,housing,counterfactual,training,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0) -> 1.5(0.333333333333)
""Construction Grade"" - 7(0.2) -> 8(0.4)",Cheap,,10,12633,5.239,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,0
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,1,692,6.469,"""Living Area"" - 2220(0.403409090909)
""Bedrooms"" - 6(1)
""Bathrooms"" - 2(0.363636363636)
""Floors"" - 1(0) -> 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.666666666667,Expensive,1,0.957575757576,0.460348934227,0.585003704234,0.124654770007,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,2,675,30.748,"""Living Area"" - 920(0.0340909090909) -> 2214(0.401704545455)
""Bedrooms"" - 2(0) -> 3(0.333333333333)
""Bathrooms"" - 1(0)
""Floors"" - 1(0)
""Construction Grade"" - 6(0)",2,0.700946969697,Cheap,0,1.00748106061,0.0650342540676,0.0406151423274,-0.0244191117401,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,3,2987,13.348,"""Living Area"" - 1400(0.170454545455) -> 2885(0.592329545455)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.5(0.181818181818) -> 1.825(0.3)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4) -> 9(0.6)",3,0.740056818182,Expensive,1,0.539772727273,0.481747906423,0.975466181142,0.493718274718,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,4,2275,39.835,"""Living Area"" - 1530(0.207386363636) -> 2829(0.576420454545)
""Bedrooms"" - 3(0.333333333333) -> 4(0.666666666667)
""Bathrooms"" - 3.25(0.818181818182)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 8(0.4)",2,0.702367424242,Expensive,1,0.993276515152,0.486463617766,0.666865033728,0.180401415963,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,5,577,11.766,"""Living Area"" - 1930(0.321022727273)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2(0.363636363636)
""Floors"" - 1(0) -> 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.666666666667,Cheap,0,0.533333333333,0.346561897239,0.331608292755,-0.0149536044848,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,6,3174,12.181,"""Living Area"" - 1100(0.0852272727273) -> 2270(0.417613636364)
""Bedrooms"" - 1(0) -> 3(0.333333333333)
""Bathrooms"" - 1.25(0.0909090909091) -> 2.155(0.42)
""Floors"" - 3(1)
""Construction Grade"" - 9(0.6)",3,0.994810606061,Expensive,1,1.19452651515,0.405495881814,0.995801422364,0.59030554055,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,7,1760,7.27,"""Living Area"" - 1794(0.282386363636) -> 2829(0.576420454545)
""Bedrooms"" - 3(0.333333333333) -> 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",2,0.627367424242,Expensive,1,0.918276515152,0.137929229351,0.552615336701,0.414686107351,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,8,2255,4.54,"""Living Area"" - 1489(0.195738636364) -> 2689(0.536647727273)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.340909090909,Expensive,1,0.631818181818,0.126423724615,0.600909540186,0.474485815571,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,9,102,7.046,"""Living Area"" - 1700(0.255681818182)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0) -> 2(0.666666666667)
""Construction Grade"" - 7(0.2)",1,0.666666666667,Cheap,0,0.533333333333,0.275833056192,0.33504939741,0.0592163412177,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Cheap,Expensive,10,614,7.177,"""Living Area"" - 1670(0.247159090909)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0) -> 2(0.666666666667)
""Construction Grade"" - 7(0.2) -> 8(0.4)",2,0.866666666667,Expensive,1,0.333333333333,0.317415355088,0.826835537558,0.50942018247,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,11,2462,7.163,"""Living Area"" - 2610(0.514204545455) -> 3248(0.695454545455)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 3.25(0.818181818182)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 10(0.8)",1,0.18125,Expensive,0,0.705681818182,0.00332912598489,0.00112715788185,-0.00220196810304,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,12,1751,5.066,"""Living Area"" - 3600(0.795454545455)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455) -> 2.9525(0.71)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6)",1,0.164545454545,Expensive,0,0.971363636364,0.0524975827183,0.0179625309123,-0.034535051806,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,13,2767,8.525,"""Living Area"" - 3410(0.741477272727)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 3(0.727272727273)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 10(0.8)",1,0.2,Expensive,0,0.682102272727,0.0247626116842,0.0027274126848,-0.0220351989994,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,14,2447,4.63,"""Living Area"" - 3190(0.678977272727)
""Bedrooms"" - 5(1)
""Bathrooms"" - 3.5(0.909090909091)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 8(0.4) -> 10(0.8)",1,0.4,Expensive,0,0.600284090909,0.19821191858,0.00159779313704,-0.196614125443,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,15,553,4.25,"""Living Area"" - 3040(0.636363636364)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6) -> 10(0.8)",1,0.2,Expensive,0,0.675852272727,0.0930185614867,0.00849575028814,-0.0845228111985,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,16,172,5.547,"""Living Area"" - 1290(0.139204545455) -> 2577(0.504829545455)
""Bedrooms"" - 2(0) -> 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4)",2,1.03229166667,Expensive,0,1.03257575758,0.256568711116,0.124604787522,-0.131963923595,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,17,2728,4.535,"""Living Area"" - 2160(0.386363636364)
""Bedrooms"" - 3(0.333333333333) -> 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455)
""Floors"" - 3(1)
""Construction Grade"" - 8(0.4)",1,0.333333333333,Expensive,0,0.533617424242,0.101627349659,0.116191646891,0.0145642972323,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,18,1155,7.416,"""Living Area"" - 4360(1)
""Bedrooms"" - 4(0.666666666667) -> 5(1)
""Bathrooms"" - 4(1)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 10(0.8)",1,0.333333333333,Expensive,0,1.35776515152,5.16019645762e-05,6.18792673299e-05,1.02773027537e-05,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,19,1657,5.347,"""Living Area"" - 3290(0.707386363636)
""Bedrooms"" - 4(0.666666666667)
""Bathrooms"" - 2.5(0.545454545455) -> 3.035(0.74)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6)",1,0.194545454545,Expensive,0,0.738863636364,0.0968733241257,0.0304907533647,-0.066382570761,,
R_6aVQRGrKd153TVx,housing,counterfactual,testing,Neither,Expensive,Cheap,20,456,4.678,"""Living Area"" - 3170(0.673295454545) -> 3807(0.854261363636)
""Bedrooms"" - 5(1)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 9(0.6)",1,0.180965909091,Expensive,0,0.723579545455,0.0996697892111,0.0256492381328,-0.0740205510783,,
R_5jOrV0ED2kEcpj3,housing,attribution,training,"""Living Area"" - +67% toward Expensive
""Bathrooms"" - -33% toward Cheap",Expensive,,1,13350,67.587,"""Living Area"" - 2610(0.514204545455)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.75(0.636363636364)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Expensive,1
R_5jOrV0ED2kEcpj3,housing,attribution,training,"""Construction Grade"" - -62% toward Cheap
""Bathrooms"" - -38% toward Cheap",Cheap,,2,2864,14.794,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 2.25(0.454545454545)
""Floors"" - 2(0.666666666667)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,1
R_5jOrV0ED2kEcpj3,housing,attribution,training,"""Construction Grade"" - -54% toward Cheap
""Floors"" - -46% toward Cheap",Cheap,,3,12633,6.894,"""Living Area"" - 1530(0.207386363636)
""Bedrooms"" - 3(0.333333333333)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,1
R_5jOrV0ED2kEcpj3,housing,attribution,training,"""Bedrooms"" - +68% toward Expensive
""Bathrooms"" - +32% toward Expensive",Expensive,,4,4666,15.414,"""Living Area"" - 1600(0.227272727273)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.75(0.272727272727)
""Floors"" - 1(0)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,0
R_5jOrV0ED2kEcpj3,housing,attribution,training,"""Living Area"" - -56% toward Cheap
""Floors"" - +44% toward Expensive",Expensive,,5,2968,8.768,"""Living Area"" - 1090(0.0823863636364)
""Bedrooms"" - 2(0)
""Bathrooms"" - 1.5(0.181818181818)
""Floors"" - 1.5(0.333333333333)
""Construction Grade"" - 7(0.2)",,,,,,,,,Cheap,0
