participant,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_3RUOoa2ojaPNwoF,attribution,18,20,weighted examples,1.0,1.0,1.0,0.2973266407456166,0.3840611455,0.0,0.2851490241,0.957637806,0.0,0.0,0.945781879176895,0.9399878666002617,0.03997289586173175,0.10036137501452125
R_3RUOoa2ojaPNwoF,attribution,19,31,weighted examples,0.43345362028323936,0.6666666666666666,0.6666666666666666,0.3181077128998505,0.274175516,0.0,0.1674900554,0.9739351306,0.0,0.0,0.9507832840659088,0.9712875070171944,0.06675593185338183,0.21193876961522562
R_3RUOoa2ojaPNwoF,attribution,20,15,weighted examples,0.631003767166481,0.5,0.5,0.42319827282151473,0.48112969366666664,0.0,0.3826563114,0.8657231572,0.0,0.0,0.9353331801953735,0.8811476926576483,0.10876561131438574,0.2087873930244037
R_3cKOdqKWicLMTCx,counterfactual,1,53,weighted examples,0.3973034422484242,1.0,0.6666666666666666,0.15740596823991085,0.17551895,1.0,0.1166955842,0.9394468715,0.0,0.0,0.9220020424616105,0.9573048930905395,0.2147585981657149,0.03724359929544016
R_3cKOdqKWicLMTCx,counterfactual,2,26,weighted examples,0.48700198629134595,1.0,1.0,0.16142878357712906,0.11519830033333335,0.0,0.0014022105,0.9713491178,0.0,0.0,0.9501594626283667,0.9394314986004275,0.13506062676158065,0.027679400093651163
R_3cKOdqKWicLMTCx,counterfactual,3,35,weighted examples,1.0,1.0,1.0,0.1844874253674224,0.2580413137173913,0.0,0.0228008852,0.9398163979,0.0,0.0,0.9125587769314655,0.8713395510176845,0.25098766889395147,0.3153314039826781
R_3cKOdqKWicLMTCx,counterfactual,4,42,weighted examples,0.36189795604071767,0.6666666666666666,1.0,0.1370419758269775,0.035243117666666664,1.0,0.1036470524,0.9449768277,1.0,1.0,0.9416466007976261,0.9530771976918082,0.03651974931763774,0.0361394244151938
R_3cKOdqKWicLMTCx,counterfactual,5,30,weighted examples,0.5220553405831211,1.0,0.6666666666666666,0.08188330917702165,0.13572513052500002,1.0,0.048812366,0.9473987644,0.0,0.0,0.9352816077317281,0.8884953910396058,0.13545638056024656,0.21444816824536891
R_3cKOdqKWicLMTCx,counterfactual,6,14,weighted examples,0.4578212109714668,1.0,0.0,0.2327430357923539,0.19418169775,1.0,0.1102894317,0.9245319129,1.0,0.0,0.918156984775845,0.9027192410473945,0.043036491743882355,0.06121533202134516
R_3cKOdqKWicLMTCx,counterfactual,7,32,weighted examples,0.4816982670262598,1.0,1.0,0.20716208170113337,0.32482847000000004,1.0,0.1183092556,0.9595437995,1.0,1.0,0.9368760733687767,0.942019943603606,0.06554340263270786,0.019677559921170998
R_3cKOdqKWicLMTCx,counterfactual,8,56,weighted examples,0.34508015298859246,0.5,0.0,0.17460232992991676,0.21506260924999998,1.0,0.0494028889,0.9631820807,1.0,1.0,0.9534396374738289,0.9340038248527528,0.11173592643390826,0.04013072782078181
R_3cKOdqKWicLMTCx,counterfactual,9,7,weighted examples,0.6301478751478143,0.5,0.5,0.21754734209696103,0.22310879533333336,0.0,0.0165547203,0.9344099751,1.0,0.0,0.934696511691713,0.9423396406935721,0.03844192315509687,0.13179170831563822
R_3cKOdqKWicLMTCx,counterfactual,10,33,weighted examples,0.4859842674610591,0.5,0.0,0.14030525912055936,0.139684448225,1.0,0.0271620509,0.9606528352,1.0,1.0,0.9515914768225557,0.9351277160483601,0.03720479135768551,0.14802266642767076
R_3cKOdqKWicLMTCx,counterfactual,11,15,weighted examples,0.5717356249969501,1.0,0.0,0.05726459742590402,0.151072540175,0.0,0.2418889072,0.9245971208,0.0,0.0,0.9475029598038746,0.8700568299367083,0.23125213007763598,0.14442248410869107
R_3cKOdqKWicLMTCx,counterfactual,12,20,weighted examples,0.6228033430195102,0.5,0.5,0.09483923610185448,0.15864550266666663,1.0,0.0223707264,0.9599136498,1.0,0.0,0.9618413897719089,0.9399878666002617,0.03577282047541391,0.14370581079774541
R_3cKOdqKWicLMTCx,counterfactual,13,12,weighted examples,0.44577920494725126,1.0,0.5,0.039933546163166564,0.08914485113333333,0.0,0.0444958543,0.9627675497,0.0,0.0,0.9467941312045592,0.9398876785900232,0.05694550120432329,0.0926062720724401
R_3cKOdqKWicLMTCx,counterfactual,14,0,weighted examples,0.6041853315378092,1.0,0.5,0.14701521277739854,0.2365120788333334,1.0,0.0567899924,0.9327752639,1.0,1.0,0.941984593240542,0.8701820180979123,0.05339877050346856,0.08636895084160079
R_3cKOdqKWicLMTCx,counterfactual,15,51,weighted examples,0.3942480197292761,0.5,0.5,0.0910581918762512,0.1447011251,0.0,0.2621944966,0.9372753937,0.0,0.0,0.9348429747441962,0.9131620452718767,0.05546650176940987,0.030161046551604398
R_3cKOdqKWicLMTCx,counterfactual,16,52,weighted examples,0.48467350049757363,1.0,0.6666666666666666,0.1972093623419158,0.2831609161463195,0.0,0.1976806231,0.9304898855,0.0,0.0,0.9592055662582528,0.9050036727286785,0.3149774503927595,0.21543620346384817
R_3cKOdqKWicLMTCx,counterfactual,17,11,weighted examples,0.39996167350618705,1.0,0.6666666666666666,0.0873291384725872,0.082241080075,0.0,0.0336515665,0.9589218844,0.0,0.0,0.9582220390859434,0.9674551409611896,0.1420151904134071,0.23554747861312147
R_3cKOdqKWicLMTCx,counterfactual,18,58,weighted examples,0.6640689511228529,0.6666666666666666,1.0,0.0722332115851146,0.17988681216666666,0.0,0.169549638,0.9097340405,0.0,1.0,0.9328740044149183,0.9281632689907193,0.08199484881636815,0.021132361899546148
R_3cKOdqKWicLMTCx,counterfactual,19,31,weighted examples,0.45434744352314416,0.6666666666666666,1.0,0.131661447418206,0.2101109211,0.0,0.0018227319,0.9696795751,0.0,0.0,0.9682666943657556,0.9712875070171944,0.054724171007105554,0.21193876961522562
R_3cKOdqKWicLMTCx,counterfactual,20,59,weighted examples,0.418312007498896,0.6666666666666666,0.6666666666666666,0.09044853341346396,0.14060010475,0.0,0.0377052169,0.9465507267,0.0,0.0,0.9719135786036853,0.9352060712613606,0.06668263688275922,0.0687972050296817
R_3dnediamQ206QWR,attribution,1,33,feature contribution,1.0,0.8888888888888888,0.8888888888888888,0.3069770417445779,0.36453132404,0.0,0.2650326254,0.9239149723,1.0,1.0,0.946213350688724,0.941806863069771,0.05026434111592326,0.12268563860367404
R_3dnediamQ206QWR,attribution,2,56,feature contribution,1.0,1.0,1.0,0.2876666349293348,0.31876904708,0.0,0.5137612373,0.8869857842,1.0,0.0,0.9556596189792808,0.9342093156771996,0.022846509176815008,0.05370272114053126
R_3dnediamQ206QWR,attribution,3,7,feature contribution,0.32460773199290544,1.0,0.5,0.3743420005387736,0.2134597044333333,0.0,0.2298087135,0.9056817403,1.0,0.0,0.9112597574978135,0.9345545785645413,0.011442258026034713,0.09461199488145239
R_3dnediamQ206QWR,attribution,4,42,feature contribution,0.6405871994412875,1.0,1.0,0.5789072593719733,0.6186192824000001,0.0,0.1283024825,0.917926229,0.0,0.0,0.9334899207980717,0.941432325403677,0.10868046748058202,0.1006702468942351
R_3dnediamQ206QWR,attribution,5,30,feature contribution,0.32460773199290544,0.6666666666666666,0.5,0.27853083908325116,0.220584689409009,0.0,0.2696901652,0.868139711,0.0,0.0,0.8820188334895557,0.9010803554774507,0.26408839883221086,0.20749367821165032
R_3dnediamQ206QWR,attribution,6,32,feature contribution,0.5194103003727245,0.75,0.75,0.27857995908706384,0.3062036418362163,0.0,0.1047378486,0.9076419034,1.0,1.0,0.9497680757361164,0.9098578059287872,0.04920342910269487,0.19028481808996436
R_3dnediamQ206QWR,attribution,7,26,feature contribution,0.6405871994412875,1.0,0.0,0.2182103459288417,0.262548886,0.0,0.0052568434,0.955714716,0.0,1.0,0.9323032749962572,0.9606391560588501,0.07675893647067755,0.05271005119622266
R_3dnediamQ206QWR,attribution,8,53,feature contribution,0.32460773199290544,1.0,0.5,0.2246722698277333,0.29477018833333335,1.0,0.022364098,0.9030687756,0.0,0.0,0.9140802802189323,0.9321489057085415,0.14764990484010299,0.24085587180931547
R_3dnediamQ206QWR,attribution,9,14,feature contribution,0.32460773199290544,0.5,0.5,0.185697536442372,0.22328739200000003,0.0,0.0256856712,0.9433642662,1.0,0.0,0.8903328264246495,0.9218792528983757,0.11683219266080258,0.011507072508453176
R_3dnediamQ206QWR,attribution,10,35,feature contribution,0.32460773199290544,0.5,0.0,0.23795849321057058,0.28806163271739127,0.0,0.2771519497,0.874757819,0.0,0.0,0.8705641842359584,0.8854052806755738,0.35176332961699924,0.4840095976265212
R_3dnediamQ206QWR,attribution,11,20,feature contribution,0.6405871994412875,1.0,1.0,0.007192654311477635,0.06599217819999997,0.0,0.0400197542,0.9595783129,0.0,1.0,0.958139782008295,0.9565822237699002,0.05503363567379216,0.01815119974213386
R_3dnediamQ206QWR,attribution,12,31,feature contribution,0.6405871994412875,0.0,0.0,0.136045565232895,0.09347826085,0.0,0.2837482865,0.9518200031,0.0,0.0,0.9549444107619562,0.9621804388002316,0.03532204775466674,0.2267923338408947
R_3dnediamQ206QWR,attribution,13,58,feature contribution,1.0,1.0,1.0,0.0,0.0,0.0,0.1309893092,0.9251499693,0.0,0.0,0.9251499692733951,0.9251499692733951,0.037099176329349615,0.037099176329349615
R_3dnediamQ206QWR,attribution,14,52,feature contribution,0.32460773199290544,0.5,0.5,0.10221456514731647,0.09199551250000003,0.0,0.2558548023,0.9072377683,0.0,0.0,0.915901479495186,0.9568155197792281,0.32797488751513637,0.3004063100274167
R_3dnediamQ206QWR,attribution,15,11,feature contribution,0.32460773199290544,0.5,0.5,0.1706125690434421,0.16894955023333336,0.0,0.1221739812,0.9362644493,0.0,0.0,0.9577183169552567,0.9567205056691914,0.2231693430074827,0.19950021109359706
R_3dnediamQ206QWR,attribution,16,12,feature contribution,0.6405871994412875,1.0,0.0,0.05455038114111603,0.05850195549999999,0.0,0.0355045189,0.9364868964,0.0,1.0,0.9391799489216027,0.9248369485727007,0.04990155672628738,0.035998793690712294
R_3dnediamQ206QWR,attribution,17,15,feature contribution,0.6405871994412875,1.0,0.0,0.0736184322,0.1118092161,0.0,0.2154566163,0.9024705969,0.0,0.0,0.8911476926576483,0.8611476926576482,0.2060290722579707,0.24442248410869108
R_3dnediamQ206QWR,attribution,18,0,feature contribution,0.32460773199290544,0.5,0.5,0.247854664202539,0.26194326689999997,1.0,0.1109146069,0.8997507872,0.0,0.0,0.8640757231134563,0.855809227284489,0.01811248427727269,0.061079467072917275
R_3dnediamQ206QWR,attribution,19,51,feature contribution,0.32460773199290544,0.5,0.5,0.17972982804224216,0.18915430726666668,1.0,0.0698086711,0.8945443977,0.0,1.0,0.9045569209083357,0.9009563058103415,0.04096240414133226,0.017968992570788794
R_3dnediamQ206QWR,attribution,20,59,feature contribution,0.6405871994412875,0.0,0.0,0.20294141154627443,0.2239130435,0.0,0.1878133164,0.9394183208,0.0,0.0,0.949772592483004,0.9453675027037052,0.038220121928911166,0.012557741751689111
R_3dxYvw8kqqJYsmL,none,1,30,feature contribution,0.48720328872239993,1.0,0.0,0.010965701183036717,0.05481147166666666,0.0,0.3525738163,0.8925710795,0.0,0.0,0.8881847990096414,0.8884953910396058,0.2575302428394794,0.13591383696484927
R_3dxYvw8kqqJYsmL,none,2,14,feature contribution,0.40972288552868247,0.5,0.5,0.1185117792446569,0.13755995333333335,1.0,0.0227480838,0.9322159612,1.0,0.0,0.9302836844570948,0.9403374297198187,0.15707771979846802,0.2545813930247104
R_3dxYvw8kqqJYsmL,none,3,35,feature contribution,0.592297112912896,1.0,0.5,0.060174219996033715,0.18303983766666665,0.0,0.4074668332,0.8954332251,0.0,0.0,0.8849666656169103,0.8741009328494868,0.2860268881774308,0.35734768999410166
R_3dxYvw8kqqJYsmL,none,4,32,feature contribution,0.629215517321037,1.0,0.5,0.3183847387481166,0.23201392033333335,1.0,0.086710626,0.9514975539,0.0,1.0,0.9372314886335066,0.9427947305002444,0.043864547022042316,0.04863702462660645
R_3dxYvw8kqqJYsmL,none,5,7,feature contribution,0.479979756118661,0.5,0.5,0.16817113356600152,0.09731169400000002,0.0,0.1166082496,0.9307190942,1.0,0.0,0.9199524607825429,0.9432507749378842,0.1437319299617253,0.026576644318439868
R_3dxYvw8kqqJYsmL,none,6,33,feature contribution,0.575247632016359,1.0,0.6666666666666666,0.046185309838660704,0.12232022050000002,1.0,0.120552855,0.9420439713,1.0,1.0,0.9449344171981079,0.9151277160483601,0.15778839659018457,0.10274748830817315
R_3dxYvw8kqqJYsmL,none,7,42,feature contribution,0.5363989960992093,1.0,0.5,0.1244202168827606,0.11339513899999999,1.0,0.0769021374,0.94443733,0.0,1.0,0.9460966331729663,0.9427838127320808,0.05755734156557772,0.0037673874461137957
R_3dxYvw8kqqJYsmL,none,8,53,feature contribution,1.0,1.0,1.0,0.06709163438391824,0.08527786400000001,1.0,0.0190979221,0.9204569499,0.0,0.0,0.925412901316049,0.9577095861699477,0.04883260865192568,0.04833476804586059
R_3dxYvw8kqqJYsmL,none,9,26,feature contribution,0.45305938078574604,1.0,1.0,0.115926870254894,0.12013595750000002,1.0,0.0727751912,0.9789801727,0.0,0.0,0.93859285196919,0.9406391560588501,0.051208578165394425,0.01440239333769322
R_3dxYvw8kqqJYsmL,none,10,56,feature contribution,0.3926289056170373,1.0,0.6666666666666666,0.11744985440804968,0.14587086800000001,1.0,0.0885834999,0.9495549058,0.0,0.0,0.9363488375496991,0.952587694055578,0.011706092651119548,0.06526721056338458
R_3dxYvw8kqqJYsmL,none,11,12,feature contribution,0.4832730629213018,1.0,0.5,0.17255642709087554,0.14141216246666666,0.0,0.0084713681,0.9227115107,0.0,0.0,0.9465166902192196,0.9398876785900232,0.06602909740390489,0.0926062720724401
R_3dxYvw8kqqJYsmL,none,12,20,feature contribution,0.38743298773007223,0.5,0.5,0.07367907453635424,0.07335832393333333,1.0,0.0148077159,0.9381447246,0.0,0.0,0.9675758451559655,0.9399878666002617,0.06192266014472736,0.14370581079774541
R_3dxYvw8kqqJYsmL,none,13,0,feature contribution,0.3874507493861539,0.5,1.0,0.056739839253301755,0.06839675930000001,1.0,0.0098895252,0.8895802919,0.0,1.0,0.8637851716229986,0.8701820180979123,0.008299633076927715,0.08636895084160079
R_3dxYvw8kqqJYsmL,none,14,52,feature contribution,0.5171215570444616,1.0,0.5,0.19997076107474543,0.16177681356175935,0.0,0.0477020638,0.9416269153,0.0,0.0,0.9066695075253705,0.8895855944215919,0.30789595569075295,0.2768094981325648
R_3dxYvw8kqqJYsmL,none,15,31,feature contribution,0.40795631016896666,0.6666666666666666,0.6666666666666666,0.05560787230954969,0.12323128732500002,0.0,0.1847833718,0.9458071698,0.0,0.0,0.9728782744808808,0.9759041987267526,0.17193580353063836,0.2603968842329586
R_3dxYvw8kqqJYsmL,none,16,15,feature contribution,0.4242974853557095,1.0,0.6666666666666666,0.08682665624348757,0.0861564426,0.0,0.1091206418,0.8876129061,0.0,0.0,0.8855401697672746,0.9011476926576483,0.1573694995449707,0.20937421572937065
R_3dxYvw8kqqJYsmL,none,17,59,feature contribution,0.44645303042556456,0.6666666666666666,1.0,0.05648053306926654,0.024498267933333307,0.0,0.2044761077,0.9189102236,0.0,0.0,0.9455967586367738,0.9223996148171048,0.11530602974202964,0.16752658065551884
R_3dxYvw8kqqJYsmL,none,18,58,feature contribution,0.5165065121784712,1.0,1.0,0.017894101023326347,0.048132997533333326,0.0,0.0212867197,0.9452756487,1.0,1.0,0.9345391880577097,0.9504349839127683,0.01493619564690668,0.1766906287811279
R_3dxYvw8kqqJYsmL,none,19,51,feature contribution,0.5066679993735204,0.5,0.5,0.06946435251470673,0.0714649095333333,0.0,0.007102389,0.916040991,0.0,0.0,0.90274077719811,0.9079446539675289,0.04459535817574589,0.034152704695248504
R_3dxYvw8kqqJYsmL,none,20,11,feature contribution,0.7281750445369597,1.0,0.6666666666666666,0.04172512135395609,0.05186705697499999,0.0,0.1817802755,0.942459062,0.0,0.0,0.9643674346566714,0.9367205056691914,0.2372169511579157,0.22076576090445105
R_3irfiuQFDddFGoo,counterfactual,1,42,weighted examples,0.36189795604071767,0.6666666666666666,0.6666666666666666,0.12064268437697749,0.11121187433074317,1.0,0.0940975547,0.9486027289,1.0,0.0,0.9416466007976261,0.9250489286274863,0.03651974931763774,0.01512787203868371
R_3irfiuQFDddFGoo,counterfactual,2,7,weighted examples,0.44443336392553046,0.6666666666666666,0.6666666666666666,0.16945643885402215,0.18339485850000004,0.0,0.0320092626,0.9415593655,1.0,0.0,0.9332795191167541,0.9388372073024973,0.03498544217145044,0.03179170831563821
R_3irfiuQFDddFGoo,counterfactual,3,53,weighted examples,1.0,1.0,1.0,0.23566094618717953,0.2130891345,1.0,0.1515214903,0.9514850253,0.0,0.0,0.9256252308674077,0.9577095861699477,0.21297808334759422,0.04833476804586059
R_3irfiuQFDddFGoo,counterfactual,4,56,weighted examples,0.3923071525463082,1.0,1.0,0.22202834125733392,0.18283434200000004,1.0,0.0773883256,0.965869336,1.0,1.0,0.9461974346078553,0.9506490585524721,0.10608525428843024,0.00016148403611437878
R_3irfiuQFDddFGoo,counterfactual,5,33,weighted examples,0.5653257505328364,0.6666666666666666,0.8,0.1470412128128833,0.15860002350000002,1.0,0.0467633739,0.9341581315,1.0,1.0,0.962112823242186,0.9316655748294196,0.04146623864183169,0.141862006569438
R_3irfiuQFDddFGoo,counterfactual,6,26,weighted examples,0.607149297117402,0.5,1.0,0.2699139478573223,0.33650517850000006,1.0,0.1277108428,0.9530953098,0.0,0.0,0.9450869988602507,0.9406391560588501,0.12874436360143754,0.01440239333769322
R_3irfiuQFDddFGoo,counterfactual,7,35,weighted examples,1.0,1.0,1.0,0.1853351269790166,0.3005556820173913,1.0,0.0024576702,0.9507748542,0.0,0.0,0.9125587769314655,0.8713395510176845,0.25098766889395147,0.3153314039826781
R_3irfiuQFDddFGoo,counterfactual,8,32,weighted examples,0.4816982670262598,1.0,0.5,0.2115396457011334,0.286137356,1.0,0.1344418361,0.9577927739,1.0,1.0,0.9368760733687767,0.9328672416905145,0.06554340263270786,0.06404615179089405
R_3irfiuQFDddFGoo,counterfactual,9,14,weighted examples,0.3920824537051459,0.6666666666666666,1.0,0.20039988495066702,0.19064668066666668,1.0,0.1323447743,0.91787928,1.0,0.0,0.9263370282194371,0.9060939199396795,0.002947520399849357,0.04567670181579081
R_3irfiuQFDddFGoo,counterfactual,10,30,weighted examples,0.5220553405831211,1.0,0.6666666666666666,0.14338789927702164,0.1818535731,1.0,0.0182428085,0.9711034651,0.0,0.0,0.9352816077317281,0.8884953910396058,0.13545638056024656,0.21444816824536891
R_3irfiuQFDddFGoo,counterfactual,11,51,weighted examples,0.6993030667199177,0.0,0.0,0.3474000866,0.30365008660000004,1.0,0.1020197706,0.8609368536,0.0,0.0,0.9384563058103415,0.8964768967439194,0.14144909582304294,0.030595565074088588
R_3irfiuQFDddFGoo,counterfactual,12,15,weighted examples,0.5395168726841914,1.0,0.6666666666666666,0.11505408634760737,0.200859879775,0.0,0.2600612339,0.9314884334,0.0,0.0,0.9369342061950319,0.8900568299367083,0.21072782734929535,0.10878739302440368
R_3irfiuQFDddFGoo,counterfactual,13,31,weighted examples,0.45285546606076377,0.5,0.5,0.1721627642448523,0.219972635,0.0,0.3075277031,0.9572837937,0.0,0.0,0.960069465956946,0.9821804388002316,0.06400108697840737,0.12679233384089472
R_3irfiuQFDddFGoo,counterfactual,14,0,weighted examples,0.4709992582960543,1.0,1.0,0.14144593690696108,0.3028812108666667,0.0,0.1231180474,0.9727003244,1.0,1.0,0.9531358997873247,0.8383042223308483,0.046804219303577116,0.0026359758297038183
R_3irfiuQFDddFGoo,counterfactual,15,59,weighted examples,0.4907178047145582,0.5,1.0,0.3085282258512458,0.26028354295,0.0,0.2562370306,0.8856171465,0.0,0.0,0.9702122670471399,0.9423996148171047,0.06672881828250926,0.11582998459809163
R_3irfiuQFDddFGoo,counterfactual,16,52,weighted examples,0.6133463435385181,0.5,0.0,0.2956646128160552,0.178779243075,0.0,0.2291390475,0.9207547398,0.0,0.0,0.9434446966930354,0.9160461003768946,0.26232069847054584,0.2298258368900814
R_3irfiuQFDddFGoo,counterfactual,17,11,weighted examples,0.39996167350618705,0.6666666666666666,0.6666666666666666,0.12394594524455688,0.17315488834999998,0.0,0.2760206929,0.9335608313,0.0,0.0,0.9582220390859434,0.9674551409611896,0.1420151904134071,0.23554747861312147
R_3irfiuQFDddFGoo,counterfactual,18,58,weighted examples,0.5621441814121925,1.0,1.0,0.38315217396086965,0.18260869570000005,0.0,0.0625933718,0.8686282301,0.0,0.0,0.9398238823168734,0.9051499692733952,0.054775174035347096,0.015798628337693243
R_3irfiuQFDddFGoo,counterfactual,19,20,weighted examples,0.5077466530283258,1.0,0.0,0.7388744535316505,0.3757444527,0.0,0.2953850824,0.8609570469,0.0,0.0,0.9484519913794585,0.9727767485105905,0.04303153085719513,0.11047950819885904
R_3irfiuQFDddFGoo,counterfactual,20,12,weighted examples,0.38765063605783934,1.0,0.0,0.535326086947826,0.36521739129999997,1.0,0.1072495392,0.9620108596,0.0,0.0,0.9589094177204579,0.9266892429498259,0.08394538905289323,0.03258827641823375
R_3oGxWzvzrZAX87o,counterfactual,1,42,feature contribution,0.3046205595170594,0.5,1.0,0.03995934251821275,0.031032837499999993,1.0,0.0302420214,0.9571560998,0.0,0.0,0.9467836231410306,0.9594740689722027,0.044647865419414345,0.030876521797553555
R_3oGxWzvzrZAX87o,counterfactual,2,35,feature contribution,0.3435891083650825,1.0,0.5,0.131191056788188,0.24849921400000005,0.0,0.1906140277,0.9142293692,0.0,0.0,0.8853501715528127,0.9021031998198639,0.2808417048531575,0.27722616086502705
R_3oGxWzvzrZAX87o,counterfactual,3,14,feature contribution,0.32999631017305964,0.75,0.75,0.08423542887699072,0.065804296,0.0,0.0487746975,0.9118859925,0.0,0.0,0.9186766412694463,0.9219590513414403,0.0067059948192991214,0.12437440471058434
R_3oGxWzvzrZAX87o,counterfactual,4,7,feature contribution,0.36400265538201965,0.5,0.5,0.12073408720318375,0.13513778099999998,0.0,0.1272586221,0.9402165914,1.0,0.0,0.9110317985390715,0.9473483211253303,0.051493529200418386,0.05318231466657436
R_3oGxWzvzrZAX87o,counterfactual,5,32,feature contribution,0.4516138340880216,1.0,1.0,0.09161951219711392,0.12550204300000004,1.0,0.0734613907,0.9337418116,1.0,1.0,0.9425269636764322,0.942019943603606,0.051810457517507874,0.019677559921170998
R_3oGxWzvzrZAX87o,counterfactual,6,56,feature contribution,0.4253281433732531,0.5,0.5,0.18015439049006096,0.22225739200000003,1.0,0.0381566562,0.954053447,1.0,0.0,0.9514127489377424,0.9621016051281109,0.061070974526370225,0.1181709662933575
R_3oGxWzvzrZAX87o,counterfactual,7,33,feature contribution,0.4081401914113758,0.6666666666666666,0.8,0.13531896530952514,0.1309253963333333,1.0,0.3562408221,0.9140919803,1.0,1.0,0.9405902105473298,0.9351277160483601,0.06844625483219158,0.14802266642767076
R_3oGxWzvzrZAX87o,counterfactual,8,53,feature contribution,0.19980937023320994,0.3333333333333333,0.6666666666666666,0.18029354258987573,0.21500926200000003,0.0,0.0048417602,0.9425261655,0.0,0.0,0.930140743022438,0.9408073264816142,0.20069101594675215,0.11013555431882746
R_3oGxWzvzrZAX87o,counterfactual,9,30,feature contribution,0.41931889961361885,0.5,0.0,0.1405488601553578,0.13929219953175676,0.0,0.0332028217,0.9333205314,0.0,0.0,0.8881847990096414,0.8610803554774507,0.2575302428394794,0.2346431159404283
R_3oGxWzvzrZAX87o,counterfactual,10,26,feature contribution,0.2574205074560962,1.0,0.0,0.11478280367629001,0.185815966,1.0,0.0656153617,0.984081346,0.0,0.0,0.9536654411115095,0.9433529701833689,0.07696868900109677,0.08795503050399606
R_3oGxWzvzrZAX87o,counterfactual,11,20,feature contribution,0.4309255863734753,0.5,1.0,0.15911100945810266,0.302608329,0.0,0.1171868482,0.9519982563,0.0,0.0,0.9493621847476144,0.9758634749480304,0.08983543742129968,0.1830230104678086
R_3oGxWzvzrZAX87o,counterfactual,12,15,feature contribution,0.3301565921295255,0.5,0.5,0.22698976221802458,0.227352146,0.0,0.1874581435,0.9142942045,0.0,0.0,0.8854895145790648,0.8919585034684591,0.17001377994328964,0.26103554164974746
R_3oGxWzvzrZAX87o,counterfactual,13,11,feature contribution,0.35119876292414426,0.3333333333333333,0.3333333333333333,0.19480676779871714,0.20812454530000002,1.0,0.0647239141,0.953002688,0.0,0.0,0.96680800554334,0.958342127290813,0.20276109390854608,0.19844778879757094
R_3oGxWzvzrZAX87o,counterfactual,14,31,feature contribution,0.4067676633070401,0.0,0.5,0.18955709398858436,0.17615475770000003,0.0,0.0958580326,0.9255562563,0.0,0.0,0.9638703095796657,0.9716190608244436,0.08524744348605123,0.2190897436609574
R_3oGxWzvzrZAX87o,counterfactual,15,0,feature contribution,0.32000892132327396,0.0,0.0,0.3504112808243244,0.3760869565,1.0,0.2838558608,0.899294909,0.0,1.0,0.8701019486888445,0.8692429605247338,0.014317424003420842,0.07652893562043278
R_3oGxWzvzrZAX87o,counterfactual,16,59,feature contribution,0.26782930758264906,0.5,0.0,0.2142910745867489,0.20992270615000003,1.0,0.0502269143,0.9309618636,0.0,1.0,0.944668642051936,0.9566255375198066,0.058184348714802825,0.029855350804294967
R_3oGxWzvzrZAX87o,counterfactual,17,51,feature contribution,0.31143995205651215,1.0,1.0,0.40470118363727503,0.340843351,0.0,0.0161007589,0.9018523103,0.0,0.0,0.90274077719811,0.9131620452718767,0.04459535817574589,0.030161046551604398
R_3oGxWzvzrZAX87o,counterfactual,18,52,feature contribution,0.7431212791759656,1.0,0.0,0.46029211329159525,0.35607039620000003,0.0,0.0901797226,0.9182439378,0.0,0.0,0.9064158361985756,0.9420329110835759,0.3091664287201027,0.3813525846383232
R_3oGxWzvzrZAX87o,counterfactual,19,12,feature contribution,0.34144385333409677,0.5,0.5,0.2837481136906626,0.28390774046666667,0.0,0.0020131081,0.8680113198,0.0,0.0,0.9465934668842235,0.9066892429498259,0.06628469977164708,0.05948139126398022
R_3oGxWzvzrZAX87o,counterfactual,20,58,feature contribution,0.2767385813729178,1.0,0.0,0.38040074296097315,0.3091893334,1.0,0.0029528696,0.9038000074,0.0,0.0,0.9298176744415377,0.9051499692733952,0.02021599596189555,0.015798628337693243
R_3obc8KIkN9SGl0t,attribution,1,30,weighted examples,0.3804027616241975,0.6666666666666666,0.0,0.22138772442170004,0.2678532137454054,1.0,0.1247545939,0.9778567742,0.0,0.0,0.924632753942728,0.8610803554774507,0.04665212397061713,0.2346431159404283
R_3obc8KIkN9SGl0t,attribution,2,26,weighted examples,0.307558945706794,0.5,0.5,0.19971888565214435,0.24992354866666666,1.0,0.1866686122,0.971534256,0.0,0.0,0.9645268484603041,0.9594314986004275,0.012215958642953106,0.12543790566785984
R_3obc8KIkN9SGl0t,attribution,3,42,weighted examples,0.3332249906385746,0.0,0.5,0.18289230085546418,0.15033897066666668,1.0,0.2105050045,0.9447918367,0.0,1.0,0.9354405835402205,0.9352162451645133,0.012733128479036904,0.0010183916351145794
R_3obc8KIkN9SGl0t,attribution,4,56,weighted examples,0.4535395820088556,0.5,0.0,0.24827384323384258,0.259193044,1.0,0.1918507984,0.9493551106,1.0,0.0,0.9523969917745329,0.9392345824552586,0.05004481926593052,0.10946303897949788
R_3obc8KIkN9SGl0t,attribution,5,53,weighted examples,0.28408914280457387,0.6666666666666666,0.6666666666666666,0.22879497527383846,0.27248679875,1.0,0.092781213,0.9493038594,0.0,0.0,0.9532618687034086,0.9478084048328584,0.11869124979138246,0.07219051996281636
