participant,domain,xai,testing cases,model family,k,eta,alpha,rho,lambda,beta,age actionable,immutable index,in-sample loss,in-sample selection_f1,in-sample amount_mae,in-sample direction_accuracy,in-sample selection_nll,5-fold CV loss,5-fold CV selection_f1,5-fold CV amount_mae,5-fold CV direction_accuracy,5-fold CV selection_nll,selected family by CV
R_1myAGA2v3gStUIS,diabetes,attribution,20,feature contribution,observed per instance,1.0,0.0,0.25,nan,nan,1,4,0.32185129141555174,0.5061242824794736,0.14982686531057718,0.825,2.024282961100902,0.3261368748566677,0.4947510326335848,0.14702478234692012,0.825,2.0840909412297814,1
R_1myAGA2v3gStUIS,diabetes,attribution,20,weighted examples,observed per instance,0.0,nan,0.2,0.0,0.0,1,4,0.35045987402754936,0.4317375327353443,0.1326572807904431,0.95,2.561656813058367,0.35383262967109175,0.4317375327353443,0.13940279207752787,0.95,2.5616568130583666,0
R_1vbS8BCLvmrwGHr,diabetes,attribution,20,feature contribution,observed per instance,1.0,0.0,0.1,nan,nan,0,4,0.2962219726649057,0.562118774417532,0.15456271974734334,0.9583333333333333,1.3075056877844715,0.29622197266490574,0.562118774417532,0.15456271974734337,0.9583333333333333,1.3075056877844713,1
R_1vbS8BCLvmrwGHr,diabetes,attribution,20,weighted examples,observed per instance,0.5,nan,0.05,6.0,0.0,0,4,0.26856331756727037,0.5395416138101607,0.0766682489447015,0.975,1.582140312272788,0.27166103118663937,0.5314447703635137,0.07476683273679237,0.975,1.682965434364074,0
R_1yltjaSsgo0dVO7,diabetes,none,20,feature contribution,observed per instance,0.0,0.0,0.3,nan,nan,1,4,0.2825905082223935,0.6165787206711583,0.18175973711594534,0.8191666666666666,2.769720708164202,0.2825905082223935,0.6165787206711583,0.18175973711594529,0.8191666666666666,2.7697207081642032,0
R_1yltjaSsgo0dVO7,diabetes,none,20,weighted examples,observed per instance,0.0,nan,0.25,6.0,0.0,1,4,0.25765860839166616,0.6854157935666919,0.20073301035002428,0.8375,2.35012332496191,0.25944510644887037,0.6854157935666918,0.20430600646443264,0.8375,2.35012332496191,1
R_3CPW0AmZIfESbrT,diabetes,counterfactual,20,feature contribution,observed per instance,0.5,0.5,0.1,nan,nan,0,4,0.2542372076779772,0.5766261088806219,0.08510052423657599,1.0,1.392113093279305,0.27936953342343906,0.5652902881615262,0.12402935500840447,0.95,1.5022877822074796,1
R_3CPW0AmZIfESbrT,diabetes,counterfactual,20,weighted examples,observed per instance,0.0,nan,0.0,0.0,0.0,0,4,0.3816933020112656,0.4499732296791844,0.21335983370171574,0.5833333333333333,2.2062349947405115,0.38345954165258267,0.43258417677876804,0.1995032600839333,0.6333333333333333,2.332602869886471,0
R_3ENoszlL5q7JglI,diabetes,none,20,feature contribution,observed per instance,0.0,0.0,0.3,nan,nan,0,4,0.24040504594789486,0.6980611737376698,0.1788712656334596,0.8416666666666666,1.2151672165826868,0.2615182560397277,0.6587663907318226,0.18180290281127823,0.8666666666666666,1.423720810662916,0
R_3ENoszlL5q7JglI,diabetes,none,20,weighted examples,observed per instance,0.0,nan,0.2,6.0,0.0,0,4,0.20465714314591366,0.7871032976921931,0.19641758398402048,0.8708333333333332,0.9077062976747043,0.20721741785955672,0.7871032976921931,0.20153813341130652,0.8708333333333332,0.9077062976747043,1
R_3FXVdEYgbSYjhFQ,diabetes,counterfactual,20,feature contribution,observed per instance,1.0,1.0,0.2,nan,nan,1,4,0.2544276426283642,0.6419546444838469,0.15080992974057522,0.9375,1.3424062244494253,0.2622974676223115,0.6300257652841429,0.1546207005287658,0.9375,2.784642981750067,0
R_3FXVdEYgbSYjhFQ,diabetes,counterfactual,20,weighted examples,observed per instance,0.5,nan,0.2,6.0,1.0,1,4,0.22934365228058065,0.6871576596055015,0.14584496416666265,0.9375,1.1925714590082321,0.22854020390179794,0.698124734372098,0.15520514217569373,0.9375,2.4155910842865387,1
