_row,x_1_train_change,x_2_train_change,x_3_train_change,x_4_train_change,x_5_train_change
217,-0.00850195544975344,,-0.057741483131238024,,
218,-0.05101173269852064,,-0.002062195826115644,,
219,0.1700391089950688,,0.002062195826115644,,
220,-0.14453324264580847,,-0.002062195826115644,,
221,0.00850195544975344,,0.09073661634908832,,
222,0.02550586634926032,,0.047430504000659804,,
223,,0.06521739130434782,,,0.02702702702702703
224,,-0.06521739130434782,,,-0.02702702702702703
225,,0.021739130434782608,,,0.1891891891891892
226,,-0.043478260869565216,,,-0.02702702702702703
227,,-0.021739130434782608,,,-0.05405405405405406
228,,0.08695652173913043,,,0.02702702702702703
229,,,,,
230,,,,,
231,,,,,
232,,,,,
233,,,,,
234,,,,,
235,,,,,
236,,,,,
237,,,,,
238,,,,,
239,,,,,
240,,,,,
241,0.1700391089950688,,0.002062195826115644,,
242,0.02550586634926032,,0.047430504000659804,,
243,-0.05101173269852064,,-0.002062195826115644,,
244,0.00850195544975344,,0.09073661634908832,,
245,-0.00850195544975344,,-0.057741483131238024,,
246,-0.14453324264580847,,-0.002062195826115644,,
247,,0.021739130434782608,,,0.1891891891891892
248,,-0.043478260869565216,,,-0.02702702702702703
249,,-0.06521739130434782,,,-0.02702702702702703
250,,0.08695652173913043,,,0.02702702702702703
251,,-0.021739130434782608,,,-0.05405405405405406
252,,0.06521739130434782,,,0.02702702702702703
253,,,,,
254,,,,,
255,,,,,
256,,,,,
257,,,,,
258,,,,,
259,,,,,
260,,,,,
261,,,,,
262,,,,,
263,,,,,
264,,,,,
265,0.00850195544975344,,0.09073661634908832,,
266,-0.00850195544975344,,-0.057741483131238024,,
267,0.02550586634926032,,0.047430504000659804,,
268,-0.05101173269852064,,-0.002062195826115644,,
269,0.1700391089950688,,0.002062195826115644,,
270,-0.14453324264580847,,-0.002062195826115644,,
271,,0.021739130434782608,,,0.1891891891891892
272,,-0.043478260869565216,,,-0.02702702702702703
273,,-0.021739130434782608,,,-0.05405405405405406
274,,0.08695652173913043,,,0.02702702702702703
275,,0.06521739130434782,,,0.02702702702702703
276,,-0.06521739130434782,,,-0.02702702702702703
277,,,,,
278,,,,,
279,,,,,
280,,,,,
281,,,,,
282,,,,,
283,,,,,
284,,,,,
285,,,,,
286,,,,,
287,,,,,
288,,,,,
289,,0.021739130434782608,,,0.1891891891891892
290,,-0.06521739130434782,,,-0.02702702702702703
291,,-0.021739130434782608,,,-0.05405405405405406
292,,0.08695652173913043,,,0.02702702702702703
293,,-0.043478260869565216,,,-0.02702702702702703
294,,0.06521739130434782,,,0.02702702702702703
295,0.00850195544975344,,0.09073661634908832,,
296,-0.05101173269852064,,-0.002062195826115644,,
297,-0.00850195544975344,,-0.057741483131238024,,
298,-0.14453324264580847,,-0.002062195826115644,,
299,0.02550586634926032,,0.047430504000659804,,
300,0.1700391089950688,,0.002062195826115644,,
301,,,,,
302,,,,,
303,,,,,
304,,,,,
305,,,,,
306,,,,,
307,,,,,
308,,,,,
309,,,,,
310,,,,,
311,,,,,
312,,,,,
313,0.02550586634926032,,0.047430504000659804,,
314,-0.05101173269852064,,-0.002062195826115644,,
315,0.00850195544975344,,0.09073661634908832,,
316,0.1700391089950688,,0.002062195826115644,,
317,-0.00850195544975344,,-0.057741483131238024,,
318,-0.14453324264580847,,-0.002062195826115644,,
319,,0.021739130434782608,,,0.1891891891891892
320,,-0.043478260869565216,,,-0.02702702702702703
321,,-0.021739130434782608,,,-0.05405405405405406
322,,0.08695652173913043,,,0.02702702702702703
323,,-0.06521739130434782,,,-0.02702702702702703
324,,0.06521739130434782,,,0.02702702702702703
325,,,,,
326,,,,,
327,,,,,
328,,,,,
329,,,,,
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,,,,,
335,,,,,
336,,,,,
337,,-0.06521739130434782,,,-0.02702702702702703
338,,-0.021739130434782608,,,-0.05405405405405406
339,,-0.043478260869565216,,,-0.02702702702702703
340,,0.06521739130434782,,,0.02702702702702703
341,,0.08695652173913043,,,0.02702702702702703
342,,0.021739130434782608,,,0.1891891891891892
343,-0.00850195544975344,,-0.057741483131238024,,
344,0.00850195544975344,,0.09073661634908832,,
345,0.02550586634926032,,0.047430504000659804,,
346,-0.14453324264580847,,-0.002062195826115644,,
347,-0.05101173269852064,,-0.002062195826115644,,
348,0.1700391089950688,,0.002062195826115644,,
349,,,,,
350,,,,,
351,,,,,
352,,,,,
353,,,,,
354,,,,,
355,,,,,
356,,,,,
357,,,,,
358,,,,,
359,,,,,
360,,,,,
361,0.1700391089950688,,0.002062195826115644,,
362,0.02550586634926032,,0.047430504000659804,,
363,0.00850195544975344,,0.09073661634908832,,
364,-0.14453324264580847,,-0.002062195826115644,,
365,-0.05101173269852064,,-0.002062195826115644,,
366,-0.00850195544975344,,-0.057741483131238024,,
367,,-0.06521739130434782,,,-0.02702702702702703
368,,-0.021739130434782608,,,-0.05405405405405406
369,,0.06521739130434782,,,0.02702702702702703
370,,0.021739130434782608,,,0.1891891891891892
371,,-0.043478260869565216,,,-0.02702702702702703
372,,0.08695652173913043,,,0.02702702702702703
373,,,,,
374,,,,,
375,,,,,
376,,,,,
377,,,,,
378,,,,,
379,,,,,
380,,,,,
381,,,,,
382,,,,,
383,,,,,
384,,,,,
385,,,,,
386,,,,,
387,,,,,
388,,,,,
389,,,,,
390,,,,,
391,,,,,
392,,,,,
393,0.1700391089950688,,0.002062195826115644,,
394,-0.05101173269852064,,-0.002062195826115644,,
395,0.00850195544975344,,0.09073661634908832,,
396,-0.14453324264580847,,-0.002062195826115644,,
397,-0.00850195544975344,,-0.057741483131238024,,
398,0.02550586634926032,,0.047430504000659804,,
399,,-0.043478260869565216,,,-0.02702702702702703
400,,0.06521739130434782,,,0.02702702702702703
401,,0.08695652173913043,,,0.02702702702702703
402,,0.021739130434782608,,,0.1891891891891892
403,,-0.06521739130434782,,,-0.02702702702702703
404,,-0.021739130434782608,,,-0.05405405405405406
405,,,,,
406,,,,,
407,,,,,
408,,,,,
409,,,,,
