row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
97,R_7PvOmZWmKNN4iL0,diabetes,training,,,
98,R_7PvOmZWmKNN4iL0,diabetes,training,,,
99,R_7PvOmZWmKNN4iL0,diabetes,training,,,
100,R_7PvOmZWmKNN4iL0,diabetes,training,,,
101,R_7PvOmZWmKNN4iL0,diabetes,training,,,
102,R_7PvOmZWmKNN4iL0,diabetes,training,,,
103,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0726471443239,0.00772448128791,-0.0649226630359
104,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0361239705801,0.0596021163782,0.0234781457981
105,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0978565526566,0.00692938100661,-0.09092717165
106,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0374782022785,0.207882135417,0.170403933139
107,R_7PvOmZWmKNN4iL0,diabetes,testing,0.092590408834,0.192461261576,0.0998708527418
108,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0428982610767,0.0151859349333,-0.0277123261434
109,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0457175469141,0.0781352081447,0.0324176612306
110,R_7PvOmZWmKNN4iL0,diabetes,testing,0.092515132421,0.169487209171,0.0769720767499
111,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0259689887288,0.104778319053,0.0788093303243
112,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0384001806335,0.00267253611106,-0.0357276445225
113,R_7PvOmZWmKNN4iL0,diabetes,testing,0.085769066421,0.122873590579,0.0371045241583
114,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0887144555089,0.0401126199899,-0.0486018355189
115,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0189824400465,0.0843001811599,0.0653177411134
116,R_7PvOmZWmKNN4iL0,diabetes,testing,0.1316701163,0.0545119809379,-0.0771581353622
117,R_7PvOmZWmKNN4iL0,diabetes,testing,0.0872555972223,0.0881960308881,0.00094043366578
118,R_7PvOmZWmKNN4iL0,diabetes,testing,0.239975365765,0.0110848796818,-0.228890486083
119,R_7PvOmZWmKNN4iL0,diabetes,testing,0.122529979888,0.48019887071,0.357668890822
120,R_7PvOmZWmKNN4iL0,diabetes,testing,0.280379771907,0.548412219601,0.268032447694
121,R_15E5kn5aqWV9Myt,diabetes,training,,,
122,R_15E5kn5aqWV9Myt,diabetes,training,,,
123,R_15E5kn5aqWV9Myt,diabetes,training,,,
124,R_15E5kn5aqWV9Myt,diabetes,training,,,
125,R_15E5kn5aqWV9Myt,diabetes,training,,,
126,R_15E5kn5aqWV9Myt,diabetes,training,,,
127,R_15E5kn5aqWV9Myt,diabetes,training,,,
128,R_15E5kn5aqWV9Myt,diabetes,training,,,
129,R_15E5kn5aqWV9Myt,diabetes,training,,,
130,R_15E5kn5aqWV9Myt,diabetes,training,,,
131,R_15E5kn5aqWV9Myt,diabetes,training,,,
132,R_15E5kn5aqWV9Myt,diabetes,training,,,
133,R_15E5kn5aqWV9Myt,diabetes,testing,0.0374782022785,0.0517690604217,0.0142908581432
134,R_15E5kn5aqWV9Myt,diabetes,testing,0.0259689887288,0.0481865904013,0.0222176016725
135,R_15E5kn5aqWV9Myt,diabetes,testing,0.0978565526566,0.0830575360114,-0.0147990166452
136,R_15E5kn5aqWV9Myt,diabetes,testing,0.0726471443239,0.00651269289557,-0.0661344514283
137,R_15E5kn5aqWV9Myt,diabetes,testing,0.0457175469141,0.0579421085914,0.0122245616773
138,R_15E5kn5aqWV9Myt,diabetes,testing,0.092515132421,0.0171432580204,-0.0753718744006
139,R_15E5kn5aqWV9Myt,diabetes,testing,0.092590408834,0.413066673121,0.320476264287
140,R_15E5kn5aqWV9Myt,diabetes,testing,0.0428982610767,0.16359901635,0.120700755274
141,R_15E5kn5aqWV9Myt,diabetes,testing,0.0361239705801,0.0779450085451,0.0418210379651
142,R_15E5kn5aqWV9Myt,diabetes,testing,0.085769066421,0.10852321431,0.0227541478892
143,R_15E5kn5aqWV9Myt,diabetes,testing,0.0887144555089,0.0867306568975,-0.0019837986114
144,R_15E5kn5aqWV9Myt,diabetes,testing,0.122529979888,0.270711886952,0.148181907064
145,R_15E5kn5aqWV9Myt,diabetes,testing,0.280379771907,0.218159717789,-0.0622200541173
146,R_15E5kn5aqWV9Myt,diabetes,testing,0.239975365765,0.239123328241,-0.000852037523712
147,R_15E5kn5aqWV9Myt,diabetes,testing,0.0189824400465,0.0654233435404,0.046440903494
148,R_15E5kn5aqWV9Myt,diabetes,testing,0.1316701163,0.113517390142,-0.0181527261582
149,R_15E5kn5aqWV9Myt,diabetes,testing,0.0872555972223,0.117010719786,0.0297551225638
150,R_15E5kn5aqWV9Myt,diabetes,testing,0.0384001806335,0.100499711352,0.0620995307182
151,R_53vXmt7xog3ij55,diabetes,training,,,
152,R_53vXmt7xog3ij55,diabetes,training,,,
153,R_53vXmt7xog3ij55,diabetes,training,,,
154,R_53vXmt7xog3ij55,diabetes,training,,,
155,R_53vXmt7xog3ij55,diabetes,training,,,
156,R_53vXmt7xog3ij55,diabetes,training,,,
157,R_53vXmt7xog3ij55,diabetes,training,,,
158,R_53vXmt7xog3ij55,diabetes,training,,,
159,R_53vXmt7xog3ij55,diabetes,training,,,
160,R_53vXmt7xog3ij55,diabetes,training,,,
161,R_53vXmt7xog3ij55,diabetes,training,,,
162,R_53vXmt7xog3ij55,diabetes,training,,,
163,R_53vXmt7xog3ij55,diabetes,testing,0.0259689887288,0.0659745003915,0.0400055116627
164,R_53vXmt7xog3ij55,diabetes,testing,0.0374782022785,0.055056712633,0.0175785103545
165,R_53vXmt7xog3ij55,diabetes,testing,0.0361239705801,0.0723854148864,0.0362614443064
166,R_53vXmt7xog3ij55,diabetes,testing,0.092515132421,0.0378414723439,-0.0546736600771
167,R_53vXmt7xog3ij55,diabetes,testing,0.092590408834,0.171019889846,0.0784294810123
168,R_53vXmt7xog3ij55,diabetes,testing,0.0457175469141,0.0603682177849,0.0146506708708
169,R_53vXmt7xog3ij55,diabetes,testing,0.0726471443239,0.0841183915318,0.011471247208
170,R_53vXmt7xog3ij55,diabetes,testing,0.0428982610767,0.0695888549519,0.0266905938751
171,R_53vXmt7xog3ij55,diabetes,testing,0.0978565526566,0.0690981560241,-0.0287583966325
172,R_53vXmt7xog3ij55,diabetes,testing,0.085769066421,0.0297364502794,-0.0560326161417
173,R_53vXmt7xog3ij55,diabetes,testing,0.280379771907,0.674438323237,0.394058551331
174,R_53vXmt7xog3ij55,diabetes,testing,0.0384001806335,0.0339300450884,-0.00447013554511
175,R_53vXmt7xog3ij55,diabetes,testing,0.0887144555089,0.207701258751,0.118986803243
176,R_53vXmt7xog3ij55,diabetes,testing,0.0872555972223,0.18268571428,0.0954301170578
177,R_53vXmt7xog3ij55,diabetes,testing,0.0189824400465,0.0732596436024,0.054277203556
178,R_53vXmt7xog3ij55,diabetes,testing,0.239975365765,0.230448906844,-0.00952645892066
179,R_53vXmt7xog3ij55,diabetes,testing,0.1316701163,0.177973482437,0.0463033661373
180,R_53vXmt7xog3ij55,diabetes,testing,0.122529979888,0.0328479787061,-0.089682001182
181,R_3qWWvSHayKcFHto,diabetes,training,,,
182,R_3qWWvSHayKcFHto,diabetes,training,,,
183,R_3qWWvSHayKcFHto,diabetes,training,,,
184,R_3qWWvSHayKcFHto,diabetes,training,,,
185,R_3qWWvSHayKcFHto,diabetes,training,,,
186,R_3qWWvSHayKcFHto,diabetes,training,,,
187,R_3qWWvSHayKcFHto,diabetes,training,,,
188,R_3qWWvSHayKcFHto,diabetes,training,,,
189,R_3qWWvSHayKcFHto,diabetes,training,,,
190,R_3qWWvSHayKcFHto,diabetes,training,,,
191,R_3qWWvSHayKcFHto,diabetes,training,,,
192,R_3qWWvSHayKcFHto,diabetes,training,,,
193,R_3qWWvSHayKcFHto,diabetes,testing,0.0428982610767,0.0397841915639,-0.00311406951286
194,R_3qWWvSHayKcFHto,diabetes,testing,0.0374782022785,0.045600117532,0.00812191525357
195,R_3qWWvSHayKcFHto,diabetes,testing,0.0259689887288,0.00896507782939,-0.0170039108994
196,R_3qWWvSHayKcFHto,diabetes,testing,0.0457175469141,0.0236591000721,-0.022058446842
197,R_3qWWvSHayKcFHto,diabetes,testing,0.0726471443239,0.104250141237,0.0316029969135
198,R_3qWWvSHayKcFHto,diabetes,testing,0.092590408834,0.0761489743631,-0.0164414344709
199,R_3qWWvSHayKcFHto,diabetes,testing,0.092515132421,0.00950833470094,-0.08300679772
200,R_3qWWvSHayKcFHto,diabetes,testing,0.0978565526566,0.0721967522594,-0.0256598003973
201,R_3qWWvSHayKcFHto,diabetes,testing,0.0361239705801,0.0452421470883,0.00911817650827
202,R_3qWWvSHayKcFHto,diabetes,testing,0.239975365765,0.0347671919427,-0.205208173822
203,R_3qWWvSHayKcFHto,diabetes,testing,0.085769066421,0.0752235462778,-0.0105455201433
204,R_3qWWvSHayKcFHto,diabetes,testing,0.1316701163,0.176904693383,0.0452345770832
205,R_3qWWvSHayKcFHto,diabetes,testing,0.0384001806335,0.0517542929309,0.0133541122974
206,R_3qWWvSHayKcFHto,diabetes,testing,0.280379771907,0.0845466905856,-0.195833081321
207,R_3qWWvSHayKcFHto,diabetes,testing,0.0872555972223,0.0835413189931,-0.00371427822923
208,R_3qWWvSHayKcFHto,diabetes,testing,0.0189824400465,0.0023841639741,-0.0165982760724
209,R_3qWWvSHayKcFHto,diabetes,testing,0.122529979888,0.0564675024346,-0.0660624774534
210,R_3qWWvSHayKcFHto,diabetes,testing,0.0887144555089,0.101110835233,0.0123963797238
211,R_56kBaagYoPMItRS,diabetes,training,,,
212,R_56kBaagYoPMItRS,diabetes,training,,,
213,R_56kBaagYoPMItRS,diabetes,training,,,
214,R_56kBaagYoPMItRS,diabetes,training,,,
215,R_56kBaagYoPMItRS,diabetes,training,,,
216,R_56kBaagYoPMItRS,diabetes,training,,,
217,R_56kBaagYoPMItRS,diabetes,training,,,
218,R_56kBaagYoPMItRS,diabetes,training,,,
219,R_56kBaagYoPMItRS,diabetes,training,,,
220,R_56kBaagYoPMItRS,diabetes,training,,,
221,R_56kBaagYoPMItRS,diabetes,training,,,
222,R_56kBaagYoPMItRS,diabetes,training,,,
223,R_56kBaagYoPMItRS,diabetes,testing,0.0361239705801,0.0654131250818,0.0292891545017
224,R_56kBaagYoPMItRS,diabetes,testing,0.0259689887288,0.0310108427698,0.005041854041
225,R_56kBaagYoPMItRS,diabetes,testing,0.0428982610767,0.20808099032,0.165182729244
226,R_56kBaagYoPMItRS,diabetes,testing,0.0978565526566,0.15838075273,0.0605242000734
227,R_56kBaagYoPMItRS,diabetes,testing,0.092515132421,0.148172437032,0.0556573046115
228,R_56kBaagYoPMItRS,diabetes,testing,0.092590408834,0.269452990945,0.176862582111
229,R_56kBaagYoPMItRS,diabetes,testing,0.0374782022785,0.390401363627,0.352923161349
230,R_56kBaagYoPMItRS,diabetes,testing,0.0457175469141,0.0908731837743,0.0451556368602
231,R_56kBaagYoPMItRS,diabetes,testing,0.0726471443239,0.00573358057354,-0.0669135637503
232,R_56kBaagYoPMItRS,diabetes,testing,0.0384001806335,0.0481876230112,0.00978744237769
233,R_56kBaagYoPMItRS,diabetes,testing,0.239975365765,0.261443711929,0.021468346164
234,R_56kBaagYoPMItRS,diabetes,testing,0.0189824400465,0.0689768181403,0.0499943780939
235,R_56kBaagYoPMItRS,diabetes,testing,0.085769066421,0.0312035027403,-0.0545655636807
236,R_56kBaagYoPMItRS,diabetes,testing,0.280379771907,0.622692072434,0.342312300527
237,R_56kBaagYoPMItRS,diabetes,testing,0.0872555972223,0.145302213353,0.0580466161302
238,R_56kBaagYoPMItRS,diabetes,testing,0.0887144555089,0.0846202125754,-0.00409424293347
239,R_56kBaagYoPMItRS,diabetes,testing,0.122529979888,0.233629470784,0.111099490896
240,R_56kBaagYoPMItRS,diabetes,testing,0.1316701163,0.0825914088453,-0.0490787074548
241,R_3gwJ7NCYNcCcCho,diabetes,training,,,
242,R_3gwJ7NCYNcCcCho,diabetes,training,,,
243,R_3gwJ7NCYNcCcCho,diabetes,training,,,
244,R_3gwJ7NCYNcCcCho,diabetes,training,,,
245,R_3gwJ7NCYNcCcCho,diabetes,training,,,
246,R_3gwJ7NCYNcCcCho,diabetes,training,,,
247,R_3gwJ7NCYNcCcCho,diabetes,training,,,
248,R_3gwJ7NCYNcCcCho,diabetes,training,,,
249,R_3gwJ7NCYNcCcCho,diabetes,training,,,
250,R_3gwJ7NCYNcCcCho,diabetes,training,,,
251,R_3gwJ7NCYNcCcCho,diabetes,training,,,
252,R_3gwJ7NCYNcCcCho,diabetes,training,,,
253,R_3gwJ7NCYNcCcCho,diabetes,testing,0.092590408834,0.138660444812,0.0460700359778
254,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0978565526566,0.125575965326,0.0277194126693
255,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0726471443239,0.0255866032372,-0.0470605410867
256,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0428982610767,0.113703329543,0.0708050684658
257,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0374782022785,0.00941346559911,-0.0280647366794
258,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0361239705801,0.279774517721,0.243650547141
259,R_3gwJ7NCYNcCcCho,diabetes,testing,0.092515132421,0.141112044682,0.0485969122606
260,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0457175469141,0.0196242597867,-0.0260932871274
261,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0259689887288,0.0466513151591,0.0206823264303
262,R_3gwJ7NCYNcCcCho,diabetes,testing,0.280379771907,0.172999048013,-0.107380723894
263,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0384001806335,0.0700787927965,0.0316786121629
264,R_3gwJ7NCYNcCcCho,diabetes,testing,0.1316701163,0.177409484113,0.045739367813
265,R_3gwJ7NCYNcCcCho,diabetes,testing,0.239975365765,0.328602786043,0.0886274202786
266,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0872555972223,0.0162162133433,-0.071039383879
267,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0189824400465,0.0399158985203,0.0209334584738
268,R_3gwJ7NCYNcCcCho,diabetes,testing,0.085769066421,0.10328562122,0.0175165547992
269,R_3gwJ7NCYNcCcCho,diabetes,testing,0.122529979888,0.097573749174,-0.024956230714
270,R_3gwJ7NCYNcCcCho,diabetes,testing,0.0887144555089,0.24372534264,0.155010887131
271,R_7dM8goblPKNq3uj,diabetes,training,,,
272,R_7dM8goblPKNq3uj,diabetes,training,,,
273,R_7dM8goblPKNq3uj,diabetes,training,,,
274,R_7dM8goblPKNq3uj,diabetes,training,,,
275,R_7dM8goblPKNq3uj,diabetes,training,,,
276,R_7dM8goblPKNq3uj,diabetes,training,,,
277,R_7dM8goblPKNq3uj,diabetes,training,,,
278,R_7dM8goblPKNq3uj,diabetes,training,,,
279,R_7dM8goblPKNq3uj,diabetes,training,,,
280,R_7dM8goblPKNq3uj,diabetes,training,,,
281,R_7dM8goblPKNq3uj,diabetes,training,,,
282,R_7dM8goblPKNq3uj,diabetes,training,,,
283,R_7dM8goblPKNq3uj,diabetes,testing,0.0428982610767,0.175702662568,0.132804401491
284,R_7dM8goblPKNq3uj,diabetes,testing,0.0978565526566,0.0269407491626,-0.0709158034941
285,R_7dM8goblPKNq3uj,diabetes,testing,0.0457175469141,0.221898982209,0.176181435295
286,R_7dM8goblPKNq3uj,diabetes,testing,0.092515132421,0.189038560697,0.096523428276
287,R_7dM8goblPKNq3uj,diabetes,testing,0.0259689887288,0.358010749333,0.332041760604
288,R_7dM8goblPKNq3uj,diabetes,testing,0.0726471443239,0.23577184752,0.163124703196
289,R_7dM8goblPKNq3uj,diabetes,testing,0.092590408834,0.124962608052,0.032372199218
290,R_7dM8goblPKNq3uj,diabetes,testing,0.0374782022785,0.0866921726032,0.0492139703247
291,R_7dM8goblPKNq3uj,diabetes,testing,0.0361239705801,0.044281219653,0.00815724907293
292,R_7dM8goblPKNq3uj,diabetes,testing,0.0872555972223,0.0428968070022,-0.0443587902201
293,R_7dM8goblPKNq3uj,diabetes,testing,0.085769066421,0.0954592353717,0.00969016895072
294,R_7dM8goblPKNq3uj,diabetes,testing,0.280379771907,0.202029898889,-0.0783498730181
295,R_7dM8goblPKNq3uj,diabetes,testing,0.122529979888,0.454163715931,0.331633736043
296,R_7dM8goblPKNq3uj,diabetes,testing,0.1316701163,0.168000135547,0.0363300192465
297,R_7dM8goblPKNq3uj,diabetes,testing,0.0189824400465,0.0962086691206,0.0772262290741
298,R_7dM8goblPKNq3uj,diabetes,testing,0.0384001806335,0.0590265900754,0.0206264094419
299,R_7dM8goblPKNq3uj,diabetes,testing,0.239975365765,0.19705539173,-0.0429199740343
300,R_7dM8goblPKNq3uj,diabetes,testing,0.0887144555089,0.0101861559679,-0.078528299541
301,R_3WOmvFM0WJMKuPa,diabetes,training,,,
302,R_3WOmvFM0WJMKuPa,diabetes,training,,,
303,R_3WOmvFM0WJMKuPa,diabetes,training,,,
304,R_3WOmvFM0WJMKuPa,diabetes,training,,,
305,R_3WOmvFM0WJMKuPa,diabetes,training,,,
306,R_3WOmvFM0WJMKuPa,diabetes,training,,,
307,R_3WOmvFM0WJMKuPa,diabetes,training,,,
308,R_3WOmvFM0WJMKuPa,diabetes,training,,,
309,R_3WOmvFM0WJMKuPa,diabetes,training,,,
310,R_3WOmvFM0WJMKuPa,diabetes,training,,,
311,R_3WOmvFM0WJMKuPa,diabetes,training,,,
312,R_3WOmvFM0WJMKuPa,diabetes,training,,,
313,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0457175469141,0.0337221876189,-0.0119953592952
314,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0374782022785,0.0142141683567,-0.0232640339218
315,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0428982610767,0.0348159192028,-0.00808234187387
316,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0361239705801,0.0214853419061,-0.014638628674
317,R_3WOmvFM0WJMKuPa,diabetes,testing,0.092515132421,0.0556927990278,-0.0368223333931
318,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0978565526566,0.0188822138503,-0.0789743388064
319,R_3WOmvFM0WJMKuPa,diabetes,testing,0.092590408834,0.0966982769909,0.00410786815697
320,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0726471443239,0.161420995735,0.0887738514109
321,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0259689887288,0.231401011068,0.20543202234
322,R_3WOmvFM0WJMKuPa,diabetes,testing,0.085769066421,0.0320057070349,-0.0537633593861
323,R_3WOmvFM0WJMKuPa,diabetes,testing,0.239975365765,0.231951157084,-0.00802420868006
324,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0872555972223,0.14915709368,0.0619014964581
325,R_3WOmvFM0WJMKuPa,diabetes,testing,0.1316701163,0.11475369945,-0.0169164168501
326,R_3WOmvFM0WJMKuPa,diabetes,testing,0.122529979888,0.289850053382,0.167320073494
327,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0384001806335,0.196679261028,0.158279080395
328,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0189824400465,0.145458881594,0.126476441548
329,R_3WOmvFM0WJMKuPa,diabetes,testing,0.0887144555089,0.217433172763,0.128718717254
330,R_3WOmvFM0WJMKuPa,diabetes,testing,0.280379771907,0.330370405571,0.0499906336647
331,R_5w6IMky8ndKIb5h,diabetes,training,,,
332,R_5w6IMky8ndKIb5h,diabetes,training,,,
333,R_5w6IMky8ndKIb5h,diabetes,training,,,
334,R_5w6IMky8ndKIb5h,diabetes,training,,,
335,R_5w6IMky8ndKIb5h,diabetes,training,,,
336,R_5w6IMky8ndKIb5h,diabetes,training,,,
337,R_5w6IMky8ndKIb5h,diabetes,training,,,
338,R_5w6IMky8ndKIb5h,diabetes,training,,,
339,R_5w6IMky8ndKIb5h,diabetes,training,,,
