row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
321,R_3Rqq1nU9dD98bDb,diabetes,training,,,
322,R_3Rqq1nU9dD98bDb,diabetes,training,,,
323,R_3Rqq1nU9dD98bDb,diabetes,training,,,
324,R_3Rqq1nU9dD98bDb,diabetes,training,,,
325,R_3Rqq1nU9dD98bDb,diabetes,training,,,
326,R_3Rqq1nU9dD98bDb,diabetes,training,,,
327,R_3Rqq1nU9dD98bDb,diabetes,training,,,
328,R_3Rqq1nU9dD98bDb,diabetes,training,,,
329,R_3Rqq1nU9dD98bDb,diabetes,training,,,
330,R_3Rqq1nU9dD98bDb,diabetes,training,,,
331,R_3Rqq1nU9dD98bDb,diabetes,training,,,
332,R_3Rqq1nU9dD98bDb,diabetes,training,,,
333,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0394188750415,0.082087055713,0.0426681806715
334,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0607615415915,0.0715719387607,0.0108103971692
335,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0682490341438,0.115589754898,0.047340720754
336,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0809912446199,0.0338750751966,-0.0471161694233
337,R_3Rqq1nU9dD98bDb,diabetes,testing,0.133559348117,0.127207653424,-0.00635169469357
338,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0312851432037,0.0110909962907,-0.020194146913
339,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0940290113526,0.0104782287622,-0.0835507825904
340,R_3Rqq1nU9dD98bDb,diabetes,testing,0.092746834945,0.00852970340234,-0.0842171315426
341,R_3Rqq1nU9dD98bDb,diabetes,testing,0.100829307448,0.0143062814183,-0.0865230260297
342,R_3Rqq1nU9dD98bDb,diabetes,testing,0.123472772406,0.158690683999,0.0352179115928
343,R_3Rqq1nU9dD98bDb,diabetes,testing,0.180716981102,0.0357686616555,-0.144948319447
344,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0626496649029,0.139307947788,0.0766582828852
345,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0731689967154,0.0688334974061,-0.00433549930928
346,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0659242805367,0.0337518618095,-0.0321724187272
347,R_3Rqq1nU9dD98bDb,diabetes,testing,0.109384342924,0.142406832982,0.033022490058
348,R_3Rqq1nU9dD98bDb,diabetes,testing,0.100760344269,0.105507865537,0.00474752126761
349,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0914775860938,0.13986485634,0.0483872702459
350,R_3Rqq1nU9dD98bDb,diabetes,testing,0.0869725749526,0.120539987553,0.0335674126009
351,R_3Rqq1nU9dD98bDb,diabetes,testing,0.109168127264,0.0453202376199,-0.0638478896444
352,R_3Rqq1nU9dD98bDb,diabetes,testing,0.130624164369,0.0224749401108,-0.108149224258
353,R_6je4Jj1MX2gnjbr,diabetes,training,,,
354,R_6je4Jj1MX2gnjbr,diabetes,training,,,
355,R_6je4Jj1MX2gnjbr,diabetes,training,,,
356,R_6je4Jj1MX2gnjbr,diabetes,training,,,
357,R_6je4Jj1MX2gnjbr,diabetes,training,,,
358,R_6je4Jj1MX2gnjbr,diabetes,training,,,
359,R_6je4Jj1MX2gnjbr,diabetes,training,,,
360,R_6je4Jj1MX2gnjbr,diabetes,training,,,
361,R_6je4Jj1MX2gnjbr,diabetes,training,,,
362,R_6je4Jj1MX2gnjbr,diabetes,training,,,
363,R_6je4Jj1MX2gnjbr,diabetes,training,,,
364,R_6je4Jj1MX2gnjbr,diabetes,training,,,
365,R_6je4Jj1MX2gnjbr,diabetes,testing,0.092746834945,0.0992041518997,0.00645731695471
366,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0607615415915,0.096272627372,0.0355110857805
367,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0809912446199,0.000621456394873,-0.080369788225
368,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0940290113526,0.0686477542729,-0.0253812570798
369,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0394188750415,0.0248198268365,-0.014599048205
370,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0312851432037,0.00606338694126,-0.0252217562625
371,R_6je4Jj1MX2gnjbr,diabetes,testing,0.100829307448,0.0728168193395,-0.0280124881086
372,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0682490341438,0.134037540226,0.0657885060821
373,R_6je4Jj1MX2gnjbr,diabetes,testing,0.133559348117,0.0655867022291,-0.0679726458883
374,R_6je4Jj1MX2gnjbr,diabetes,testing,0.123472772406,0.069314310885,-0.0541584615207
375,R_6je4Jj1MX2gnjbr,diabetes,testing,0.109384342924,0.100624287598,-0.0087600553264
376,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0659242805367,0.105371263842,0.0394469833055
377,R_6je4Jj1MX2gnjbr,diabetes,testing,0.100760344269,0.0220154308348,-0.0787449134342
378,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0626496649029,0.192164307618,0.129514642715
379,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0869725749526,0.111139848342,0.0241672733893
380,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0731689967154,0.0181218824048,-0.0550471143106
381,R_6je4Jj1MX2gnjbr,diabetes,testing,0.180716981102,0.140920249811,-0.0397967312911
382,R_6je4Jj1MX2gnjbr,diabetes,testing,0.0914775860938,0.0152485555745,-0.0762290305193
383,R_6je4Jj1MX2gnjbr,diabetes,testing,0.109168127264,0.0199538367931,-0.0892142904711
384,R_6je4Jj1MX2gnjbr,diabetes,testing,0.130624164369,0.134219243094,0.00359507872559
385,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
386,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
387,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
388,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
389,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
390,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
391,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
392,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
393,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
394,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
395,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
396,R_1hM8ZPOQNryYfzQ,diabetes,training,,,
397,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0312851432037,0.101421729143,0.0701365859389
398,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0940290113526,0.0444302997872,-0.0495987115654
399,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.092746834945,0.0472006950849,-0.0455461398601
400,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0682490341438,0.00971570683558,-0.0585333273083
401,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.133559348117,0.0862208709922,-0.0473384771252
402,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0394188750415,0.00423578333487,-0.0351830917066
403,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0607615415915,0.0393729673214,-0.02138857427
404,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.123472772406,0.0655322233001,-0.0579405491056
405,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.100829307448,0.181344079034,0.0805147715858
406,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0809912446199,0.182377816729,0.101386572109
407,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0731689967154,0.166325849983,0.0931568532671
408,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.180716981102,0.316692812829,0.135975831727
409,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.109384342924,0.169309580312,0.0599252373881
410,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0626496649029,0.0740425320876,0.0113928671847
411,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0914775860938,0.300720170151,0.209242584057
412,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.109168127264,0.197687092667,0.0885189654026
413,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.130624164369,0.0617843464993,-0.0688398178693
414,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.100760344269,0.101356690651,0.000596346382113
415,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0659242805367,0.0113332028269,-0.0545910777098
416,R_1hM8ZPOQNryYfzQ,diabetes,testing,0.0869725749526,0.0302476849481,-0.0567248900045
417,R_6glWsdr4qttHZT3,diabetes,training,,,
418,R_6glWsdr4qttHZT3,diabetes,training,,,
419,R_6glWsdr4qttHZT3,diabetes,training,,,
420,R_6glWsdr4qttHZT3,diabetes,training,,,
421,R_6glWsdr4qttHZT3,diabetes,training,,,
422,R_6glWsdr4qttHZT3,diabetes,training,,,
423,R_6glWsdr4qttHZT3,diabetes,training,,,
424,R_6glWsdr4qttHZT3,diabetes,training,,,
425,R_6glWsdr4qttHZT3,diabetes,training,,,
426,R_6glWsdr4qttHZT3,diabetes,training,,,
427,R_6glWsdr4qttHZT3,diabetes,training,,,
428,R_6glWsdr4qttHZT3,diabetes,training,,,
429,R_6glWsdr4qttHZT3,diabetes,testing,0.0394188750415,0.00885847578481,-0.0305603992567
430,R_6glWsdr4qttHZT3,diabetes,testing,0.0940290113526,0.0988089129404,0.00477990158779
431,R_6glWsdr4qttHZT3,diabetes,testing,0.0809912446199,0.000111769863162,-0.0808794747567
432,R_6glWsdr4qttHZT3,diabetes,testing,0.100829307448,0.110189322194,0.00936001474568
433,R_6glWsdr4qttHZT3,diabetes,testing,0.123472772406,0.17027943584,0.0468066634347
434,R_6glWsdr4qttHZT3,diabetes,testing,0.0682490341438,0.0938538485597,0.0256048144158
435,R_6glWsdr4qttHZT3,diabetes,testing,0.0607615415915,0.0577151681329,-0.00304637345861
436,R_6glWsdr4qttHZT3,diabetes,testing,0.133559348117,0.0323383574776,-0.10122099064
437,R_6glWsdr4qttHZT3,diabetes,testing,0.092746834945,0.0927738445904,2.70096454624e-05
438,R_6glWsdr4qttHZT3,diabetes,testing,0.0312851432037,0.0129070253307,-0.0183781178731
439,R_6glWsdr4qttHZT3,diabetes,testing,0.100760344269,0.0645093484851,-0.0362509957838
440,R_6glWsdr4qttHZT3,diabetes,testing,0.109168127264,0.143794180386,0.0346260531221
441,R_6glWsdr4qttHZT3,diabetes,testing,0.0626496649029,0.133341490356,0.0706918254536
442,R_6glWsdr4qttHZT3,diabetes,testing,0.0659242805367,0.0792806915562,0.0133564110195
443,R_6glWsdr4qttHZT3,diabetes,testing,0.0731689967154,0.0868246415591,0.0136556448437
444,R_6glWsdr4qttHZT3,diabetes,testing,0.130624164369,0.116548875442,-0.0140752889268
445,R_6glWsdr4qttHZT3,diabetes,testing,0.180716981102,0.114080702333,-0.0666362787687
446,R_6glWsdr4qttHZT3,diabetes,testing,0.0869725749526,0.0195223070241,-0.0674502679285
447,R_6glWsdr4qttHZT3,diabetes,testing,0.0914775860938,0.000784880835269,-0.0906927052585
448,R_6glWsdr4qttHZT3,diabetes,testing,0.109384342924,0.163447350502,0.0540630075778
449,R_6a94wM1ITk1h1po,diabetes,training,,,
450,R_6a94wM1ITk1h1po,diabetes,training,,,
451,R_6a94wM1ITk1h1po,diabetes,training,,,
452,R_6a94wM1ITk1h1po,diabetes,training,,,
453,R_6a94wM1ITk1h1po,diabetes,training,,,
454,R_6a94wM1ITk1h1po,diabetes,training,,,
455,R_6a94wM1ITk1h1po,diabetes,training,,,
456,R_6a94wM1ITk1h1po,diabetes,training,,,
457,R_6a94wM1ITk1h1po,diabetes,training,,,
458,R_6a94wM1ITk1h1po,diabetes,training,,,
459,R_6a94wM1ITk1h1po,diabetes,training,,,
460,R_6a94wM1ITk1h1po,diabetes,training,,,
461,R_6a94wM1ITk1h1po,diabetes,testing,0.133559348117,0.00592778729023,-0.127631560827
462,R_6a94wM1ITk1h1po,diabetes,testing,0.100829307448,0.0205448710097,-0.0802844364383
463,R_6a94wM1ITk1h1po,diabetes,testing,0.0940290113526,0.0612868834621,-0.0327421278905
464,R_6a94wM1ITk1h1po,diabetes,testing,0.092746834945,0.0237555504329,-0.0689912845121
465,R_6a94wM1ITk1h1po,diabetes,testing,0.0394188750415,0.151761489712,0.11234261467
466,R_6a94wM1ITk1h1po,diabetes,testing,0.0312851432037,0.00383891374864,-0.0274462294551
467,R_6a94wM1ITk1h1po,diabetes,testing,0.0682490341438,0.178419354998,0.110170320854
468,R_6a94wM1ITk1h1po,diabetes,testing,0.123472772406,0.0788306987468,-0.0446420736588
469,R_6a94wM1ITk1h1po,diabetes,testing,0.0607615415915,0.0513711512377,-0.00939039035378
470,R_6a94wM1ITk1h1po,diabetes,testing,0.0809912446199,0.00233540557032,-0.0786558390495
471,R_6a94wM1ITk1h1po,diabetes,testing,0.0731689967154,0.0242133911881,-0.0489556055273
472,R_6a94wM1ITk1h1po,diabetes,testing,0.109384342924,0.176631350498,0.0672470075736
473,R_6a94wM1ITk1h1po,diabetes,testing,0.100760344269,0.30475324889,0.203992904621
474,R_6a94wM1ITk1h1po,diabetes,testing,0.130624164369,0.238276438061,0.107652273692
475,R_6a94wM1ITk1h1po,diabetes,testing,0.0626496649029,0.181168633058,0.118518968155
476,R_6a94wM1ITk1h1po,diabetes,testing,0.0659242805367,0.2627988505,0.196874569963
477,R_6a94wM1ITk1h1po,diabetes,testing,0.180716981102,0.406010021007,0.225293039905
478,R_6a94wM1ITk1h1po,diabetes,testing,0.0914775860938,0.0342300383898,-0.0572475477039
479,R_6a94wM1ITk1h1po,diabetes,testing,0.0869725749526,0.00459260486314,-0.0823799700894
480,R_6a94wM1ITk1h1po,diabetes,testing,0.109168127264,0.32466592504,0.215497797776
