participant,xai,case,instance id,selected model family,model MAP subset probability,observed selection F1 model,observed selection F1 baseline,observed amount MAE model,observed amount MAE baseline,observed validity,observed boundary distance,observed plausibility,model validity,baseline validity,model plausibility,baseline plausibility,model boundary distance,baseline boundary distance
R_1pGdgoCSR9w8u5j,counterfactual,2,130202,feature contribution,0.4022429037177281,0.6666666666666666,1.0,0.24058718034696625,0.3112483328903333,1.0,0.396073186722,0.906318423892,0.0,0.0,0.9125647087572557,0.9216485030966868,0.03428436868367271,0.14522159633987822
R_1pGdgoCSR9w8u5j,counterfactual,3,140206,feature contribution,0.5571932432104337,0.6666666666666666,0.6666666666666666,0.3026985170716579,0.3298544406545,1.0,0.198779435573,0.962298188344,0.0,0.0,0.9773403374320984,0.94,0.17495667333066217,0.17179985498027905
R_1pGdgoCSR9w8u5j,counterfactual,4,130209,feature contribution,1.0,0.8571428571428571,0.8571428571428571,0.26827895612050395,0.27799593607301104,1.0,0.244344957591,0.935248791405,0.0,0.0,0.997384520020108,0.9509263383650912,0.11120597835788164,0.11569738734712792
R_1pGdgoCSR9w8u5j,counterfactual,5,130207,feature contribution,0.5110881357328242,0.6666666666666666,0.6666666666666666,0.30629989514869504,0.30969695833,1.0,0.298654670349,0.953644048961,0.0,0.0,0.9602685621781293,0.956876442489953,0.1648186953524102,0.0917261238495968
R_1pGdgoCSR9w8u5j,counterfactual,6,130204,feature contribution,1.0,0.8571428571428571,0.8571428571428571,0.4247431912134735,0.392936627705,1.0,0.362913277767,0.872969338816,0.0,1.0,0.9869656465369662,0.94,0.07406952405126616,0.01680372864625683
R_1pGdgoCSR9w8u5j,counterfactual,7,130203,feature contribution,1.0,1.0,1.0,0.29798705840543815,0.31585977134087495,1.0,0.387559691532,0.937505339384,0.0,0.0,0.9418057122049536,0.910792561822662,0.03780262975190413,0.012907288661593241
R_1pGdgoCSR9w8u5j,counterfactual,8,130201,feature contribution,0.7673918845298678,0.6666666666666666,0.6666666666666666,0.3451317058007035,0.36787526215775,1.0,0.448602857317,0.960735362214,0.0,1.0,0.9270979295667945,0.9128672416905145,0.08773043835908934,0.0858294673038883
R_1pGdgoCSR9w8u5j,counterfactual,9,140200,feature contribution,1.0,1.0,1.0,0.3347228656158641,0.296948522698875,1.0,0.359829033737,0.950490628257,0.0,0.0,0.931034940858895,0.9254029774335265,0.11616829410874754,0.022514644222606295
R_1pGdgoCSR9w8u5j,counterfactual,10,130205,feature contribution,1.0,1.0,1.0,0.1677819292174297,0.11466942575782502,1.0,0.444734496281,0.940703039352,0.0,1.0,0.9362609017799853,0.9342947756298525,0.008163881106260207,0.12078288088490503
R_1pGdgoCSR9w8u5j,counterfactual,11,130303,feature contribution,0.6125129092801495,0.5,1.0,0.21697746573780963,0.29006495555649997,0.0,0.129968189442,0.980865798727,1.0,0.0,0.9409490873952576,0.9365822237699002,0.024002670821988148,0.003951293441198045
R_1pGdgoCSR9w8u5j,counterfactual,12,130305,feature contribution,0.6335920416490844,0.5,1.0,0.21095343606982664,0.3476309978755,0.0,0.0414486033861,0.960849705848,0.0,0.0,0.9555793886625159,0.96,0.22501722153513568,0.16914003364414645
R_1pGdgoCSR9w8u5j,counterfactual,13,130306,feature contribution,0.5373942068428295,0.5,0.5,0.09821697982456883,0.17528395349133333,0.0,0.180397297746,0.966820030536,0.0,0.0,0.9668607084476305,0.96,0.04170511136777779,0.20155562251091463
R_1pGdgoCSR9w8u5j,counterfactual,14,130304,feature contribution,1.0,1.0,1.0,0.20814930324194508,0.24654287568925,0.0,0.225542320623,0.966322600539,1.0,1.0,0.9449890332592128,0.9271258965242656,0.06924604662448078,0.0802508722319969
R_1pGdgoCSR9w8u5j,counterfactual,15,130301,feature contribution,0.48054578509023527,0.0,0.0,0.3500937288631394,0.19800224782249998,0.0,0.143407814407,0.966668318425,0.0,0.0,0.9467230432748354,0.98,0.035779555804947266,0.057156264367238696
R_1pGdgoCSR9w8u5j,counterfactual,16,140308,feature contribution,1.0,1.0,1.0,0.2774569889101393,0.32320747615475004,0.0,0.280100974548,0.982852036488,0.0,0.0,0.9426574748835613,0.9336096333153494,0.05394752110880363,0.05226593391294476
R_1pGdgoCSR9w8u5j,counterfactual,17,140307,feature contribution,0.7610363964377274,0.6666666666666666,0.6666666666666666,0.19819083844401136,0.22837783461345001,0.0,0.144181750121,0.950476808807,0.0,0.0,0.924368441085117,0.9216051528989714,0.012762303674423908,0.07876826088402555
R_1pGdgoCSR9w8u5j,counterfactual,18,130302,feature contribution,0.5427237827144193,0.5,1.0,0.09512680980139077,0.1648712033262,0.0,0.293896392093,0.976545489406,0.0,0.0,0.9614564314514946,0.96,0.11158928021328565,0.2097412467640206
R_1pGdgoCSR9w8u5j,counterfactual,19,130300,feature contribution,0.5891505189033875,1.0,1.0,0.20040971141889555,0.2538610200287667,0.0,0.180732149697,0.95165667264,1.0,1.0,0.9704611589085819,0.9579219660819823,0.07492726739672295,0.05187022750065928
R_1pGdgoCSR9w8u5j,counterfactual,20,130309,feature contribution,0.5438774815764784,1.0,1.0,0.48097865080705643,0.545971409962,0.0,0.169485727511,0.973401079602,1.0,1.0,0.911101355672927,0.8807253637582461,0.04926984790676758,0.038067905183086115
R_3MG8uGwV5hZBvNL,attribution,1,130202,weighted examples,0.4272881049634113,0.5,0.5,0.07254195066542553,0.20390241204380333,1.0,0.0450439896565,0.90481517897,0.0,0.0,0.923062976071349,0.9348469387368841,0.055162366912092975,0.17385670504763737
R_3MG8uGwV5hZBvNL,attribution,2,130208,weighted examples,0.6394009874579425,1.0,1.0,0.30319491897973316,0.11739130434799999,1.0,0.0508208186609,0.95652173913,1.0,0.0,0.9320682603954538,0.98,0.08008841834211855,0.0878173717648463
R_3MG8uGwV5hZBvNL,attribution,3,130200,weighted examples,0.4961710600330223,1.0,0.5,0.08444341055958413,0.36448497014,0.0,0.115769387289,0.913753473775,0.0,0.0,0.9364174815124147,0.8961794832571741,0.09476765354342725,0.09622935334043736
R_3MG8uGwV5hZBvNL,attribution,4,130205,weighted examples,0.592172528084636,1.0,0.0,0.30732811881053823,0.1804347826085,1.0,0.163339175024,0.955116005496,1.0,0.0,0.9504227658911688,0.9410412537121521,0.09394820684603103,0.06310145883927595
R_3MG8uGwV5hZBvNL,attribution,5,130203,weighted examples,0.5210311486797595,0.5,1.0,0.21990444190574662,0.5003426096729999,1.0,0.129629139703,0.940951713383,0.0,0.0,0.960801198991144,0.9049583647624666,0.045883609294935596,0.13774625651500985
R_3MG8uGwV5hZBvNL,attribution,6,130206,weighted examples,0.5093729932302331,0.5,1.0,0.10348032339883662,0.27714395165075,1.0,0.0301878835367,0.925898483189,0.0,0.0,0.9455061589007014,0.96,0.022260097387922395,0.158375354728435
R_3MG8uGwV5hZBvNL,attribution,7,130207,weighted examples,0.6625888527090092,1.0,0.0,0.033674340257623836,0.26679986396850003,1.0,0.0607604461558,0.9588933557,1.0,1.0,0.9623608341875617,0.98,0.09163485448507919,0.024752990942193742
R_3MG8uGwV5hZBvNL,attribution,8,130201,weighted examples,0.44004823307846225,1.0,0.5,0.1694149393274891,0.19901878705166667,1.0,0.148373078665,0.931700473932,0.0,0.0,0.9682445075131701,0.9478552561530398,0.023948865692589638,0.12069372821132127
R_3MG8uGwV5hZBvNL,attribution,9,130204,weighted examples,0.7578520175848718,1.0,0.0,0.13156772944007933,0.32173913043499996,0.0,0.0350033913016,0.947229804451,0.0,0.0,0.9296119107369315,0.98,0.058952533234225835,0.13128514320373808
R_3MG8uGwV5hZBvNL,attribution,10,130209,weighted examples,0.6639859987215806,1.0,0.0,0.13130564682144297,0.32173913043499996,1.0,0.0521907219017,0.945525476856,0.0,0.0,0.9314381710837626,0.98,0.042139269152904585,0.05615948306888044
R_3MG8uGwV5hZBvNL,attribution,11,130304,weighted examples,0.42016414450147516,0.5,0.0,0.13650401723580277,0.06181124919602499,0.0,0.0676905781985,0.990551000643,0.0,0.0,0.9640203050395592,0.96,0.008432824304516931,0.07804980992205224
R_3MG8uGwV5hZBvNL,attribution,12,130309,weighted examples,0.6382098697115062,0.5,1.0,0.2170661914468691,0.07352565002994998,0.0,0.106152748832,0.91214868721,0.0,1.0,0.9505428129939975,0.8983948491069221,0.023997302048565386,0.032436422389973796
R_3MG8uGwV5hZBvNL,attribution,13,130306,weighted examples,0.5586783442043803,1.0,0.0,0.17135357271382343,0.14973447597649997,0.0,0.00639723191736,0.97614233901,0.0,0.0,0.9639020895493358,0.98,0.11813377898137883,0.04154086789009403
R_3MG8uGwV5hZBvNL,attribution,14,130302,weighted examples,0.7459033239164647,0.0,1.0,0.2590596528515016,0.019946614217499978,0.0,0.109335885225,0.983989322843,0.0,0.0,0.9374933958184684,0.98,0.10102859653965854,0.11520523964646741
R_3MG8uGwV5hZBvNL,attribution,15,130305,weighted examples,0.43675352288303854,0.5,0.5,0.20346423070121886,0.15520721423433334,0.0,0.0966853475028,0.946875671459,1.0,0.0,0.9545298420741083,0.96,0.023400671387976302,0.10434191093922457
R_3MG8uGwV5hZBvNL,attribution,16,130307,weighted examples,0.3438903604372738,0.5,0.5,0.058978604875820524,0.2226073156246,1.0,0.0499082514903,0.952007492067,0.0,0.0,0.9394637962473449,0.96,0.06808530092708576,0.06752319063515655
R_3MG8uGwV5hZBvNL,attribution,17,130300,weighted examples,0.6138966680785856,1.0,0.0,0.03023601666633069,0.17583169429599999,0.0,0.0592730742725,0.949667322281,0.0,0.0,0.9439119079945616,0.98,0.07935525531775484,0.026902642994402315
R_3MG8uGwV5hZBvNL,attribution,18,130303,weighted examples,0.6121320160826479,0.5,0.0,0.05549221135395873,0.08551856541362499,0.0,0.077661569917,0.955853604793,1.0,0.0,0.9788936581208714,0.9429356715718652,0.01917332861738341,0.081988935511003
R_3MG8uGwV5hZBvNL,attribution,19,130301,weighted examples,0.6673997050537792,0.0,0.0,0.30374589064147617,0.17800224782250001,0.0,0.146811779718,0.958668318425,0.0,1.0,0.9396543770879336,0.98,0.033905717965216214,0.008078757395083902
R_3MG8uGwV5hZBvNL,attribution,20,130308,weighted examples,0.42654824509403994,1.0,0.0,0.01405984595687891,0.13414210146949998,1.0,0.0164220194859,0.970742533859,0.0,0.0,0.9672248050853577,0.9478011508135997,0.0061287035103392284,0.10705676234793093
R_3Rqq1nU9dD98bDb,attribution,1,130203,weighted examples,0.5412281501855393,0.5,0.5,0.07481620418774296,0.14312695717319998,1.0,0.082087055713,0.958269325202,0.0,0.0,0.9539690516974664,0.9340038248527528,0.01942494544825868,0.14856920321188663
R_3Rqq1nU9dD98bDb,attribution,2,130207,weighted examples,0.5396806560180099,1.0,0.0,0.14010425436848314,0.06275293317464999,0.0,0.0715719387607,0.99489882673,0.0,0.0,0.9668779758564434,0.98,0.013470739434769063,0.13917463543386696
R_3Rqq1nU9dD98bDb,attribution,3,130205,weighted examples,0.4985281689038355,0.5,0.0,0.10135004172244166,0.13222130220375,1.0,0.115589754898,0.941512876776,1.0,1.0,0.9708136806157424,0.9305787910030414,0.15265687234006625,0.019925893953306295
R_3Rqq1nU9dD98bDb,attribution,4,130202,weighted examples,0.6947808272007748,0.0,0.0,0.18241050001791526,0.08825879952389999,0.0,0.0338750751966,0.943174950909,0.0,0.0,0.9451421664340123,0.914846938736884,0.12410677705875034,0.07385670504763736
R_3Rqq1nU9dD98bDb,attribution,5,130206,weighted examples,0.43402419294758976,0.5,0.0,0.1230380504590227,0.11992581119725002,0.0,0.127207653424,0.944059351042,0.0,0.0,0.943277533795029,0.96,0.08085132350809043,0.10207842582058324
R_3Rqq1nU9dD98bDb,attribution,6,130204,weighted examples,0.4718463719487218,0.5,0.0,0.1020697549299416,0.06438103640581666,0.0,0.0110909962907,0.981371378156,1.0,0.0,0.9814675720822081,0.98,0.06739068915508148,0.006519978984570296
R_3Rqq1nU9dD98bDb,attribution,7,130200,weighted examples,0.38837160011392713,0.6666666666666666,0.6666666666666666,0.12294051576998032,0.134507104173725,0.0,0.0104782287622,0.911267890936,0.0,0.0,0.9323828500128729,0.8935707876050002,0.17600714583678967,0.16628849141160856
R_3Rqq1nU9dD98bDb,attribution,8,130201,weighted examples,0.3172796754666974,0.5,0.5,0.13677091294369673,0.1724112867266333,0.0,0.00852970340234,0.93412891953,0.0,1.0,0.9640220891184418,0.9328672416905145,0.05543922676550789,0.019083882151000542
R_3Rqq1nU9dD98bDb,attribution,9,130209,weighted examples,0.38587892132126916,0.5,0.0,0.09759843632697802,0.106044654609,1.0,0.0143062814183,0.955164276313,0.0,1.0,0.9516929099305136,0.96,0.19668576258359893,0.005506305969046048
R_3Rqq1nU9dD98bDb,attribution,10,130208,weighted examples,0.356506239477033,0.3333333333333333,0.6666666666666666,0.10300487810590245,0.207211820399425,1.0,0.158690683999,0.93269659355,0.0,0.0,0.9503744869783243,0.94,0.02889732932593675,0.02943796981593222
R_3Rqq1nU9dD98bDb,attribution,11,130308,weighted examples,0.3985291695041927,0.0,0.5,0.1683573398832908,0.21690361246866663,0.0,0.0357686616555,0.92440159941,0.0,0.0,0.9568354812158711,0.9345467804742994,0.07315304812310047,0.11329735760511467
R_3Rqq1nU9dD98bDb,attribution,12,130301,weighted examples,0.3484700944225944,0.5,0.5,0.30739807252002554,0.284375313046,0.0,0.139307947788,0.902925934706,0.0,0.0,0.9766146919719398,0.96,0.0066104257854370935,0.0872528897390715
R_3Rqq1nU9dD98bDb,attribution,13,130304,weighted examples,0.43459794950925146,0.3333333333333333,0.6666666666666666,0.25608201836777617,0.30479553049525,1.0,0.0688334974061,0.89952023461,1.0,1.0,0.9504969565144713,0.9400000000000001,0.014030157243558994,0.07019602908539108
R_3Rqq1nU9dD98bDb,attribution,14,130300,weighted examples,0.3077732394870054,0.6666666666666666,0.6666666666666666,0.26269508227858973,0.26512556107175,0.0,0.0337518618095,0.905928698418,1.0,1.0,0.9704365878640294,0.94,0.033607539192934244,0.10486635137052686
R_3Rqq1nU9dD98bDb,attribution,15,130305,weighted examples,0.5661986769218579,0.75,0.75,0.13275806704751053,0.11939961110545998,0.0,0.142406832982,0.928793701623,0.0,0.0,0.9546453614565575,0.922734640913496,0.04385453375902704,0.054135473429515524
R_3Rqq1nU9dD98bDb,attribution,16,130309,weighted examples,0.30811271040202626,1.0,0.5,0.18910873687291224,0.0794122323479,0.0,0.105507865537,0.915277636718,0.0,0.0,0.9328031814909965,0.8952793365942804,0.02620420673083157,0.0891308785206435
R_3Rqq1nU9dD98bDb,attribution,17,130303,weighted examples,0.37643281006382967,0.0,0.5,0.21285317022712605,0.281014737082,0.0,0.13986485634,0.945898804611,0.0,0.0,0.9435478615924411,0.9429356715718652,0.050662833895043724,0.081988935511003
R_3Rqq1nU9dD98bDb,attribution,18,130307,weighted examples,0.22326439033693116,1.0,0.3333333333333333,0.2678864316364918,0.1680472335045,1.0,0.120539987553,0.893197761224,0.0,1.0,0.947315374522605,0.9492131844472251,0.052676548907400034,0.0024463219635313393
R_3Rqq1nU9dD98bDb,attribution,19,130306,weighted examples,0.4521082390444231,0.5,0.0,0.36169136625000314,0.2293718924465,1.0,0.0453202376199,0.941814042587,1.0,0.0,0.9736875425341541,0.9675861249993175,0.049757882930068886,0.18237318445252004
R_3Rqq1nU9dD98bDb,attribution,20,130302,weighted examples,0.3073078878503452,0.0,0.0,0.34421217682865113,0.31183447964125,1.0,0.0224749401108,0.91240775443,0.0,0.0,0.9709991218848691,0.96,0.04106479664355861,0.08273623140735306
R_3pV2gsUjgx4OTvP,none,1,130207,weighted examples,0.6370144264399362,1.0,1.0,0.019837896049752723,0.32509777248800004,1.0,0.0674166673048,0.96059374679,1.0,0.0,0.963427731939336,0.98,0.08630036572607913,0.04648335668877335
R_3pV2gsUjgx4OTvP,none,2,130209,weighted examples,0.4737449959586966,0.5,0.5,0.12904077907533776,0.18618173484233336,0.0,0.0193609559973,0.946237354602,1.0,0.0,0.9640098094057059,0.96,0.05936186710713787,0.11730610974284453
R_3pV2gsUjgx4OTvP,none,3,130205,weighted examples,0.5746856269912448,0.0,0.0,0.3529919490180652,0.1095136881485,0.0,0.00845217333922,0.929091288476,1.0,1.0,0.9541745334334872,0.9105787910030415,0.09484680492384176,0.031750970188373404
R_3pV2gsUjgx4OTvP,none,4,130204,weighted examples,0.3848551659291829,0.6666666666666666,0.6666666666666666,0.14740881334658867,0.22095389320699999,0.0,0.00468904490941,0.963183532858,0.0,1.0,0.9345350072083354,0.94,0.0012458305106676226,0.01680372864625683
R_3pV2gsUjgx4OTvP,none,5,130201,weighted examples,0.4329600725791437,1.0,0.5,0.1241621480581091,0.25932881029933336,1.0,0.132443351161,0.947481794801,0.0,0.0,0.9657583464934671,0.9253770319327532,0.014055934221805344,0.11382422377382995
R_3pV2gsUjgx4OTvP,none,6,130202,weighted examples,0.4316798643385685,0.5,0.5,0.105653708078566,0.21322792357800002,1.0,0.0329701046725,0.93761674333,0.0,0.0,0.9248651889390274,0.9348469387368841,0.053934089000390595,0.17385670504763737
R_3pV2gsUjgx4OTvP,none,7,130203,weighted examples,0.42296707200232014,0.6666666666666666,0.6666666666666666,0.15510281741608822,0.22282635462849998,0.0,0.00928040037384,0.961420979805,0.0,0.0,0.9524639131134134,0.9192345824552586,0.06428794516354666,0.06282387619302338
R_3pV2gsUjgx4OTvP,none,8,130200,weighted examples,0.4501940588243029,0.6666666666666666,0.6666666666666666,0.16799370602451014,0.41589823445449997,1.0,0.0404539507139,0.903345116352,0.0,0.0,0.9279543010445496,0.8935707876050002,0.01406859008701089,0.16628849141160856
R_3pV2gsUjgx4OTvP,none,9,130208,weighted examples,0.6233091660165372,0.0,0.0,0.2844920636094326,0.06275293317465,0.0,0.12850973371,0.99489882673,1.0,0.0,0.9366466679038201,0.98,0.06909619058185668,0.023472772405437103
R_3pV2gsUjgx4OTvP,none,10,130206,weighted examples,0.5147023826908484,0.5,0.5,0.1750541241817779,0.31976915259966665,1.0,0.0498691310468,0.930369956475,0.0,0.0,0.9474465284709662,0.96,0.033632058729669456,0.2554236207140906
R_3pV2gsUjgx4OTvP,none,11,130301,weighted examples,0.47607495772714215,0.5,0.5,0.1912138647870185,0.10840338008166668,1.0,0.0417667761433,0.951603303579,0.0,0.0,0.9610687730024303,0.96,0.004263878574331803,0.0872528897390715
R_3pV2gsUjgx4OTvP,none,12,130307,weighted examples,0.7696735382281007,0.0,0.0,0.3328455791902319,0.172700651654,1.0,0.0683842733182,0.950919739338,0.0,0.0,0.9333488030110809,0.98,0.052786423995338116,0.10309384448790554
R_3pV2gsUjgx4OTvP,none,13,130309,weighted examples,0.5410859235407766,0.0,1.0,0.2680630041819493,0.259314414161,0.0,0.105711937046,0.948188832315,0.0,0.0,0.9295447832471831,0.8963259494831048,0.042429186080951975,0.1427294641084428
R_3pV2gsUjgx4OTvP,none,14,130305,weighted examples,0.45424149661616037,1.0,0.0,0.005781329705709604,0.2072861758205,0.0,0.110255550947,0.944744638141,0.0,0.0,0.9459009040818699,0.98,0.10462087125236141,0.14604772318345136
R_3pV2gsUjgx4OTvP,none,15,130300,weighted examples,0.6189739947938342,0.5,0.5,0.10465565644513346,0.08983134475860001,1.0,0.0380143739113,0.948781082786,1.0,1.0,0.963465282032037,0.96,0.031062505979398497,0.004866351370526822
R_3pV2gsUjgx4OTvP,none,16,130308,weighted examples,0.440996086777234,0.0,0.0,0.1862886375732702,0.13501955449749997,0.0,0.00856263445109,0.958351360774,0.0,0.0,0.9387852261962012,0.9545467804742994,0.10576884986023377,0.0910289169858024
R_3pV2gsUjgx4OTvP,none,17,130306,weighted examples,0.46435801340145577,0.0,0.0,0.302833688931135,0.1690273762965,0.0,0.128185950475,0.952389049481,0.0,0.0,0.9645440694288464,0.98,0.11467551036046289,0.02202229766823867
R_3pV2gsUjgx4OTvP,none,18,130302,weighted examples,0.7582150871172346,1.0,1.0,0.03128719605527153,0.342101683387,0.0,0.100923000578,0.936686243125,0.0,0.0,0.9304288039141146,0.98,0.0998384156253043,0.034536785618851845
R_3pV2gsUjgx4OTvP,none,19,130303,weighted examples,0.35810162508067256,0.5,0.5,0.09071962476171143,0.15365364548033333,0.0,0.0341087265542,0.98339537506,1.0,1.0,0.9428627272584412,0.9808676749435988,0.050619443449603285,0.024932309525136795
R_3pV2gsUjgx4OTvP,none,20,130304,weighted examples,0.4733234294787869,0.5,0.5,0.16153704104966143,0.03781586333188,1.0,0.0250381008839,0.977310482001,0.0,1.0,0.9656187453264218,0.96,0.005726682320744095,0.11269873946922332
R_4hswOSBSOzoVrXW,none,1,130207,feature contribution,0.4487481101682637,1.0,0.0,0.36076329348528496,0.06275293317465,0.0,0.0537888401177,0.99489882673,1.0,0.0,0.9494272420788834,0.98,0.10914949063205032,0.02275988078729896
R_4hswOSBSOzoVrXW,none,2,130208,feature contribution,0.43426769129058623,0.0,0.0,0.22809942051385523,0.07702702702705,0.0,0.135108996223,0.989189189189,1.0,0.0,0.9387566762732559,0.98,0.15268563587679357,0.0878173717648463
R_4hswOSBSOzoVrXW,none,3,140200,feature contribution,0.39789134757800837,0.0,0.0,0.29257537774054354,0.1469232038275,0.0,0.328026115511,0.898226731111,0.0,0.0,0.9463057446143723,0.9378919918721936,0.23830962242037024,0.07510587511695788
R_4hswOSBSOzoVrXW,none,4,140206,feature contribution,0.5181200507195068,0.0,0.0,0.12390706117871181,0.11521739130449998,0.0,0.23291250274,0.973913043478,0.0,0.0,0.9765241320503153,0.98,0.14970317444342807,0.04635235711889177
R_4hswOSBSOzoVrXW,none,5,130205,feature contribution,0.49406216343927417,1.0,0.0,0.03991243427737019,0.1177309209965,0.0,0.00617696205137,0.92779938069,0.0,1.0,0.9378132355510599,0.9244605525334773,0.00026491430046909903,0.07900448833155248
R_4hswOSBSOzoVrXW,none,6,130204,feature contribution,0.28661521544842505,0.0,0.0,0.09483603330685116,0.1315858465225,0.0,0.150396454495,0.934731322782,0.0,0.0,0.9893998505725191,0.96,0.04529404136829973,0.07244895648956687
R_4hswOSBSOzoVrXW,none,7,130209,feature contribution,0.22846996670877656,0.5,0.6666666666666666,0.07704926492539528,0.14035910877642208,0.0,0.101562673465,0.952930018124,0.0,0.0,0.996943138076019,0.9909263383650911,0.10680078299280236,0.14645618715768993
R_4hswOSBSOzoVrXW,none,8,130202,feature contribution,0.7285883469686337,0.0,0.0,0.17228113018708052,0.07819331272829999,0.0,0.0723524642143,0.916594106008,0.0,0.0,0.9451166132199184,0.912263431445375,0.1239790109887503,0.06988929156744472
R_4hswOSBSOzoVrXW,none,9,130201,feature contribution,0.3037486760421551,0.6666666666666666,0.6666666666666666,0.13248023575429646,0.10500694966752028,0.0,0.0417910624406,0.913377178088,0.0,0.0,0.9270979295667945,0.9199716265273479,0.08773043835908934,0.04880673403833036
R_4hswOSBSOzoVrXW,none,10,130203,feature contribution,0.4083443246816302,0.6666666666666666,0.6666666666666666,0.11175704058041483,0.18404946720885,0.0,0.185410526815,0.911772845049,0.0,0.0,0.9419719986357117,0.9592345824552586,0.04183812222318603,0.20938902475603258
R_4hswOSBSOzoVrXW,none,11,130300,feature contribution,0.4133734252358604,0.0,0.0,0.1267924332429389,0.09743050400064998,0.0,0.030817876052,0.9810277984,1.0,1.0,0.9682552283030844,0.98,0.04848475796529583,0.02677943554750356
R_4hswOSBSOzoVrXW,none,12,130305,feature contribution,0.41117847953562675,1.0,0.0,0.018526511543605267,0.14459459459449997,1.0,0.079804848599,0.962162162162,1.0,0.0,0.9658674644709211,0.98,0.06127833705603636,0.17494025748826564
R_4hswOSBSOzoVrXW,none,13,140308,feature contribution,0.700103954693252,1.0,0.0,0.08684418141881661,0.21216216216199998,1.0,0.0342111057956,0.943564984821,0.0,0.0,0.9525039714189634,0.98,0.052633078561553415,0.19584493468407993
R_4hswOSBSOzoVrXW,none,14,130304,feature contribution,0.6421909253463254,1.0,0.0,0.07498691726746753,0.185135135135,1.0,0.0119492011501,0.945945945946,0.0,0.0,0.9609433293994936,0.98,0.06303772035670796,0.11199304992594639
R_4hswOSBSOzoVrXW,none,15,130302,feature contribution,0.5335571082027893,1.0,1.0,0.10991075157060581,0.25135135135099995,0.0,0.418290510366,0.92972972973,0.0,0.0,0.9517118800439212,0.98,0.27276736650616173,0.1455098474956889
R_4hswOSBSOzoVrXW,none,16,130309,feature contribution,0.5850007448506502,0.0,0.0,0.16371085687613557,0.14965720708049998,0.0,0.112559359283,0.946707517339,0.0,0.0,0.8913981272234084,0.8963259494831048,0.03606426283925512,0.000760344269058022
R_4hswOSBSOzoVrXW,none,17,130303,feature contribution,0.7451024317278004,1.0,0.0,0.2820941152027193,0.25270270270249995,1.0,0.0357297921236,0.951395269129,0.0,0.0,0.9609389855212846,0.9608676749435988,0.09134115896682754,0.07268578347587018
R_4hswOSBSOzoVrXW,none,18,140307,feature contribution,0.3541416115415807,0.0,1.0,0.3660399529963261,0.19729729729700002,0.0,0.197935611618,0.906485216668,0.0,0.0,0.9546779504010074,0.9260115002104038,0.17543961646398026,0.15158602506616786
R_4hswOSBSOzoVrXW,none,19,130301,feature contribution,0.44344296250810344,0.3333333333333333,0.6666666666666666,0.12478813199823915,0.146581172025,0.0,0.091553468164,0.960118941469,1.0,0.0,0.970645250419683,0.94,0.009830043859571869,0.1429205679871564
R_4hswOSBSOzoVrXW,none,20,130306,feature contribution,0.419692941460951,0.3333333333333333,0.6666666666666666,0.12166539883920909,0.15901546700174998,0.0,0.114093477734,0.937919831449,1.0,0.0,0.9697935093217327,0.9469776607282109,0.014057567910407354,0.1049092264146464
R_52iijMB6msPiDJ9,none,1,130208,weighted examples,0.6233091660165372,0.0,0.0,0.4160928382627826,0.194353707828,1.0,0.165234645547,0.942258516869,1.0,0.0,0.9366466679038201,0.98,0.06909619058185668,0.0878173717648463
R_52iijMB6msPiDJ9,none,2,130205,weighted examples,0.5746856269912448,0.0,1.0,0.39040146469706516,0.09384640765499999,1.0,0.125597377843,0.929348072534,1.0,1.0,0.9541745334334872,0.9105787910030415,0.09484680492384176,0.031750970188373404
R_52iijMB6msPiDJ9,none,3,130203,weighted examples,0.5271759021966983,0.5,0.5,0.17361611924123185,0.22302354179133332,1.0,0.17705672426,0.930892143683,0.0,1.0,0.9569982893532819,0.9340038248527528,0.04723923616340775,0.020704106347412127
R_52iijMB6msPiDJ9,none,4,130209,weighted examples,0.6501384462274139,1.0,0.0,0.1956521739131304,0.354347826087,1.0,0.11664753438,0.941177650769,0.0,0.0,0.9316123439262252,0.98,0.041316762776551455,0.15681213646282505
R_52iijMB6msPiDJ9,none,5,140206,weighted examples,0.6730295078777927,1.0,0.0,0.11335940599701305,0.296556708043,0.0,0.0400597043889,0.950323119659,0.0,0.0,0.9616590602584647,0.98,0.08668262774461805,0.04635235711889177
R_52iijMB6msPiDJ9,none,6,140200,weighted examples,0.4955298119776628,1.0,0.0,0.005667970300000824,0.254046930794,0.0,0.028643318906,0.933983214225,0.0,1.0,0.9351168082850718,0.9285443092683116,0.0833490270259199,0.03336284370669468
R_52iijMB6msPiDJ9,none,7,130207,weighted examples,0.6370144264399362,1.0,0.0,0.09635549509675273,0.30080768576750005,1.0,0.0146780861113,0.94529022698,1.0,0.0,0.963427731939336,0.98,0.08630036572607913,0.0969169805923906
R_52iijMB6msPiDJ9,none,8,130204,weighted examples,0.7533712776965731,1.0,0.0,0.13043478260913033,0.54347826087,0.0,0.0350033913016,0.947229804451,0.0,0.0,0.9298385001031213,1.0,0.05917083539155438,0.0312851432037381
R_52iijMB6msPiDJ9,none,9,130202,weighted examples,0.7046162364604933,1.0,1.0,0.09635549509678021,0.33359972793700005,1.0,0.0632183305408,0.906873625993,0.0,0.0,0.917128835750672,0.9418792528983757,0.0023160891766046965,0.016232922290926655
