row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
349,R_6NEvCCrIslsRxzg,diabetes,testing,0.0312851432037,0.0462792851286,0.0149941419248
350,R_6NEvCCrIslsRxzg,diabetes,testing,0.0394188750415,0.000320317642449,-0.039098557399
351,R_6NEvCCrIslsRxzg,diabetes,testing,0.0809912446199,0.515191934793,0.434200690173
352,R_6NEvCCrIslsRxzg,diabetes,testing,0.092746834945,0.710914979586,0.618168144641
353,R_6NEvCCrIslsRxzg,diabetes,testing,0.0682490341438,0.148578370875,0.0803293367308
354,R_6NEvCCrIslsRxzg,diabetes,testing,0.0940290113526,0.762304922786,0.668275911433
355,R_6NEvCCrIslsRxzg,diabetes,testing,0.0914775860938,0.221352934073,0.129875347979
356,R_6NEvCCrIslsRxzg,diabetes,testing,0.0626496649029,0.181420652772,0.118770987869
357,R_6NEvCCrIslsRxzg,diabetes,testing,0.130624164369,0.438279666793,0.307655502425
358,R_6NEvCCrIslsRxzg,diabetes,testing,0.0731689967154,0.206427516384,0.133258519669
359,R_6NEvCCrIslsRxzg,diabetes,testing,0.109384342924,0.127052880338,0.0176685374142
360,R_6NEvCCrIslsRxzg,diabetes,testing,0.0659242805367,0.0795608136977,0.013636533161
