row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
66,R_1Fh1UMJw1me9wFr,diabetes,training,,,
67,R_1Fh1UMJw1me9wFr,diabetes,training,,,
68,R_1Fh1UMJw1me9wFr,diabetes,training,,,
69,R_1Fh1UMJw1me9wFr,diabetes,training,,,
70,R_1Fh1UMJw1me9wFr,diabetes,training,,,
71,R_1Fh1UMJw1me9wFr,diabetes,training,,,
72,R_1Fh1UMJw1me9wFr,diabetes,training,,,
73,R_1Fh1UMJw1me9wFr,diabetes,training,,,
74,R_1Fh1UMJw1me9wFr,diabetes,training,,,
75,R_1Fh1UMJw1me9wFr,diabetes,training,,,
76,R_1Fh1UMJw1me9wFr,diabetes,training,,,
77,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0747170723186,0.0442553984448,-0.0304616738738
78,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0664632820126,0.0394392395325,-0.0270240424801
79,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0372518432215,0.00828960700397,-0.0289622362175
80,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0605519329641,0.0877052597508,0.0271533267867
81,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0501717968156,0.1495402599,0.099368463084
82,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0929170929375,0.0137065799952,-0.0792105129423
83,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0395820491408,0.13424240597,0.0946603568294
84,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0569726484831,0.190137690696,0.133165042213
85,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0980127823706,0.144280496889,0.0462677145183
86,R_1Fh1UMJw1me9wFr,diabetes,testing,0.281142117469,0.00916122565155,-0.271980891817
87,R_1Fh1UMJw1me9wFr,diabetes,testing,0.284435118814,0.0232409057452,-0.261194213069
88,R_1Fh1UMJw1me9wFr,diabetes,testing,0.034821278767,0.0676922265308,0.0328709477638
89,R_1Fh1UMJw1me9wFr,diabetes,testing,0.215219871146,0.162607891834,-0.0526119793119
90,R_1Fh1UMJw1me9wFr,diabetes,testing,0.558946397893,0.0426324067135,-0.516313991179
91,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0606767911965,0.141554271054,0.0808774798574
92,R_1Fh1UMJw1me9wFr,diabetes,testing,0.204135275223,0.0132440935215,-0.190891181702
93,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0818222236912,0.000557323945594,-0.0812648997456
94,R_1Fh1UMJw1me9wFr,diabetes,testing,0.030760691058,0.0409878209076,0.0102271298496
95,R_1Fh1UMJw1me9wFr,diabetes,testing,0.0900870805017,0.177072404489,0.0869853239873
96,R_1Fh1UMJw1me9wFr,diabetes,testing,0.038863565943,0.0652922881072,0.0264287221642
97,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
98,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
99,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
100,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
101,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
102,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
103,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
104,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
105,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
106,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
107,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
108,R_6DD4Hjc7DAhjrhU,diabetes,training,,,
109,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0605519329641,0.158501671928,0.0979497389641
110,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0501717968156,0.215429912561,0.165258115745
111,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0395820491408,0.212323444067,0.172741394926
112,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0569726484831,0.161755450354,0.104782801871
113,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0664632820126,0.174950852294,0.108487570282
114,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.281142117469,0.207439185881,-0.0737029315875
115,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0980127823706,0.152516756283,0.0545039739127
116,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0747170723186,0.16837111336,0.0936540410415
117,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0372518432215,0.190059384848,0.152807541626
118,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0929170929375,0.13825238957,0.0453352966324
119,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0818222236912,0.110576754005,0.0287545303142
120,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.558946397893,0.0826945359714,-0.476251861922
121,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0606767911965,0.0550346377638,-0.00564215343265
122,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.030760691058,0.0633327424295,0.0325720513715
123,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.215219871146,0.0317133355716,-0.183506535574
124,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.284435118814,0.552308553845,0.267873435031
125,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.0900870805017,0.177273893381,0.0871868128798
126,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.034821278767,0.0781230916878,0.0433018129208
127,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.038863565943,0.0701664926784,0.0313029267354
128,R_6DD4Hjc7DAhjrhU,diabetes,testing,0.204135275223,0.086886738355,-0.117248536868
129,R_1ihbKBZG0EAXF8D,diabetes,training,,,
130,R_1ihbKBZG0EAXF8D,diabetes,training,,,
131,R_1ihbKBZG0EAXF8D,diabetes,training,,,
132,R_1ihbKBZG0EAXF8D,diabetes,training,,,
133,R_1ihbKBZG0EAXF8D,diabetes,training,,,
134,R_1ihbKBZG0EAXF8D,diabetes,training,,,
135,R_1ihbKBZG0EAXF8D,diabetes,training,,,
136,R_1ihbKBZG0EAXF8D,diabetes,training,,,
137,R_1ihbKBZG0EAXF8D,diabetes,training,,,
138,R_1ihbKBZG0EAXF8D,diabetes,training,,,
139,R_1ihbKBZG0EAXF8D,diabetes,training,,,
140,R_1ihbKBZG0EAXF8D,diabetes,training,,,
141,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0569726484831,0.0270562159611,-0.029916432522
142,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0747170723186,0.0759320483143,0.00121497599578
143,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0605519329641,0.191248019996,0.130696087032
144,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0372518432215,0.053724557931,0.0164727147096
145,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0664632820126,0.0283286965829,-0.0381345854297
146,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0980127823706,0.0838780320317,-0.0141347503389
147,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0929170929375,0.121957685278,0.0290405923401
148,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0395820491408,0.13676129071,0.0971792415691
149,R_1ihbKBZG0EAXF8D,diabetes,testing,0.281142117469,0.0124368744817,-0.268705242987
150,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0501717968156,0.176956251947,0.126784455131
151,R_1ihbKBZG0EAXF8D,diabetes,testing,0.030760691058,0.0733700940523,0.0426094029943
152,R_1ihbKBZG0EAXF8D,diabetes,testing,0.034821278767,0.135709514773,0.100888236006
153,R_1ihbKBZG0EAXF8D,diabetes,testing,0.038863565943,0.177461981886,0.138598415943
154,R_1ihbKBZG0EAXF8D,diabetes,testing,0.215219871146,0.120478364614,-0.0947415065319
155,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0818222236912,0.00380915548959,-0.0780130682016
156,R_1ihbKBZG0EAXF8D,diabetes,testing,0.204135275223,0.070036064414,-0.134099210809
157,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0900870805017,0.00639079432448,-0.0836962861772
158,R_1ihbKBZG0EAXF8D,diabetes,testing,0.284435118814,0.0558619022123,-0.228573216602
159,R_1ihbKBZG0EAXF8D,diabetes,testing,0.0606767911965,0.0844135829457,0.0237367917492
160,R_1ihbKBZG0EAXF8D,diabetes,testing,0.558946397893,0.209895377327,-0.349051020566
161,R_771uyV9h8uinmh3,diabetes,training,,,
162,R_771uyV9h8uinmh3,diabetes,training,,,
163,R_771uyV9h8uinmh3,diabetes,training,,,
164,R_771uyV9h8uinmh3,diabetes,training,,,
165,R_771uyV9h8uinmh3,diabetes,training,,,
166,R_771uyV9h8uinmh3,diabetes,training,,,
167,R_771uyV9h8uinmh3,diabetes,training,,,
168,R_771uyV9h8uinmh3,diabetes,training,,,
169,R_771uyV9h8uinmh3,diabetes,training,,,
170,R_771uyV9h8uinmh3,diabetes,training,,,
171,R_771uyV9h8uinmh3,diabetes,training,,,
172,R_771uyV9h8uinmh3,diabetes,training,,,
173,R_771uyV9h8uinmh3,diabetes,testing,0.0929170929375,0.144159776869,0.0512426839312
174,R_771uyV9h8uinmh3,diabetes,testing,0.281142117469,0.0108701005993,-0.27027201687
175,R_771uyV9h8uinmh3,diabetes,testing,0.0664632820126,0.137056839877,0.0705935578648
176,R_771uyV9h8uinmh3,diabetes,testing,0.0605519329641,0.0768050943028,0.0162531613387
177,R_771uyV9h8uinmh3,diabetes,testing,0.0501717968156,0.0910428118195,0.0408710150039
178,R_771uyV9h8uinmh3,diabetes,testing,0.0372518432215,0.0337747121469,-0.0034771310746
