row_number,participant,domain,phase,boundary distance original,boundary distance new,boundary distance change (new - original)
127,R_1yltjaSsgo0dVO7,diabetes,testing,0.0606767911965,0.200274724641,0.139597933445
128,R_1yltjaSsgo0dVO7,diabetes,testing,0.030760691058,0.104786365094,0.0740256740355
129,R_5tEkygPCjFKzz2T,diabetes,training,,,
130,R_5tEkygPCjFKzz2T,diabetes,training,,,
131,R_5tEkygPCjFKzz2T,diabetes,training,,,
132,R_5tEkygPCjFKzz2T,diabetes,training,,,
133,R_5tEkygPCjFKzz2T,diabetes,training,,,
134,R_5tEkygPCjFKzz2T,diabetes,training,,,
135,R_5tEkygPCjFKzz2T,diabetes,training,,,
136,R_5tEkygPCjFKzz2T,diabetes,training,,,
137,R_5tEkygPCjFKzz2T,diabetes,training,,,
138,R_5tEkygPCjFKzz2T,diabetes,training,,,
139,R_5tEkygPCjFKzz2T,diabetes,training,,,
140,R_5tEkygPCjFKzz2T,diabetes,training,,,
141,R_5tEkygPCjFKzz2T,diabetes,testing,0.0501717968156,0.0554087861279,0.0052369893123
142,R_5tEkygPCjFKzz2T,diabetes,testing,0.281142117469,0.102873313461,-0.178268804008
143,R_5tEkygPCjFKzz2T,diabetes,testing,0.0372518432215,0.128731611202,0.0914797679806
144,R_5tEkygPCjFKzz2T,diabetes,testing,0.0569726484831,0.0497233165276,-0.00724933195548
145,R_5tEkygPCjFKzz2T,diabetes,testing,0.0747170723186,0.0755341607646,0.000817088446074
146,R_5tEkygPCjFKzz2T,diabetes,testing,0.0605519329641,0.077082293763,0.0165303607989
147,R_5tEkygPCjFKzz2T,diabetes,testing,0.0980127823706,0.0467318367264,-0.0512809456442
148,R_5tEkygPCjFKzz2T,diabetes,testing,0.0664632820126,0.0347922014057,-0.0316710806069
149,R_5tEkygPCjFKzz2T,diabetes,testing,0.0929170929375,0.10730859803,0.0143915050928
150,R_5tEkygPCjFKzz2T,diabetes,testing,0.0395820491408,0.0230258569849,-0.0165561921559
151,R_5tEkygPCjFKzz2T,diabetes,testing,0.558946397893,0.200235019974,-0.358711377919
152,R_5tEkygPCjFKzz2T,diabetes,testing,0.0818222236912,0.0320495945518,-0.0497726291394
153,R_5tEkygPCjFKzz2T,diabetes,testing,0.215219871146,0.155139912199,-0.0600799589463
154,R_5tEkygPCjFKzz2T,diabetes,testing,0.284435118814,0.0583248697384,-0.226110249076
155,R_5tEkygPCjFKzz2T,diabetes,testing,0.038863565943,0.0857552723496,0.0468917064066
156,R_5tEkygPCjFKzz2T,diabetes,testing,0.204135275223,0.2101849294,0.0060496541765
157,R_5tEkygPCjFKzz2T,diabetes,testing,0.0900870805017,0.0734551299067,-0.016631950595
158,R_5tEkygPCjFKzz2T,diabetes,testing,0.0606767911965,0.0318783067379,-0.0287984844586
159,R_5tEkygPCjFKzz2T,diabetes,testing,0.030760691058,0.0194319872366,-0.0113287038215
160,R_5tEkygPCjFKzz2T,diabetes,testing,0.034821278767,0.110800465836,0.0759791870687
161,R_5F38MGbZJklp6TP,diabetes,training,,,
162,R_5F38MGbZJklp6TP,diabetes,training,,,
163,R_5F38MGbZJklp6TP,diabetes,training,,,
164,R_5F38MGbZJklp6TP,diabetes,training,,,
165,R_5F38MGbZJklp6TP,diabetes,training,,,
166,R_5F38MGbZJklp6TP,diabetes,training,,,
167,R_5F38MGbZJklp6TP,diabetes,training,,,
168,R_5F38MGbZJklp6TP,diabetes,training,,,
169,R_5F38MGbZJklp6TP,diabetes,training,,,
170,R_5F38MGbZJklp6TP,diabetes,training,,,
171,R_5F38MGbZJklp6TP,diabetes,training,,,
172,R_5F38MGbZJklp6TP,diabetes,training,,,
173,R_5F38MGbZJklp6TP,diabetes,testing,0.281142117469,0.0412682198428,-0.239873897626
174,R_5F38MGbZJklp6TP,diabetes,testing,0.0372518432215,0.0205188949284,-0.0167329482931
175,R_5F38MGbZJklp6TP,diabetes,testing,0.0747170723186,0.0204829510042,-0.0542341213144
176,R_5F38MGbZJklp6TP,diabetes,testing,0.0395820491408,0.102652938752,0.0630708896113
177,R_5F38MGbZJklp6TP,diabetes,testing,0.0501717968156,0.0370138493382,-0.0131579474774
178,R_5F38MGbZJklp6TP,diabetes,testing,0.0980127823706,0.0151263118147,-0.0828864705559
179,R_5F38MGbZJklp6TP,diabetes,testing,0.0929170929375,0.107182305994,0.0142652130566
180,R_5F38MGbZJklp6TP,diabetes,testing,0.0664632820126,0.0184550654783,-0.0480082165343
181,R_5F38MGbZJklp6TP,diabetes,testing,0.0569726484831,0.0387525769987,-0.0182200714844
182,R_5F38MGbZJklp6TP,diabetes,testing,0.0605519329641,0.169579322304,0.10902738934
183,R_5F38MGbZJklp6TP,diabetes,testing,0.038863565943,0.0589616956733,0.0200981297304
184,R_5F38MGbZJklp6TP,diabetes,testing,0.0606767911965,0.0958705841174,0.0351937929209
185,R_5F38MGbZJklp6TP,diabetes,testing,0.558946397893,0.532576754292,-0.0263696436007
186,R_5F38MGbZJklp6TP,diabetes,testing,0.204135275223,0.238931936254,0.034796661031
187,R_5F38MGbZJklp6TP,diabetes,testing,0.284435118814,0.158272025514,-0.1261630933
188,R_5F38MGbZJklp6TP,diabetes,testing,0.0818222236912,0.0885223137087,0.00670009001753
189,R_5F38MGbZJklp6TP,diabetes,testing,0.030760691058,0.0400445474209,0.00928385636289
190,R_5F38MGbZJklp6TP,diabetes,testing,0.034821278767,0.00343908719523,-0.0313821915718
191,R_5F38MGbZJklp6TP,diabetes,testing,0.0900870805017,0.10197368483,0.0118866043279
192,R_5F38MGbZJklp6TP,diabetes,testing,0.215219871146,0.309043957568,0.0938240864226
193,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
194,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
195,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
196,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
197,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
198,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
199,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
200,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
201,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
202,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
203,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
204,R_3Fo0QmOVx6lcU4W,diabetes,training,,,
205,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0372518432215,0.0721233465897,0.0348715033683
206,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0747170723186,0.11051393391,0.0357968615913
207,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0980127823706,0.0131048570503,-0.0849079253203
208,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0501717968156,0.103441040855,0.0532692440398
209,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0569726484831,0.087639573961,0.0306669254779
210,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0605519329641,0.000982011788135,-0.059569921176
211,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.281142117469,0.361228190724,0.0800860732551
212,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0929170929375,0.159053518462,0.0661364255247
213,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0664632820126,0.187723658129,0.121260376117
214,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0395820491408,0.0623048344801,0.0227227853393
215,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.558946397893,0.11008800421,-0.448858393683
216,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0606767911965,0.0729829413101,0.0123061501136
217,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.204135275223,0.264058975183,0.0599236999598
218,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0900870805017,0.137534429344,0.0474473488425
219,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.030760691058,0.0575455128423,0.0267848217842
220,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.038863565943,0.00296365141231,-0.0358999145306
221,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.034821278767,0.00327578013628,-0.0315454986307
222,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.0818222236912,0.0810912502494,-0.000730973441834
223,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.284435118814,0.134072228596,-0.150362890218
224,R_3Fo0QmOVx6lcU4W,diabetes,testing,0.215219871146,0.300512812582,0.0852929414362
225,R_1ReJOex9cmkqbNa,diabetes,training,,,
226,R_1ReJOex9cmkqbNa,diabetes,training,,,
227,R_1ReJOex9cmkqbNa,diabetes,training,,,
228,R_1ReJOex9cmkqbNa,diabetes,training,,,
229,R_1ReJOex9cmkqbNa,diabetes,training,,,
230,R_1ReJOex9cmkqbNa,diabetes,training,,,
231,R_1ReJOex9cmkqbNa,diabetes,training,,,
232,R_1ReJOex9cmkqbNa,diabetes,training,,,
233,R_1ReJOex9cmkqbNa,diabetes,training,,,
234,R_1ReJOex9cmkqbNa,diabetes,training,,,
235,R_1ReJOex9cmkqbNa,diabetes,training,,,
236,R_1ReJOex9cmkqbNa,diabetes,training,,,
237,R_1ReJOex9cmkqbNa,diabetes,testing,0.0605519329641,0.169897479881,0.109345546917
