model family,xai,parameter,parameter label,parameter value,draw,instance id,sampled subset,sampled subset probability,success,target confidence gain,boundary improvement,plausibility,actionability,edit L1
weighted examples,none,age actionable,Age actionable,1.0,43,160214,2|4,0.12394674580722757,1.0,0.8783009827081022,-0.14644279669037105,0.9400044586679025,0.0,0.5594510454292382
weighted examples,none,age actionable,Age actionable,1.0,44,160214,0|2,0.15025649832941038,0.0,-0.0024894594981421997,-0.025495311630273215,0.9942801758835683,1.0,0.02859912058215819
weighted examples,none,age actionable,Age actionable,1.0,45,160211,1|3,0.4456067612301694,1.0,0.9759195492771819,-0.1241404989348821,0.9354617191964328,1.0,0.96548411660986
weighted examples,none,age actionable,Age actionable,1.0,46,160214,0|1,0.12111531508421298,0.0,0.054821654573359455,0.01815253531435665,0.966436606502272,1.0,0.9643999714137148
weighted examples,none,age actionable,Age actionable,1.0,47,160210,2|3,0.23402456978034966,1.0,0.9979351829111175,-0.21014349282196793,0.933583551202575,1.0,0.8191680679052625
weighted examples,none,age actionable,Age actionable,1.0,48,160207,0|2,0.3958598568228564,0.0,0.012662300672628635,0.12331379373214318,0.9579501628406137,1.0,0.8733752563028998
weighted examples,none,age actionable,Age actionable,1.0,49,160217,1|4,0.2281719905310783,1.0,0.7810708526398207,-0.04039635099072965,0.9753153153153153,0.0,0.12342342342342338
weighted examples,attribution,eta,Explanation reliance (η),0.0,0,160217,1|3,0.027242783456739725,0.0,-0.13841134727565652,-0.044525848676331414,0.955642296641118,1.0,0.418293788539836
weighted examples,attribution,eta,Explanation reliance (η),0.0,1,160204,2|3,0.06872807537056,1.0,0.9684824400002565,-0.1048101629202586,0.944525100821746,1.0,0.2773744958912697
weighted examples,attribution,eta,Explanation reliance (η),0.0,2,160218,0|3,0.5105391067643937,0.0,0.37224114459651836,0.07233804087679885,0.971832081701069,1.0,0.14083959149465453
weighted examples,attribution,eta,Explanation reliance (η),0.0,3,160204,0|2,0.4784833761366699,0.0,0.311203442839326,0.026663945506289383,0.9345138451156757,1.0,0.3274307744216216
weighted examples,attribution,eta,Explanation reliance (η),0.0,4,160219,1|3,0.5488321279981456,1.0,0.7310816787954597,0.018989475566465602,0.9509497691710659,1.0,0.5186910509674043
weighted examples,attribution,eta,Explanation reliance (η),0.0,5,160208,2|3,0.5150733718311871,0.0,0.3123975620888986,0.07689932468380734,0.948677603579078,1.0,0.5959681234317732
weighted examples,attribution,eta,Explanation reliance (η),0.0,6,160216,1|2,0.48905331591781664,0.0,-0.0029789030294786745,-0.009577451488080285,0.919212973950916,1.0,0.9124293623212311
weighted examples,attribution,eta,Explanation reliance (η),0.0,7,160218,0|3,0.5290332048287456,0.0,0.05666065082045768,0.04386265720339305,0.8880723485358195,1.0,0.9509470161168136
weighted examples,attribution,eta,Explanation reliance (η),0.0,8,160211,1|3,0.4456067612301694,1.0,0.9122928517205404,-0.04283905870384472,0.9354617191964328,1.0,0.7654841166098599
weighted examples,attribution,eta,Explanation reliance (η),0.0,9,160212,2|4,0.2547876940084955,0.0,0.48538971557053745,0.03724583391083158,0.9233140647023906,0.0,0.45038435299473334
weighted examples,attribution,eta,Explanation reliance (η),0.0,10,160200,0|3,0.1167200386153693,0.0,0.0,0.0,0.9406008375885595,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.0,11,160207,0|3,0.2748945662432344,1.0,0.9990347587107146,0.08267028836661805,0.9209695167070016,1.0,0.7815963403853461
weighted examples,attribution,eta,Explanation reliance (η),0.0,12,160204,0|2,0.4784833761366699,0.0,0.0,0.0,1.0,1.0,0.0
weighted examples,attribution,eta,Explanation reliance (η),0.0,13,160203,0|3,0.46636058513424666,1.0,0.6100200095135847,0.05214533506691309,0.9607919863340603,1.0,0.19604006832969884
weighted examples,attribution,eta,Explanation reliance (η),0.0,14,160203,2|4,0.1407331217276321,1.0,0.8687861885790594,-0.03054193426214695,0.9481625485611832,0.0,0.259187257194084
weighted examples,attribution,eta,Explanation reliance (η),0.0,15,160208,2|3,0.5133704895891202,1.0,0.5569829815200481,0.08212225325478006,0.9007028910120503,1.0,1.1325868748211658
weighted examples,attribution,eta,Explanation reliance (η),0.0,16,160210,0|3,0.3587420305997223,0.0,0.21399394657669202,0.03018020005626021,0.9286923319687749,1.0,0.6107781463896098
weighted examples,attribution,eta,Explanation reliance (η),0.0,17,160216,2|4,0.1419822310516897,0.0,-0.03277558161470595,-0.005383872507844001,0.9861261261261262,0.0,0.06936936936936933
weighted examples,attribution,eta,Explanation reliance (η),0.0,18,160201,0|3,0.3908465771386792,1.0,0.9133675821088134,0.22215759600466584,0.923071524604552,1.0,0.7236283269006882
weighted examples,attribution,eta,Explanation reliance (η),0.0,19,160214,0|4,0.37821630194575123,0.0,0.02383357190449671,-0.058026664644685894,0.9496111925562699,0.0,0.2519440372186504
weighted examples,attribution,eta,Explanation reliance (η),0.0,20,160216,0|1,0.06725483373562914,0.0,0.01771694646527111,-0.04613761058021673,0.9535360517525685,1.0,0.6360514746239488
weighted examples,attribution,eta,Explanation reliance (η),0.0,21,160216,1|4,0.4757936082861216,1.0,0.896945186870649,-0.027670854199022266,0.9380101840971407,0.0,0.3099490795142968
weighted examples,attribution,eta,Explanation reliance (η),0.0,22,160210,3|4,0.27139827166860025,1.0,0.9978594811727236,-0.11524040232524158,0.9172410706923046,0.0,0.8293307918764503
weighted examples,attribution,eta,Explanation reliance (η),0.0,23,160208,2|3,0.6106822650376479,0.0,0.017314244016258695,0.014943163703232093,0.9955398149573015,1.0,0.02230092521349275
weighted examples,attribution,eta,Explanation reliance (η),0.0,24,160206,0|3,0.1293078666588538,0.0,0.002392269962598448,0.4401290168992716,0.9472107193669569,1.0,0.6348132723893538
weighted examples,attribution,eta,Explanation reliance (η),0.0,25,160201,0|2,0.31117736123599316,0.0,0.016703029167836666,0.13759327599576396,0.9395716694108106,1.0,0.5171271082524673
