domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.7481720795783028,0.7481720795783028,0.942376768742003,0.8845480073197285,3.065716880357172e-06,0.9987761558355013,0.9987730901186209,1,1,1,0.20413527522306554,0.1509997607877579,-0.053135514435307646
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,1.0111020474080474,1.0111020474080474,0.9397161462281542,0.910325455146174,3.065716880357172e-06,0.9975754111522911,0.9975723454354107,1,1,1,0.20413527522306554,0.1254368582525236,-0.07869841697054195
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / bmi,0.4,1.2446648459469625,1.2446648459469625,0.9155937889478037,0.9155937889478037,3.065716880357172e-06,0.9999547602483886,0.9999516945315082,1,1,1,0.20413527522306554,0.24083728484230682,0.03670200961924128
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.7014113246046588,0.7014113246046588,0.9330246177472742,0.8770932414230427,3.065716880357172e-06,0.9989185923913914,0.998915526674511,1,1,1,0.20413527522306554,0.16388160080228714,-0.0402536744207784
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,0.8998976728682896,0.8998976728682896,0.9522647007533623,0.9167905110757688,3.065716880357172e-06,0.9927725181932228,0.9927694524763424,1,1,1,0.20413527522306554,0.10232016540886268,-0.10181510981420286
diabetes,none,13,130302,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / bmi,0.4,1.021947405939377,1.021947405939377,0.9383493736670742,0.9401467909296604,3.065716880357172e-06,0.9997623028417575,0.9997592371248771,1,1,1,0.20413527522306554,0.22511574904340204,0.020980473820336493
diabetes,none,13,130302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.425097772487672,0.425097772487672,0.9367551159632264,0.8642805017336485,3.065716880357172e-06,0.9336790780521538,0.9336760123352734,1,1,1,0.20413527522306554,0.11699269705775549,-0.08714257816531006
diabetes,none,13,130302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.7764491238390234,0.7764491238390234,0.9525110577437387,0.9345507720039187,3.065716880357172e-06,0.644296121648837,0.6442930559319566,1,0,0,0.20413527522306554,0.017884842259829004,-0.18625043296323654
diabetes,none,13,130302,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / age,0.4,0.9311138107976966,0.9311138107976966,0.9654837093956534,0.9654837093956534,3.065716880357172e-06,0.8849235641992845,0.8849204984824042,1,0,0,0.20413527522306554,0.05158425656343035,-0.1525510186596352
diabetes,none,14,130303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.21285394355066622,0.21285394355066622,0.9574292112898668,0.8220101468887614,0.0003454347816943537,0.752323482920247,0.7519780481385526,1,1,1,0.17190989610682528,0.019243826325629904,-0.15266606978119537
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.6121407923822477,0.6121407923822477,0.9092507332156561,0.8773831589339771,0.0003454347816943537,0.9122633936093679,0.9119179588276736,1,1,1,0.17190989610682528,0.03909520740669081,-0.13281468870013446
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / blood_pressure,0.6,0.9164886184692043,0.9164886184692043,0.9007266522569989,0.9203834540882455,0.0003454347816943537,0.9881864082672019,0.9878409734855076,1,1,1,0.17190989610682528,0.10601007476471336,-0.06589982134211192
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / age,0.4,1.119191321171907,1.119191321171907,0.9142401657705125,0.91326721639743,0.0003454347816943537,0.9997073804400632,0.9993619456583689,1,0,0,0.17190989610682528,0.20125623716946836,0.029346341062643083
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.5653800374086038,0.5653800374086038,0.9186028842103849,0.8680310079392484,0.0003454347816943537,0.9202795909517186,0.9199341561700243,1,1,1,0.17190989610682528,0.03651283031291647,-0.1353970657939088
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / blood_pressure,0.6,0.6740756895825168,0.6740756895825168,0.9148079916622981,0.871900868310908,0.0003454347816943537,0.9706501956089947,0.9703047608273003,1,1,1,0.17190989610682528,0.10125892384255539,-0.07065097226426989
diabetes,none,14,130303,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / age,0.4,0.7754270409338682,0.7754270409338682,0.9161593430136494,0.8839534521225622,0.0003454347816943537,0.9903163657108157,0.9899709309291214,1,0,0,0.17190989610682528,0.13723573976887482,-0.03467415633795046
diabetes,none,14,130303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,blood_pressure,0.8,0.34782608695652173,0.34782608695652173,0.9375953784045823,0.8490045755699325,0.0003454347816943537,0.003024627315853179,0.002679192534158825,0,1,0,0.17190989610682528,0.17289809132476355,0.0009881952179382758
diabetes,none,14,130303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / bmi,0.6,0.6955361178640795,0.6955361178640795,0.9337355208159036,0.9185465817514441,0.0003454347816943537,1.8719149901258447e-06,-0.00034356286670422787,0,1,0,0.17190989610682528,0.23354321809046258,0.0616333219836373
diabetes,none,14,130303,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / blood_pressure / bmi,0.4,0.9846026031556965,0.9846026031556965,0.9763598788097675,0.9763598788097675,0.0003454347816943537,0.6630191404292356,0.6626737056475412,1,1,1,0.17190989610682528,0.010896455469263877,-0.1610134406375614
diabetes,none,15,130304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.4977169847855231,0.4977169847855231,0.9144330294517856,0.874660083083572,4.047683388463952e-06,0.9829678785379818,0.9829638308545934,1,1,1,0.21521987114561542,0.1602408114632749,-0.054979059682340514
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.7991838122768234,0.7991838122768234,0.9222952373161404,0.8875433409679556,4.047683388463952e-06,0.9994860851793856,0.9994820374959972,1,1,1,0.21521987114561542,0.18341991587857476,-0.03179995526704066
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,1.090984521672187,1.090984521672187,0.9210362898483638,0.9232193287597562,4.047683388463952e-06,0.9993899487160341,0.9993859010326457,1,1,1,0.21521987114561542,0.12576356232571043,-0.08945630881990499
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / bmi,0.4,1.3631817680897194,1.3631817680897194,0.9341166869329844,0.9319998850958057,4.047683388463952e-06,0.9999782902784143,0.9999742425950259,1,1,1,0.21521987114561542,0.27078039707099477,0.055560525925379356
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.7524230573031795,0.7524230573031795,0.9129430863214116,0.8917943186928323,4.047683388463952e-06,0.9992280292576263,0.9992239815742379,1,1,1,0.21521987114561542,0.2277239522270161,0.012504081081400692
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,0.9797801471324292,0.9797801471324292,0.9381759914864634,0.9372657366586823,4.047683388463952e-06,0.9985636574650042,0.9985596097816157,1,1,1,0.21521987114561542,0.1285449843701555,-0.08667488677545993
diabetes,none,15,130304,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / bmi,0.4,1.140464328082134,1.140464328082134,0.9441157114388354,0.9683489060882973,4.047683388463952e-06,0.9999853200301215,0.9999812723467331,1,1,1,0.21521987114561542,0.2836653974165896,0.06844552627097417
diabetes,none,15,130304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.4761095051861926,0.4761095051861926,0.9187545253716517,0.8789815790034381,4.047683388463952e-06,0.9769355900639863,0.9769315423805979,1,1,1,0.21521987114561542,0.10879746400804198,-0.10642240713757344
diabetes,none,15,130304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.7734068024834899,0.7734068024834899,0.9384410384628975,0.9384410384628975,4.047683388463952e-06,0.15368081358377428,0.15367676590038581,0,0,0,0.21521987114561542,0.04329972911559804,-0.17192014203001738
diabetes,none,15,130304,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / age,0.4,0.9569422310077822,0.9569422310077822,0.975148124167756,0.975148124167756,4.047683388463952e-06,0.670680661032661,0.6706766133492725,1,0,0,0.21521987114561542,0.0143211286231274,-0.20089874252248802
diabetes,none,16,130305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.39652655797658776,0.39652655797658776,0.9289985858093509,0.8180215189500954,6.641915906158147e-10,0.9913090916356276,0.991309090971436,1,1,1,0.2073841813797565,0.06510683202856293,-0.14227734935119357
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.6886583914300287,0.6886583914300287,0.9177600598373351,0.8725752995389717,6.641915906158147e-10,0.9999928581890594,0.9999928575248678,1,1,1,0.2073841813797565,0.2937801669321246,0.0863959855523681
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,0.9887078841298549,0.9887078841298549,0.9104750850598877,0.9057766523394336,6.641915906158147e-10,0.9995848453849057,0.9995848447207141,1,1,1,0.2073841813797565,0.18667843269467677,-0.02070574868507974
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / insulin / age,0.4,1.3535727489947198,1.3535727489947198,0.9304388086708325,0.9549520571268592,6.641915906158147e-10,0.9999950963891668,0.9999950957249752,1,0,0,0.2073841813797565,0.2813860417036138,0.0740018603238573
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.6418976364563848,0.6418976364563848,0.9084079088426062,0.8651205336422859,6.641915906158147e-10,0.9999867362564316,0.99998673559224,1,1,1,0.2073841813797565,0.3028869182896289,0.09550273690987238
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,0.8775035095900972,0.8775035095900972,0.9135702603168595,0.9122417082690284,6.641915906158147e-10,0.9997081425955658,0.9997081419313743,1,1,1,0.2073841813797565,0.20433351455622262,-0.0030506668235338874
diabetes,none,16,130305,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / insulin / age,0.4,1.0599359420225296,1.0599359420225296,0.9497405555204645,0.9487281947555148,6.641915906158147e-10,0.9998743921851205,0.9998743915209289,1,0,0,0.2073841813797565,0.2370603435013105,0.029676162121553995
diabetes,none,16,130305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.4864864864864865,0.4864864864864865,0.9568743947473684,0.9324328807137954,6.641915906158147e-10,0.006283154402347724,0.006283153738156133,0,0,0,0.2073841813797565,0.2267936250976714,0.019409443717914893
diabetes,none,16,130305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.8520705708258844,0.8520705708258844,0.9388616275112364,0.9215073109748307,6.641915906158147e-10,0.5388111309463037,0.5388111302821121,1,0,0,0.2073841813797565,0.0053296638545846375,-0.20205451752517187
diabetes,none,16,130305,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / age,0.4,1.0438547826546394,1.0438547826546394,0.9598641533405817,0.9598641533405817,6.641915906158147e-10,0.870090564005537,0.8700905633413454,1,0,0,0.2073841813797565,0.034391195241536,-0.1729929861382205
diabetes,none,17,130306,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.5342255732076058,0.5342255732076058,0.9601905498363208,0.857658935921999,4.301373890402971e-08,0.998684434077379,0.99868439106364,1,1,1,0.23942469062538316,0.12626434490127597,-0.11316034572410719
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.850195544975344,0.850195544975344,0.9354020265555979,0.8811578189061631,4.301373890402971e-08,0.9999987820815247,0.9999987390677858,1,1,1,0.23942469062538316,0.2687517598759186,0.029327069250535437
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,1.2017999333280613,1.2017999333280613,0.9140526761613982,0.9287945424894344,4.301373890402971e-08,0.9999975620329674,0.9999975190192285,1,1,1,0.23942469062538316,0.2857665146627475,0.04634182403736434
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / insulin,0.4,1.2887564550671917,1.2887564550671917,0.9314439805092243,0.9461858468372605,4.301373890402971e-08,0.9999945261446098,0.9999944831308709,1,1,1,0.23942469062538316,0.2436386299811385,0.004213939355755342
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.8034347900017,0.8034347900017,0.9260498755608692,0.8854087966310398,4.301373890402971e-08,0.9999974308132973,0.9999973877995584,1,1,1,0.23942469062538316,0.2571787457921742,0.017754055166791044
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,1.0905955587883034,1.0905955587883034,0.9231736450336444,0.9428409503883605,4.301373890402971e-08,0.9999973114467844,0.9999972684330455,1,1,1,0.23942469062538316,0.30411098332035114,0.06468629269496798
diabetes,none,17,130306,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / blood_pressure / insulin,0.4,1.14494338487526,1.14494338487526,0.9340432102510356,0.9537105156057517,4.301373890402971e-08,0.9999946478726879,0.999994604858949,1,1,1,0.23942469062538316,0.24556943869801007,0.00614474807262691
diabetes,none,17,130306,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,glucose,0.8,0.5271212378847132,0.5271212378847132,0.9616114169008994,0.8590798029865776,4.301373890402971e-08,0.9981522422667335,0.9981521992529946,1,1,1,0.23942469062538316,0.11916000957838369,-0.12026468104699947
diabetes,none,17,130306,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / age,0.6,0.7973915081549835,0.7973915081549835,0.9131338570406317,0.9131338570406317,4.301373890402971e-08,0.5258623444651865,0.5258623014514476,1,0,0,0.23942469062538316,0.003273166231078095,-0.23615152439430506
diabetes,none,17,130306,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / age,0.4,1.0407306156366296,1.0407306156366296,0.9618016785369609,0.9618016785369609,4.301373890402971e-08,0.04242748181817291,0.042427438804434,0,0,0,0.23942469062538316,0.05332877785320278,-0.18609591277218038
diabetes,none,18,130307,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.47170837651078973,0.47170837651078973,0.9554600428857255,0.8686889325168206,0.020524130898076476,0.0001342885656383519,-0.020389842332438124,0,1,0,0.17493988696735818,0.14769748014877795,-0.027242406818580228
diabetes,none,18,130307,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.7651759904778096,0.7651759904778096,0.9468507812394957,0.834214772603252,0.020524130898076476,1.0029245819276333e-05,-0.0205141016522572,0,1,0,0.17493988696735818,0.3137744272674034,0.13883454030004522
diabetes,none,18,130307,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / insulin,0.6,1.0961584205693704,1.0961584205693704,0.9171837881323788,0.8736027128820608,0.020524130898076476,0.4042565976319944,0.3837324667339179,0,1,0,0.17493988696735818,0.0065405694770837575,-0.16839931749027442
diabetes,none,18,130307,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / blood_pressure / insulin,0.4,1.5309410292650227,1.5309410292650227,0.9221265891870551,0.9416970365884053,0.020524130898076476,0.9999960659622616,0.9794719350641852,1,1,1,0.17493988696735818,0.2869665111445159,0.1120266241771577
diabetes,none,18,130307,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,glucose,0.8,0.7184152355041656,0.7184152355041656,0.9374986302447669,0.8248626216085232,0.020524130898076476,1.1976568841776114e-05,-0.0205121543292347,0,1,0,0.17493988696735818,0.2809577467605684,0.10601785979321021
diabetes,none,18,130307,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / insulin,0.6,0.9849540460296127,0.9849540460296127,0.9264370440590629,0.8771392858005548,0.020524130898076476,0.24864852843278462,0.22812439753470815,0,1,0,0.17493988696735818,0.032183206444981766,-0.14275668052237642
