variant,representation,scope,lapse_global,decay,distance,selection_spread,edit_blend,age_actionable,margin,in_sample_selection_nll,in_sample_expected_selection_f1,in_sample_map_selection_f1,in_sample_exact_subset_accuracy,in_sample_cardinality_mae,in_sample_amount_mae,in_sample_direction_accuracy,in_sample_zero_amount_mae,cv_selection_nll,cv_expected_selection_f1,cv_map_selection_f1,cv_exact_subset_accuracy,cv_cardinality_mae,cv_amount_mae,cv_direction_accuracy,cv_zero_amount_mae,participant,xai,testing_cases,selected_by_cv
base_prototype,base,prototype,0.4,0.0,nan,0.5,0.0,0,0.0,3.502096059520381,0.3545112404391414,0.14166666666666666,0.0,1.1,0.3281536777330238,0.47619047619047616,0.3276572166310548,3.5233967585708426,0.35058905536000134,0.14166666666666666,0.0,1.1,0.3287516298715697,0.4809523809523809,0.3298967542237826,R_31Mz4GTXDqENy8N,attribution,20,0
additive_exemplar,additive,exemplar,0.4,1.0,2.0,1.0,0.0,0,0.05,2.510832087135644,0.44053217563425545,0.695,0.45,0.6,0.3983585750965961,0.625,0.4410650235725988,2.8689954491414347,0.4124629661133047,0.6749999999999999,0.4,0.65,0.4316608531028384,0.5571428571428572,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,0
additive_prototype,additive,prototype,0.4,2.0,nan,1.0,0.0,0,0.025,2.51656292678502,0.43980541496729686,0.695,0.45,0.6,0.39596361609930975,0.625,0.4410650235725988,2.536281806454252,0.43692873837296303,0.695,0.45,0.6,0.4180932004260224,0.6142857142857143,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.25,0.0,0,0.1,2.8719211457838676,0.3063436975332362,0.21166666666666661,0.1,0.6,0.39824969122363973,0.59375,0.4410650235725988,2.9331697167666015,0.30029699943101573,0.21166666666666661,0.1,0.6,0.4207331961164851,0.5904761904761904,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,0,0.1,2.8719211457838676,0.3063436975332362,0.21166666666666661,0.1,0.6,0.39824969122363973,0.59375,0.4410650235725988,2.9331697167666015,0.30029699943101573,0.21166666666666661,0.1,0.6,0.4207331961164851,0.5904761904761904,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,0.5,1.0,0,0.4,2.5552936356291047,0.3916649704204178,0.7283333333333333,0.45,0.6,0.33138818677590204,0.65625,0.4410650235725988,2.585619465186304,0.39896184757671105,0.695,0.4,0.6,0.32535711635104037,0.6714285714285714,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,0.5,1.0,0,0.4,2.5552936356291047,0.3916649704204178,0.7283333333333333,0.45,0.6,0.33138818677590204,0.65625,0.4410650235725988,2.585619465186304,0.39896184757671105,0.695,0.4,0.6,0.32535711635104037,0.6714285714285714,0.4396177429510436,R_34nO1w3TilUFox4,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,24.0,0.025,0.0,0,0.3,2.110764423656942,0.23179996435221772,0.2,0.2,0.0,0.3469898350478196,0.8,0.49275633395694995,2.115182322409212,0.23086987504307147,0.2,0.2,0.0,0.33627377571332956,0.85,0.49275633395695007,R_38M4c8GJ6Fzj1uF,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.3,2.1150507369106117,0.23156569851473616,0.1,0.1,0.0,0.2958795733777092,0.85,0.49275633395694995,2.1150507369106117,0.23156569851473616,0.1,0.1,0.0,0.3058795733777092,0.85,0.49275633395695007,R_38M4c8GJ6Fzj1uF,none,20,1
additive_exemplar,additive,exemplar,0.4,0.25,0.0,2.0,0.0,0,0.0,3.325365951041404,0.4837496547795691,0.5066666666666666,0.0,1.05,0.46501870008791835,0.43478260869565216,0.475506566235261,3.534636184412844,0.4532183444473765,0.48666666666666664,0.0,1.05,0.4709319813110703,0.4011111111111111,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.25,nan,2.0,0.0,0,0.0,3.325365951041404,0.4837496547795691,0.5066666666666666,0.0,1.05,0.46501870008791835,0.43478260869565216,0.475506566235261,3.3999882475078236,0.4602536841752552,0.48666666666666664,0.0,1.1,0.46846973011034276,0.45111111111111113,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.5,0.0,0,0.0,3.70726690722545,0.3783573587454591,0.32,0.0,1.3,0.5029736270671539,0.5,0.475506566235261,3.8764561384717107,0.36669992171564747,0.2783333333333333,0.0,1.2,0.5236223079762115,0.49000000000000005,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.5,0.0,0,0.0,3.70726690722545,0.3783573587454591,0.32,0.0,1.3,0.5029736270671539,0.5,0.475506566235261,3.8399444387657184,0.36257434152762336,0.2533333333333333,0.0,1.25,0.51108462024394,0.4955555555555556,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,1.0,1.0,0,0.4,3.300690713070008,0.4658685683835982,0.515,0.15,0.3,0.2722585846802347,0.7391304347826086,0.475506566235261,3.5723027512237593,0.42164947739160696,0.35,0.05,0.7,0.32843869953779053,0.6522222222222223,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,1.0,1.0,0,0.4,3.300690713070008,0.4658685683835982,0.515,0.15,0.3,0.2722585846802347,0.7391304347826086,0.475506566235261,3.4358132222690734,0.4448446096890358,0.425,0.1,0.6,0.27167027803010313,0.741111111111111,0.47576457053152604,R_3EQiWxhjeJiatzT,counterfactual,20,0
additive_exemplar,additive,exemplar,0.4,0.25,12.0,8.0,0.0,0,0.0,3.8322377086172614,0.5146370618640478,0.5266666666666665,0.0,1.55,0.28652333780259986,0.5344827586206896,0.2746695669876431,4.244364195196888,0.46605129127842415,0.42333333333333334,0.0,1.7,0.2869126561280705,0.5279365079365079,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.25,nan,4.0,0.0,0,0.0,3.8638797322067013,0.4990210230180584,0.4669047619047618,0.0,1.55,0.28745694415767337,0.5172413793103449,0.2746695669876431,4.019584921900536,0.4923571779606604,0.45499999999999996,0.0,1.6,0.29050465067754105,0.5029365079365079,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,0
base_exemplar,base,exemplar,0.4,0.0,0.0,1.0,0.0,1,0.0,4.25284578874888,0.4124304654932356,0.3170238095238095,0.0,1.5,0.2805659545254595,0.5689655172413793,0.2746695669876431,4.948847390712324,0.4215792132832486,0.3408333333333333,0.0,2.05,0.2943046415625662,0.5446031746031746,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,0
base_prototype,base,prototype,0.4,0.0,nan,1.0,0.0,1,0.0,4.25284578874888,0.4124304654932356,0.3170238095238095,0.0,1.5,0.2805659545254595,0.5689655172413793,0.2746695669876431,4.817414087898368,0.42705649549168384,0.3758730158730158,0.0,1.85,0.2934490962788307,0.5446031746031746,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.25,0.0,8.0,0.75,0,0.0,3.218131873625319,0.6085421507924994,0.7108333333333334,0.05,0.95,0.26498974005753767,0.5,0.2746695669876431,3.6786730875968123,0.5659461492690897,0.635595238095238,0.1,1.2,0.24093384412755908,0.5951587301587302,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,1
counterfactual_prototype,counterfactual,prototype,0.4,0.25,nan,8.0,0.75,0,0.0,3.218131873625319,0.6085421507924994,0.7108333333333334,0.05,0.95,0.26498974005753767,0.5,0.2746695669876431,3.6911845693383185,0.5726596499122489,0.635595238095238,0.1,1.2,0.23915727557086078,0.5951587301587302,0.27410876052183775,R_3JsJHI218IpRVj7,counterfactual,20,0
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.025,0.0,1,0.0,2.117404471756579,0.23062700477266204,0.25,0.25,0.0,0.18862252144122155,0.45,0.188558883671215,2.121464639399815,0.22979064571607544,0.25,0.25,0.0,0.18546168675013716,0.45,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.025,0.0,1,0.0,2.117404471756579,0.23062700477266204,0.25,0.25,0.0,0.18862252144122155,0.45,0.188558883671215,2.120123223357585,0.2300656777964003,0.25,0.25,0.0,0.18680122929673332,0.45,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,0.025,0.0,0,0.0,2.1114784470757773,0.2314365869923794,0.15,0.15,0.0,0.20900679994248827,0.5,0.188558883671215,2.1131744671388715,0.23107648592766047,0.1,0.1,0.0,0.21723720931820428,0.5,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.025,0.0,0,0.0,2.1114784470757773,0.2314365869923794,0.15,0.15,0.0,0.20900679994248827,0.5,0.188558883671215,2.1114784470757773,0.23143658699237935,0.15,0.15,0.0,0.22185933841982486,0.5,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,24.0,0.025,0.5,0,0.05,2.104461757271917,0.23304674315971652,0.3,0.3,0.0,0.15628860887655732,0.65,0.188558883671215,2.1103067589678064,0.2332359814129096,0.3,0.3,0.0,0.1713506397437487,0.65,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,0.025,0.5,0,0.05,2.107949315977436,0.2328823844236852,0.35,0.35,0.0,0.16619844028131164,0.6,0.188558883671215,2.107949315977436,0.2328823844236852,0.35,0.35,0.0,0.18326964102920096,0.6,0.188558883671215,R_3LnSgPBvcIJNAeg,counterfactual,20,1
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.2808475837209095,0.5904020758969092,0.6823809523809524,0.05,1.05,0.25588635953746264,0.35,0.20881018496106998,3.4014091638155177,0.5785525291501996,0.5985714285714285,0.0,1.1,0.2563069893202085,0.39712509712509714,0.21922844730755986,R_3Q6kxbz4Q8tHXZy,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.2808475837209095,0.5904020758969092,0.6823809523809524,0.05,1.05,0.25588635953746264,0.35,0.20881018496106998,3.2808475837209095,0.5904020758969092,0.6823809523809523,0.05,1.05,0.26570155356239616,0.36076146076146076,0.21922844730755986,R_3Q6kxbz4Q8tHXZy,none,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.025,0.0,0,0.2,2.1725247196199815,0.2382440972934743,0.2333333333333333,0.2,0.05,0.28583905911471075,0.6666666666666666,0.335458195472381,2.1898042212152746,0.23882301350658747,0.2333333333333333,0.2,0.05,0.30352661922757584,0.67,0.33747078425192,R_3Qn1EjxrSh3e0nP,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.2,2.1725247196199815,0.2382440972934743,0.2333333333333333,0.2,0.05,0.28583905911471075,0.6666666666666666,0.335458195472381,2.1898042212152746,0.23882301350658747,0.2333333333333333,0.2,0.05,0.30352661922757584,0.67,0.33747078425192,R_3Qn1EjxrSh3e0nP,none,20,1
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.3530498223945413,0.5316641979010097,0.6250000000000001,0.0,0.85,0.3212345303370376,0.36363636363636365,0.2806021835580614,3.5469365912985866,0.4722994327080213,0.44666666666666666,0.0,1.05,0.3232083208876121,0.3638888888888889,0.28192295505854637,R_3WSZqfTvADr53St,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.3530498223945413,0.5316641979010097,0.6250000000000001,0.0,0.85,0.3212345303370376,0.36363636363636365,0.2806021835580614,3.530699899613898,0.47266796862700283,0.44666666666666666,0.0,1.05,0.323217376591362,0.3638888888888889,0.28192295505854637,R_3WSZqfTvADr53St,none,20,1
base_exemplar,base,exemplar,0.4,0.0,2.0,8.0,0.0,0,0.0,3.2912602376281086,0.5732284484608969,0.6211904761904762,0.1,0.7,0.260557933377355,0.46938775510204084,0.23975098131280817,3.416565600583124,0.5571487632527938,0.6245238095238095,0.15,0.55,0.25746340693569325,0.4246464646464646,0.241261710029777,R_3YglSZja72DFnI4,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,8.0,0.0,0,0.0,3.3050188519485615,0.574019469479331,0.6195238095238096,0.1,0.6,0.2612157561140778,0.46938775510204084,0.23975098131280817,3.305018851948561,0.574019469479331,0.6195238095238096,0.1,0.6,0.26291804861055024,0.46646464646464647,0.241261710029777,R_3YglSZja72DFnI4,none,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.025,0.0,0,0.3,2.1103569370369963,0.23249629959562745,0.2,0.2,0.0,0.289239191333767,0.75,0.42716742702669996,2.1103569370369963,0.2324962995956274,0.2,0.2,0.0,0.28923919133376697,0.75,0.42716742702669996,R_3ZKYxGrd1NEGvzr,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.3,2.1103569370369963,0.23249629959562745,0.2,0.2,0.0,0.289239191333767,0.75,0.42716742702669996,2.1103569370369963,0.2324962995956274,0.2,0.2,0.0,0.28923919133376697,0.75,0.42716742702669996,R_3ZKYxGrd1NEGvzr,none,20,1
base_exemplar,base,exemplar,0.4,0.0,24.0,0.5,0.0,0,0.025,3.30210357724879,0.34909932275774685,0.21666666666666665,0.0,0.95,0.1890760103153525,0.6153846153846154,0.20837023797185386,3.3995944350920864,0.33417268644189485,0.21666666666666665,0.0,0.95,0.19134880805314042,0.644047619047619,0.21230452156654223,R_3nWiNi5gYskdFzH,none,20,1
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,0,0.0,3.34593595738995,0.3311583937704297,0.25,0.0,0.95,0.20304824743547456,0.5897435897435898,0.20837023797185386,3.4539861276453556,0.3218776911473949,0.15833333333333333,0.0,0.95,0.22106091238068587,0.5619047619047619,0.21230452156654223,R_3nWiNi5gYskdFzH,none,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.5677003079279643,0.5195547019155382,0.6078571428571429,0.0,0.95,0.3699535088053268,0.41304347826086957,0.3395620827068174,3.9165907355026475,0.4723208116504368,0.4911904761904761,0.0,1.15,0.36111042140047267,0.40075757575757576,0.3410774741346963,R_3qmJ7h5OfOjYljY,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.5677003079279643,0.5195547019155382,0.6078571428571429,0.0,0.95,0.3699535088053268,0.41304347826086957,0.3395620827068174,3.747285570487392,0.48301891412263576,0.5116666666666666,0.0,1.1,0.36952213922505556,0.40075757575757576,0.3410774741346963,R_3qmJ7h5OfOjYljY,none,20,1
additive_exemplar,additive,exemplar,0.4,2.0,24.0,0.25,0.0,0,0.1,2.690258408464311,0.30400532985336026,0.36666666666666664,0.25,0.45,0.4663486442046956,0.5862068965517241,0.4981346358497932,2.7392357188620906,0.2837814102870368,0.36666666666666664,0.25,0.45,0.4660000753280478,0.6357142857142857,0.5067775199105191,R_3rGhvjDW2CG2R21,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.1,0.0,0,0.1,2.6959353656827076,0.2857863495633129,0.4833333333333333,0.4,0.45,0.43615320573804484,0.6896551724137931,0.4981346358497932,2.7161364762878755,0.28469650726379186,0.4833333333333333,0.4,0.45,0.4568965137048144,0.6928571428571428,0.5067775199105191,R_3rGhvjDW2CG2R21,attribution,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.05,0.0,0,0.2,2.7229653176983133,0.27354350521139453,0.19166666666666665,0.1,0.45,0.4178767208315341,0.6896551724137931,0.4981346358497932,2.737735483559768,0.27261146976900963,0.19166666666666665,0.1,0.45,0.41432328641507415,0.7261904761904762,0.5067775199105191,R_3rGhvjDW2CG2R21,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.05,0.0,0,0.2,2.7229653176983133,0.27354350521139453,0.19166666666666665,0.1,0.45,0.4178767208315341,0.6896551724137931,0.4981346358497932,2.7352110186994674,0.2730574003794164,0.19166666666666665,0.1,0.45,0.41791980561071596,0.6928571428571428,0.5067775199105191,R_3rGhvjDW2CG2R21,attribution,20,0
base_exemplar,base,exemplar,0.4,0.0,24.0,0.05,0.0,0,0.1,2.376899830974,0.2551593954090304,0.26666666666666666,0.2,0.2,0.2484865775056314,0.625,0.2698755822829208,2.462704621904828,0.24742244849155806,0.21666666666666665,0.15,0.2,0.29075181548602974,0.52,0.272173570384234,R_3reQi5x4puiykKD,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.05,0.0,0,0.025,2.377577269843756,0.2553854426739661,0.26666666666666666,0.2,0.2,0.24963318793749512,0.625,0.2698755822829208,2.4557535401912287,0.2469435368411464,0.21666666666666665,0.15,0.2,0.310226462721699,0.48,0.272173570384234,R_3reQi5x4puiykKD,none,20,1
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.2917245425055297,0.5557176536119849,0.6197619047619047,0.05,1.0,0.2777343109775455,0.4528301886792453,0.2396525484160849,3.628423652255305,0.5268681574346104,0.5311904761904762,0.0,1.0,0.2754790109567512,0.43358974358974367,0.23938836598361263,R_3xUW7Cucw0ObIv8,none,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.2917245425055297,0.5557176536119849,0.6197619047619047,0.05,1.0,0.2777343109775455,0.4528301886792453,0.2396525484160849,3.4952420278716625,0.5380264210764698,0.5611904761904761,0.0,1.0,0.2814186896976339,0.4643589743589744,0.23938836598361263,R_3xUW7Cucw0ObIv8,none,20,1
base_exemplar,base,exemplar,0.4,0.0,24.0,0.025,0.0,0,0.1,2.658957257399097,0.2651314295759832,0.16666666666666666,0.05,0.4,0.422771523981386,0.5357142857142857,0.44049931084382143,2.7257410550307255,0.25946318156479004,0.16666666666666666,0.05,0.4,0.46190238076901124,0.5985714285714285,0.44814363723571854,R_51abDb165ZTUFHf,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.025,0.0,0,0.2,2.661973506019391,0.26525651549794266,0.1,0.05,0.4,0.38361334476188425,0.6071428571428571,0.44049931084382143,2.6735905127447475,0.26380551714903505,0.075,0.05,0.4,0.40425356106981186,0.6185714285714285,0.44814363723571854,R_51abDb165ZTUFHf,none,20,1
additive_exemplar,additive,exemplar,0.4,0.0,0.0,0.05,0.0,0,0.05,2.448467602213151,0.25863119539674007,0.3083333333333333,0.25,0.25,0.36281633245572736,0.6,0.377495710214332,2.477016956429527,0.2548855074667387,0.20833333333333331,0.15,0.25,0.37563366994701086,0.6100000000000001,0.3742716761260686,R_57Nbl64Oy88tjvc,attribution,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,0.05,0.0,0,0.05,2.448467602213151,0.25863119539674007,0.3083333333333333,0.25,0.25,0.36281633245572736,0.6,0.377495710214332,2.477016956429527,0.2548855074667387,0.20833333333333331,0.15,0.25,0.37563366994701086,0.6100000000000001,0.3742716761260686,R_57Nbl64Oy88tjvc,attribution,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.05,0.0,0,0.1,2.4464899098456834,0.25710368101337566,0.19166666666666665,0.1,0.25,0.3567567905999699,0.6,0.377495710214332,2.5240232059262757,0.2496192654063419,0.14166666666666666,0.05,0.25,0.3579003414155739,0.6100000000000001,0.3742716761260686,R_57Nbl64Oy88tjvc,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.05,0.0,0,0.1,2.4464899098456834,0.25710368101337566,0.19166666666666665,0.1,0.25,0.3567567905999699,0.6,0.377495710214332,2.5184519601056112,0.25054950179385926,0.19166666666666665,0.1,0.25,0.3608417620288026,0.6100000000000001,0.3742716761260686,R_57Nbl64Oy88tjvc,attribution,20,0
additive_exemplar,additive,exemplar,0.4,0.0,0.0,4.0,0.0,0,0.0,2.8566417348915705,0.5401717140108971,0.6199999999999999,0.15,0.75,0.3199654497012291,0.47619047619047616,0.34856597159243813,3.1101853671647217,0.5142629270627508,0.6366666666666666,0.2,0.7,0.3356142507911526,0.5010101010101009,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,4.0,0.0,0,0.0,2.8566417348915705,0.5401717140108971,0.6199999999999999,0.15,0.75,0.3199654497012291,0.47619047619047616,0.34856597159243813,2.8815278201677232,0.5393301571875535,0.6033333333333333,0.1,0.8,0.33030610342714073,0.45425685425685425,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,0.0,8.0,0.0,0,0.0,3.1862698447554463,0.5342602150990391,0.6661904761904762,0.05,0.85,0.39011924873237336,0.42857142857142855,0.34856597159243813,3.480100011663006,0.4862423897750249,0.575,0.0,1.1,0.4105838337354724,0.4075036075036075,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,8.0,0.0,0,0.0,3.1862698447554463,0.5342602150990391,0.6661904761904762,0.05,0.85,0.39011924873237336,0.42857142857142855,0.34856597159243813,3.480100011663006,0.4862423897750249,0.575,0.0,1.1,0.4105838337354724,0.4075036075036075,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,0
counterfactual_exemplar,counterfactual,exemplar,0.4,0.0,0.0,1.0,1.0,0,0.2,2.8169904093759297,0.4940248567768328,0.4966666666666667,0.0,0.3,0.19205745798155568,0.8809523809523809,0.34856597159243813,2.81699040937593,0.4940248567768329,0.4966666666666667,0.0,0.3,0.18818513326744896,0.901010101010101,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,0
counterfactual_prototype,counterfactual,prototype,0.4,0.0,nan,1.0,1.0,0,0.2,2.8169904093759297,0.4940248567768328,0.4966666666666667,0.0,0.3,0.19205745798155568,0.8809523809523809,0.34856597159243813,2.81699040937593,0.4940248567768329,0.4966666666666667,0.0,0.3,0.18818513326744896,0.901010101010101,0.34960821420887256,R_57znUipobCg8cQp,counterfactual,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,1.0,0.0,0,0.0,3.155496861100029,0.41395102105924364,0.375,0.05,0.9,0.3465921144039876,0.5116279069767442,0.3441980445661535,3.264881722273129,0.44219875107628076,0.4757142857142858,0.05,0.85,0.3485699454494506,0.5288888888888889,0.34577020814383586,R_5HLRfLxkWz9Ek7L,none,20,0
base_prototype,base,prototype,0.4,0.0,nan,1.0,0.0,0,0.0,3.155496861100029,0.41395102105924364,0.375,0.05,0.9,0.3465921144039876,0.5116279069767442,0.3441980445661535,3.212754398991332,0.42674672916108325,0.42833333333333334,0.05,0.8,0.3490378849800274,0.5088888888888888,0.34577020814383586,R_5HLRfLxkWz9Ek7L,none,20,1
additive_exemplar,additive,exemplar,0.4,2.0,24.0,0.5,0.0,0,0.025,3.3393624843408296,0.35844867700496585,0.2783333333333333,0.1,1.0,0.33355564211503463,0.575,0.351243033010385,3.5329622989374174,0.33307848830686676,0.21166666666666667,0.1,1.0,0.32642895861835325,0.6057142857142856,0.35234326871769267,R_5Hc1H0M4IGqJjKm,attribution,20,0
additive_prototype,additive,prototype,0.4,2.0,nan,0.5,0.0,0,0.0,3.3528331800059235,0.358470695098957,0.26999999999999996,0.1,1.0,0.3464818534288808,0.55,0.351243033010385,3.5195983125145522,0.33294706222798304,0.23666666666666666,0.1,1.0,0.34592064620029167,0.5323809523809524,0.35234326871769267,R_5Hc1H0M4IGqJjKm,attribution,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,0.25,0.0,1,0.025,3.439371436636191,0.3265249829047339,0.22833333333333333,0.05,1.0,0.3101786149661134,0.6,0.351243033010385,3.6722797562665677,0.30108076541097334,0.11166666666666666,0.0,1.0,0.31998509601334024,0.6059523809523808,0.35234326871769267,R_5Hc1H0M4IGqJjKm,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,0.25,0.0,1,0.025,3.439371436636191,0.3265249829047339,0.22833333333333333,0.05,1.0,0.3101786149661134,0.6,0.351243033010385,3.6536972327264756,0.3028503675565509,0.11166666666666666,0.0,1.0,0.31170343575620396,0.6059523809523808,0.35234326871769267,R_5Hc1H0M4IGqJjKm,attribution,20,0
additive_exemplar,additive,exemplar,0.4,4.0,0.0,2.0,0.0,0,0.0,2.8859193394242832,0.5461430770306115,0.6669047619047619,0.15,0.75,0.4713178908120686,0.34782608695652173,0.42467251152969554,2.9784358040446994,0.5331313020093394,0.6502380952380953,0.15,0.85,0.46126152833931433,0.3413852813852814,0.41651899173751994,R_5JI5iMSG9mxddrR,attribution,20,0
additive_prototype,additive,prototype,0.4,4.0,nan,2.0,0.0,0,0.0,2.8859193394242832,0.5461430770306115,0.6669047619047619,0.15,0.75,0.4713178908120686,0.34782608695652173,0.42467251152969554,2.920650639991122,0.5417436853150552,0.6502380952380953,0.15,0.85,0.4628227050297511,0.36995670995670993,0.41651899173751994,R_5JI5iMSG9mxddrR,attribution,20,1
base_exemplar,base,exemplar,0.4,0.0,0.0,4.0,0.0,0,0.0,3.005189913993863,0.5581230165475171,0.6166666666666667,0.25,0.6,0.45444814504220604,0.43478260869565216,0.42467251152969554,3.12435888355215,0.5517825993102229,0.6016666666666667,0.2,0.75,0.44706667821504886,0.4407503607503608,0.41651899173751994,R_5JI5iMSG9mxddrR,attribution,20,0
base_prototype,base,prototype,0.4,0.0,nan,4.0,0.0,0,0.0,3.005189913993863,0.5581230165475171,0.6166666666666667,0.25,0.6,0.45444814504220604,0.43478260869565216,0.42467251152969554,3.0925403289008218,0.5489266724439001,0.595,0.2,0.75,0.447333404158942,0.4407503607503608,0.41651899173751994,R_5JI5iMSG9mxddrR,attribution,20,0
additive_exemplar,additive,exemplar,0.4,0.0,0.0,1.0,0.0,0,0.0,2.486780500875192,0.4368778813454154,0.5666666666666665,0.2,0.6,0.26164916705388996,0.4375,0.2593704796762719,2.7385749238536357,0.4251197242923034,0.6,0.2,0.65,0.2613365361795714,0.4714285714285714,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,0
additive_prototype,additive,prototype,0.4,0.0,nan,1.0,0.0,0,0.0,2.486780500875192,0.4368778813454154,0.5666666666666665,0.2,0.6,0.26164916705388996,0.4375,0.2593704796762719,2.550159000802973,0.44228078729632136,0.5666666666666667,0.2,0.6,0.25857691100245234,0.4428571428571429,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,0
base_exemplar,base,exemplar,0.4,4.0,24.0,0.025,0.0,0,0.0,2.937497350935364,0.28820324383787466,0.1,0.0,0.6,0.2723788335039692,0.46875,0.2593704796762719,2.947360341244363,0.28698366800371367,0.03333333333333333,0.0,0.6,0.28768429158041325,0.5047619047619047,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,0
base_prototype,base,prototype,0.4,4.0,nan,0.025,0.0,0,0.0,2.9396187263593427,0.28788409207207233,0.03333333333333333,0.0,0.6,0.2793248309639365,0.4375,0.2593704796762719,2.948584728558411,0.2865270687162515,0.0,0.0,0.6,0.2765165996182056,0.5,0.2590535018719929,R_5L8tiHkCKWHeDLz,counterfactual,20,0
